observable,role,validation_status,target,prediction,units,scale,normalized_residual
v19_new_3_force,heldout,new_predeclared,1.321138459506241,1.121751800730759,eV/L0,0.03173805605024358,-6.282258070873619
v19_new_3_Haa,heldout,new_predeclared,-4.940080180276789,-2.408111733643854,eV/L0^2,0.4940080180276789,5.125359010855307
v19_new_3_Hxx,heldout,new_predeclared,-1.007259835979608,0.4542943442832642,eV/L0^2,0.10072598359796081,14.51020012965613
v19_new_4_energy,heldout,new_predeclared,0.5605338261337047,0.53899737644802,eV/cell,0.05605338261337048,-0.38421320322865893
v19_new_4_force,heldout,new_predeclared,0.5382315998098468,0.5684056554447812,eV/L0,0.03173805605024358,0.9507216064892791
v19_new_4_Haa,heldout,new_predeclared,0.9032785116339533,-1.1323047137209397,eV/L0^2,0.1,-20.35583225354893
v19_new_4_Hxx,heldout,new_predeclared,0.6453579543796875,0.013426854034694066,eV/L0^2,0.1,-6.3193110034499345
v19_new_5_energy,heldout,new_predeclared,0.7666938699728523,0.6937475756474858,eV/cell,0.07666938699728523,-0.95143964471699
v19_new_5_force,heldout,new_predeclared,0.27979903523926664,0.27741614245936774,eV/L0,0.03173805605024358,-0.07507998524316063
v19_new_5_Haa,heldout,new_predeclared,-2.478203100860398,-0.49949339274244925,eV/L0^2,0.2478203100860398,7.984453362321143
v19_new_5_Hxx,heldout,new_predeclared,0.0933444416558671,-0.00036726959732890014,eV/L0^2,0.1,-0.93711711253196
v19_new_6_energy,heldout,new_predeclared,0.07503741336914271,0.0648670525990426,eV/cell,0.007503741336914272,-1.3553719822493804
v19_new_6_force,heldout,new_predeclared,0.3995055633266556,0.47300983686158293,eV/L0,0.03173805605024358,2.315966466836056
v19_new_6_Haa,heldout,new_predeclared,16.75498366183509,17.76310560731821,eV/L0^2,1.6754983661835092,0.6016848275295207
v19_new_6_Hxx,heldout,new_predeclared,1.866294182504276,3.2190291000803413,eV/L0^2,0.18662941825042761,7.248240552091877
v19_new_7_energy,heldout,new_predeclared,0.1746163283222475,0.19567457607879202,eV/cell,0.01746163283222475,1.2059724287457452
v19_new_7_force,heldout,new_predeclared,1.0346608991752084,1.0041628714928412,eV/L0,0.03173805605024358,-0.9609292905049595
v19_new_7_Haa,heldout,new_predeclared,3.3869832062735408,1.4248688307607422,eV/L0^2,0.3386983206273541,-5.793103348958068
v19_new_7_Hxx,heldout,new_predeclared,-0.5656137494473082,-0.6293558564346589,eV/L0^2,0.1,-0.6374210698735061
v19_new_8_energy,heldout,new_predeclared,0.17183161394321733,0.16690643272562777,eV/cell,0.017183161394321734,-0.2866283511261851
v19_new_8_force,heldout,new_predeclared,-1.5479121827267546,-1.4231496584618095,eV/L0,0.03173805605024358,3.931007118628727
v19_new_8_Haa,heldout,new_predeclared,34.71656366870985,40.82554973810594,eV/L0^2,3.4716563668709854,1.7596747557426418
v19_new_8_Hxx,heldout,new_predeclared,-0.974896485841256,-0.4153434751599115,eV/L0^2,0.1,5.595530106813444
v19_new_9_energy,heldout,new_predeclared,0.07736533900036079,0.08990830381010574,eV/cell,0.007736533900036079,1.621264117990417
v19_new_9_force,heldout,new_predeclared,-0.22650351113925563,-0.4316162400281971,eV/L0,0.03173805605024358,-6.462674606290743
v19_new_9_Haa,heldout,new_predeclared,14.396252629283666,32.33809285832599,eV/L0^2,1.4396252629283666,12.462854529620104
v19_new_9_Hxx,heldout,new_predeclared,-0.11946413441426519,0.3132468361197944,eV/L0^2,0.1,4.327109705340596
control_pair_u,exact,development_or_control,0.017190392488739735,0.01719039248873992,eV/basis,0.017190392488739735,1.069671263026655e-14
control_pair_v,exact,development_or_control,0.1006934312417533,0.10069343124175362,eV/basis,0.1006934312417533,3.1699100491808278e-15
