set,path,s_over_b,s_angstrom,energy_ev_cell,energy_J_m2,relaxation
linear_profile,direct_110,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.24056261216234406,0.6889189904812714,0.03868157505874248,0.08725771991690502,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.2501851166488378,0.7164757501005221,0.03952555898099447,0.08916157498460581,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.25980762113533157,0.7440325097197731,0.040202153598220824,0.09068783402440878,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.26943012562182533,0.7715892693390238,0.04070623161229331,0.0918249309006712,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.2790526301083191,0.7991460289582748,0.04103403485425988,0.09256438795307755,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.28867513459481287,0.8267027885775257,0.04118321776179518,0.09290091407287325,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.2982976390813066,0.8542595481967764,0.04115287455182037,0.09283246599873612,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.3079201435678004,0.8818163078160274,0.04094354891223129,0.09236027017933235,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.31754264805429416,0.9093730674352782,0.040557225815123665,0.09148880430562746,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.3271651525407879,0.936929827054529,0.0399973058418534,0.0902257393934748,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.3367876570272817,0.9644865866737798,0.039268563189231,0.08858184505418118,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.34641016151377546,0.9920433462930308,0.03837708927178596,0.0865708622727532,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.35603266600026917,1.0196001059122815,0.03733022453473506,0.08420934959190317,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.36565517048676294,1.0471568655315324,0.03613648171874767,0.08151651001305818,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.37527767497325676,1.0747136251507834,0.03480546436289317,0.07851400715568184,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.38490017945975047,1.1022703847700341,0.03334778477501876,0.07522578021522826,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.39452268394624423,1.129827144389285,0.03177498603122775,0.07167786800992217,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.404145188432738,1.1573839040085359,0.030099472773862213,0.06789825287516514,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.41376769291923177,1.1849406636277866,0.02833445566012191,0.0639167353509844,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.42339019740572553,1.2124974232470376,0.0264939142584851,0.05976485048394886,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.4330127018922193,1.2400541828662885,0.024592583003729906,0.05547583614457051,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.442635206378713,1.2676109424855393,0.022645964499867804,0.051084663036000975,rigid half crystals; fixed interface spacing
