a_reduced_L0,s_reduced_L0,a_over_b,s_over_b,energy_ev_cell
1.1090745229476273,0.2916666668036275,1.109074522426828,0.29166666666666663,0.36074690157455436
1.1090745229476273,0.33333333348986005,1.109074522426828,0.3333333333333333,0.35924750603973976
1.1090745229476273,0.3750000001760926,1.109074522426828,0.375,0.3579583635965875
1.1090745229476273,0.41666666686232506,1.109074522426828,0.4166666666666667,0.3569682771457785
1.1090745229476273,0.45833333354855754,1.109074522426828,0.4583333333333333,0.35634551984863094
1.1090745229476273,0.5000000002347901,1.109074522426828,0.5,0.3561330486270258
1.1090745229476273,0.5416666669210226,1.109074522426828,0.5416666666666667,0.35634551984863094
1.1090745229476273,0.583333333607255,1.109074522426828,0.5833333333333333,0.3569682771457785
1.1090745229476273,0.6250000002934876,1.109074522426828,0.625,0.3579583635965875
1.1090745229476273,0.6666666669797201,1.109074522426828,0.6666666666666666,0.35924750603973976
1.1090745229476273,0.7083333336659526,1.109074522426828,0.7083333333333334,0.36074690157455436
1.1090745229476273,0.7500000003521852,1.109074522426828,0.75,0.36235349186680565
1.1090745229476273,0.7916666670384176,1.109074522426828,0.7916666666666666,0.36395725637853715
1.1090745229476273,0.8333333337246501,1.109074522426828,0.8333333333333334,0.36544893385052646
1.1090745229476273,0.8750000004108827,1.109074522426828,0.875,0.36672753822287874
1.1090745229476273,0.9166666670971151,1.109074522426828,0.9166666666666666,0.3677070923755643
1.1090745229476273,0.9583333337833476,1.109074522426828,0.9583333333333333,0.3683221431550976
1.1090745229476273,1.0000000004695802,1.109074522426828,1.0,0.36853179436894123
1.156703490190777,0.0,1.1567034896476118,0.0,0.4910733469686832
1.156703490190777,0.041666666686232506,1.1567034896476118,0.041666666666666664,0.4909911209058393
1.156703490190777,0.08333333337246501,1.1567034896476118,0.08333333333333333,0.4907494002400625
1.156703490190777,0.12500000005869752,1.1567034896476118,0.125,0.49036290192177745
1.156703490190777,0.16666666674493003,1.1567034896476118,0.16666666666666666,0.48985559200257356
1.156703490190777,0.20833333343116253,1.1567034896476118,0.20833333333333334,0.48925971061878926
1.156703490190777,0.25000000011739504,1.1567034896476118,0.25,0.4886142093656005
1.156703490190777,0.2916666668036275,1.1567034896476118,0.29166666666666663,0.4879625318405658
1.156703490190777,0.33333333348986005,1.1567034896476118,0.3333333333333333,0.4873497770608246
1.156703490190777,0.3750000001760926,1.1567034896476118,0.375,0.48681941881962487
1.156703490190777,0.41666666686232506,1.1567034896476118,0.4166666666666667,0.48640987352519716
1.156703490190777,0.45833333354855754,1.1567034896476118,0.4583333333333333,0.48615128215515924
1.156703490190777,0.5000000002347901,1.1567034896476118,0.5,0.4860628811662835
1.156703490190777,0.5416666669210226,1.1567034896476118,0.5416666666666667,0.48615128215515924
1.156703490190777,0.583333333607255,1.1567034896476118,0.5833333333333333,0.48640987352519716
1.156703490190777,0.6250000002934876,1.1567034896476118,0.625,0.48681941881962487
1.156703490190777,0.6666666669797201,1.1567034896476118,0.6666666666666666,0.4873497770608246
1.156703490190777,0.7083333336659526,1.1567034896476118,0.7083333333333334,0.4879625318405658
1.156703490190777,0.7500000003521852,1.1567034896476118,0.75,0.4886142093656005
1.156703490190777,0.7916666670384176,1.1567034896476118,0.7916666666666666,0.48925971061878926
1.156703490190777,0.8333333337246501,1.1567034896476118,0.8333333333333334,0.48985559200257356
1.156703490190777,0.8750000004108827,1.1567034896476118,0.875,0.49036290192177745
1.156703490190777,0.9166666670971151,1.1567034896476118,0.9166666666666666,0.4907494002400625
1.156703490190777,0.9583333337833476,1.1567034896476118,0.9583333333333333,0.4909911209058393
1.156703490190777,1.0000000004695802,1.1567034896476118,1.0,0.4910733469686832
1.2043324574339267,0.0,1.2043324568683962,0.0,0.6344648033201956
1.2043324574339267,0.041666666686232506,1.2043324568683962,0.041666666666666664,0.6344520826636568
