family,stage,decay,squared_loss,admissible,reason,u,v,A,B,independent_observation_count,parameter_count
linear,equilibrium_cohesion,0.930598614108422,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,0.9932883883792686,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.0602012592016772,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.131621715468633,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.2078534106669794,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.2892204539002534,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.3760687878812763,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.4687676597532089,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.5677111909924681,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.673320053068151,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.7860432559822503,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,1.9063600572948836,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,2.034781999751001,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,2.1718550861718136,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,2.3181621008577795,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,2.4743250873729026,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,2.641007993244958,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,2.818919492825956,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,3.008816000314586,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,3.211504885750919,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,3.4278479076565915,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,3.658764876914777,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,3.9052375674674487,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,4.168313890456728,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,4.449112349557293,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,4.7488267964422155,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,5.068731506600775,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,5.410186597088701,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,5.774643809245191,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,6.163652680962624,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,6.57886713475121,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,7.0220525096086375,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,7.4950930665915765,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,equilibrium_cohesion,8.0,4.367188082510739e-29,False,NNLS boundary: missing positive LJ/square-root coefficient,0.5539124926335808,0.9298514886945987,0.0,0.0,2,5
linear,normal_hydro,0.35,7.933009623148333e-28,True,positive pair and embedding coefficients,0.30554385028331316,1.1917848658794958,12.804353067557786,16.203924550619643,4,5
linear,normal_hydro,0.37357774948527905,3.502709146292165e-27,True,positive pair and embedding coefficients,0.30551427698695754,1.1916534332581135,12.799169860428606,16.197970874968647,4,5
linear,normal_hydro,0.39874381402995984,3.0490937091166892e-27,True,positive pair and embedding coefficients,0.3054785353478914,1.1914953890499098,12.792946736019859,16.190822377948095,4,5
linear,normal_hydro,0.42560519047568296,2.5017836602671164e-27,True,positive pair and embedding coefficients,0.3054353435393307,1.1913054292332155,12.785482061820183,16.182246870575888,4,5
linear,normal_hydro,0.4542760835061691,1.0445284836315073e-27,True,positive pair and embedding coefficients,0.30538330408533015,1.1910779936053197,12.776543059513482,16.171979868175836,4,5
linear,normal_hydro,0.4848783912034896,6.481505146622051e-27,True,positive pair and embedding coefficients,0.305320484826855,1.1908051744179171,12.765845658539387,16.159691871563698,4,5
linear,normal_hydro,0.5175422233138354,9.65642393109406e-28,True,positive pair and embedding coefficients,0.30524475302395637,1.1904785636979194,12.753063047867414,16.1450082426922,4,5
linear,normal_hydro,0.5524064544262582,1.920882198306715e-27,True,positive pair and embedding coefficients,0.30515351153522025,1.1900880176461814,12.73781085083061,16.127487050162664,4,5
linear,normal_hydro,0.5896193144162969,4.790706751442068e-27,True,positive pair and embedding coefficients,0.30504365499676195,1.189621601706823,12.719640619996662,16.10661243292989,4,5
linear,normal_hydro,0.6293390186648382,1.5078376275533017e-27,True,positive pair and embedding coefficients,0.304911482403836,1.1890653493170693,12.698031591125684,16.08178514102929,4,5
linear,normal_hydro,0.6717344407316694,7.160933535910798e-27,True,positive pair and embedding coefficients,0.3047525571357981,1.1884027978094802,12.67238061253771,16.05230996000828,4,5
linear,normal_hydro,0.7169858303436848,2.3086497799595865e-27,True,positive pair and embedding coefficients,0.30456171198946086,1.1876153430747145,12.641998150108924,16.017394248524308,4,5
linear,normal_hydro,0.7652855797503654,1.55097537113721e-27,True,positive pair and embedding coefficients,0.30433258015062453,1.1866802048302818,12.606087244751155,15.97611503600052,4,5
linear,normal_hydro,0.8168390417047958,1.2547472403260437e-26,True,positive pair and embedding coefficients,0.30405786867536244,1.185572339889351,12.56375224657006,15.927439924980998,4,5
linear,normal_hydro,0.8718654025479705,1.6206128786178972e-26,True,positive pair and embedding coefficients,0.3037287754735741,1.184262014567991,12.513977450136904,15.870191718828359,4,5
linear,normal_hydro,0.930598614108422,6.171476398526167e-27,True,positive pair and embedding coefficients,0.3033349704957374,1.1827154326308136,12.455630455352726,15.803056434846319,4,5
linear,normal_hydro,0.9932883883792686,7.659552007998475e-27,True,positive pair and embedding coefficients,0.30286425891398944,1.1808938547628642,12.387458021015153,15.724574837428008,4,5
linear,normal_hydro,1.0602012592016772,2.9377946561619356e-27,True,positive pair and embedding coefficients,0.3023022938316815,1.1787531392281905,12.308089744363771,15.633144540645581,4,5
linear,normal_hydro,1.131621715468633,4.8135160041398576e-27,True,positive pair and embedding coefficients,0.30163223886358403,1.176243200389505,12.216047358630101,15.527027439311444,4,5
linear,normal_hydro,1.2078534106669794,2.024992254409176e-27,True,positive pair and embedding coefficients,0.300834371719922,1.1733073492853088,12.109761050371267,15.404363665324324,4,5
linear,normal_hydro,1.2892204539002534,1.0733261408141337e-26,True,positive pair and embedding coefficients,0.299885647271747,1.1698816168362252,11.98759526027875,15.263195147736177,4,5
linear,normal_hydro,1.3760687878812763,1.1613006420731373e-26,True,positive pair and embedding coefficients,0.29875919626299324,1.1658939241213275,11.847884755130304,15.101498729106549,4,5
linear,normal_hydro,1.4687676597532089,6.363727233124741e-27,True,positive pair and embedding coefficients,0.2974237498068418,1.1612630166943292,11.688982023686163,14.91722935071451,4,5
linear,normal_hydro,1.5677111909924681,8.482556637773696e-27,True,positive pair and embedding coefficients,0.29584298274930876,1.1558970696365936,11.509316705494346,14.708373383254296,4,5
linear,normal_hydro,1.673320053068151,5.062456909579751e-27,True,positive pair and embedding coefficients,0.2939747445144883,1.1496917031298723,11.30746624468477,14.473009604898625,4,5
linear,normal_hydro,1.7860432559822503,3.68157331740184e-27,True,positive pair and embedding coefficients,0.2917701384270749,1.142527053897691,11.082235953482007,14.209373685008359,4,5
linear,normal_hydro,1.9063600572948836,3.453908412442497e-27,True,positive pair and embedding coefficients,0.2891724015922925,1.134263428969217,10.832745668929228,13.915920225360807,4,5
linear,normal_hydro,2.034781999751001,3.1006718554414384e-27,True,positive pair and embedding coefficients,0.28611547419997296,1.1247346233998388,10.558517747152118,13.591371140359783,4,5
linear,normal_hydro,2.1718550861718136,2.5017836602671164e-27,True,positive pair and embedding coefficients,0.28252211178601055,1.1137376245760697,10.259560597048546,13.234736235052234,4,5
linear,normal_hydro,2.3181621008577795,3.0862859636834065e-27,True,positive pair and embedding coefficients,0.27830127949497174,1.1010165243846852,9.936440583390864,12.845284648358929,4,5
linear,normal_hydro,2.4743250873729026,3.404107797900954e-27,True,positive pair and embedding coefficients,0.2733443851036909,1.0862369578304194,9.590334942905564,12.42243588830654,4,5
linear,normal_hydro,2.641007993244958,8.417226416820851e-27,True,positive pair and embedding coefficients,0.26751957927455794,1.0689446057421828,9.223059482384954,11.965522205157518,4,5
linear,normal_hydro,2.818919492825956,3.9871371182508925e-27,True,positive pair and embedding coefficients,0.2606627012519813,1.0484957267706096,8.837067277451624,11.473340170526194,4,5
linear,normal_hydro,3.008816000314586,1.1632077894843384e-27,True,positive pair and embedding coefficients,0.25256210136127366,1.023935956886674,8.4354191349844,10.943337294378603,4,5
linear,normal_hydro,3.211504885750919,1.9115751392352614e-27,True,positive pair and embedding coefficients,0.24293157012171437,0.9937771557984373,8.021734595601037,10.370114515757264,4,5
linear,normal_hydro,3.4278479076565915,2.6692495480576384e-27,True,positive pair and embedding coefficients,0.2313582209492671,0.9555566447558435,7.60014664365029,9.742511682192363,4,5
linear,normal_hydro,3.658764876914777,1.0525219695465932e-27,True,positive pair and embedding coefficients,0.2171919766701197,0.9048833357960206,7.17531680708836,9.03739943147996,4,5
linear,normal_hydro,3.9052375674674487,7.74368259497567e-27,True,positive pair and embedding coefficients,0.19927923698451222,0.8331037864605851,6.752663382687585,8.204655643683049,4,5
linear,normal_hydro,4.168313890456728,2.624204595043215e-27,True,positive pair and embedding coefficients,0.17519587336350775,0.720511772104222,6.339319924401595,7.123702383655475,4,5
linear,normal_hydro,4.449112349557293,1.840492926773384e-27,True,positive pair and embedding coefficients,0.1383462679808831,0.5105156909570132,5.948227106102536,5.438503676053633,4,5
linear,normal_hydro,4.7488267964422155,0.0007514872913830853,False,NNLS boundary: missing positive LJ/square-root coefficient,0.06638989699117882,0.0,5.643790677157352,1.8812789320010885,4,5
linear,normal_hydro,5.068731506600775,0.3565547033725999,False,NNLS boundary: missing positive LJ/square-root coefficient,0.0629854041906606,0.0,5.764924078069167,2.027816679240351,4,5
linear,normal_hydro,5.410186597088701,1.3219491803562713e-26,True,positive pair and embedding coefficients,0.3253897996902452,2.6712787713853077,4.385917897892585,18.357349088099724,4,5
linear,normal_hydro,5.774643809245191,8.69399159618238e-27,True,positive pair and embedding coefficients,0.20523695492343155,1.8200577084125171,4.1533969117207405,12.701927043429903,4,5
linear,normal_hydro,6.163652680962624,4.8206054228955186e-27,True,positive pair and embedding coefficients,0.14611995723093285,1.5547277883685093,3.8427835218087303,10.832384962880731,4,5
linear,normal_hydro,6.57886713475121,3.8367261294462384e-27,True,positive pair and embedding coefficients,0.09586998790227093,1.4192238506587609,3.529690885135115,9.844824021708211,4,5
linear,normal_hydro,7.0220525096086375,2.0997904864706153e-27,True,positive pair and embedding coefficients,0.043858180135156764,1.3324537977638773,3.2278489475834076,9.231398847722582,4,5
linear,normal_hydro,7.4950930665915765,1.4634553929483396,False,NNLS boundary: missing positive LJ/square-root coefficient,0.0,1.1792177402995119,2.9818246317939807,8.171985410155914,4,5
linear,normal_hydro,8.0,25.3049797463966,False,NNLS boundary: missing positive LJ/square-root coefficient,0.0,0.7369484463571748,3.427255132124447,5.525895337204369,4,5
linear,normal_hydro,0.4622378471565263,1.8195204792415074e-27,True,positive pair and embedding coefficients,0.3053676585479252,1.1910098430613956,12.773875062618258,16.16891425488283,4,5
linear,normal_hydro,0.5106718161601355,7.753701425102009e-28,True,positive pair and embedding coefficients,0.3052614490986537,1.1905503683661376,12.755871127076707,16.148233974015003,4,5
linear,normal_hydro,0.623262747581489,4.055333806619618e-28,True,positive pair and embedding coefficients,0.3049327293490062,1.189154430142465,12.701487778434563,16.085756229249885,4,5
linear,normal_hydro,0.7632181143133147,5.235123463754341e-28,True,positive pair and embedding coefficients,0.30434295643046594,1.1867223444299342,12.607699203864605,15.977968594445105,4,5
linear,normal_hydro,0.8889114963834414,2.227819841463025e-27,True,positive pair and embedding coefficients,0.3036192688845835,1.1838299617531516,12.497604281538838,15.851360382003271,4,5
linear,normal_hydro,1.0279337334225087,1.857212674154161e-27,True,positive pair and embedding coefficients,0.3025811029723228,1.1798108687555833,12.347205402581526,15.67821312885464,4,5
linear,normal_hydro,1.2290788997269582,1.6012229025045072e-27,True,positive pair and embedding coefficients,0.30059666978867816,1.1724427441256697,12.078740351147543,15.368536384421052,4,5
linear,normal_hydro,1.522466422155977,1.1493388798733271e-27,True,positive pair and embedding coefficients,0.2965859710435775,1.158404769148444,11.592687191611514,14.805359992257577,4,5
linear,normal_hydro,2.2120152415266654,5.228120062360753e-28,True,positive pair and embedding coefficients,0.2814035731815133,1.110349279612313,10.17115074404753,13.12862393493615,4,5
linear,normal_hydro,2.9649640643085577,1.1493388798733271e-27,True,positive pair and embedding coefficients,0.254508150869677,1.0298910975848221,8.527059395374021,11.066210501749689,4,5
linear,normal_hydro,3.85787735914416,5.228120062360753e-28,True,positive pair and embedding coefficients,0.202999812054687,0.8488004577074398,6.831311897036309,8.374174595950796,4,5
linear,normal_hydro,4.527090835487878,2.8015506735657118e-28,True,positive pair and embedding coefficients,0.12411466131629642,0.41830110619743205,5.8514285686460354,4.7616020485283554,4,5
linear,normal_hydro,7.037826658126934,1.8075954176049564e-27,True,positive pair and embedding coefficients,0.04197035691262834,1.3299591209673542,3.2177237739627937,9.21469616596265,4,5
linear,complete_elastic,0.35,0.23936070040670826,True,positive pair and embedding coefficients,0.309953604129815,1.2078990705870134,12.838781970847856,16.329869323773742,5,5
linear,complete_elastic,0.37357774948527905,0.23997764585299627,True,positive pair and embedding coefficients,0.3099341127935963,1.2078116885193708,12.833765602808901,16.324342935654744,5,5
linear,complete_elastic,0.39874381402995984,0.24072924630401205,True,positive pair and embedding coefficients,0.30991049510416885,1.2077064868940262,12.82774015522756,16.317704409069066,5,5
linear,complete_elastic,0.42560519047568296,0.24164521365394964,True,positive pair and embedding coefficients,0.3098818736151491,1.2075798650818854,12.820509195767995,16.309736759679105,5,5
linear,complete_elastic,0.4542760835061691,0.24276100253272398,True,positive pair and embedding coefficients,0.3098473373497897,1.207428321535065,12.811846332185603,16.300193990804658,5,5
linear,complete_elastic,0.4848783912034896,0.24412173419023306,True,positive pair and embedding coefficients,0.3098055273578287,1.2072463283166384,12.801473998649483,16.288767047763606,5,5
linear,complete_elastic,0.5175422233138354,0.24578156159730627,True,positive pair and embedding coefficients,0.30975499919813715,1.2070283456605335,12.789073288575926,16.275106010509234,5,5
linear,complete_elastic,0.5524064544262582,0.24780728282320713,True,positive pair and embedding coefficients,0.3096939747038684,1.2067676202660136,12.774268601980276,16.258797576062253,5,5
linear,complete_elastic,0.5896193144162969,0.25028113891949944,True,positive pair and embedding coefficients,0.3096203239256474,1.2064562354132708,12.756621284360715,16.23935918042674,5,5
linear,complete_elastic,0.6293390186648382,0.2533045409133373,True,positive pair and embedding coefficients,0.30953150738946283,1.2060849864023175,12.735621424538389,16.216230260948485,5,5
linear,complete_elastic,0.6717344407316694,0.2570030275447559,True,positive pair and embedding coefficients,0.3094244703873566,1.2056430462528416,12.710677688383514,16.188760333738852,5,5
linear,complete_elastic,0.7169858303436848,0.2615315150735824,True,positive pair and embedding coefficients,0.30929569352748393,1.2051185169608696,12.681113663256355,16.156209034459014,5,5
linear,complete_elastic,0.7652855797503654,0.26708435425601607,True,positive pair and embedding coefficients,0.30914076295651644,1.2044965001333665,12.646145621372902,16.117712579428456,5,5
linear,complete_elastic,0.8168390417047958,0.2739023940668954,True,positive pair and embedding coefficients,0.3089547156254293,1.2037613591982823,12.604892429445059,16.07230795274749,5,5
linear,complete_elastic,0.8718654025479705,0.28228893077948214,True,positive pair and embedding coefficients,0.30873151129902754,1.2028944492644926,12.55635242685567,16.018896630796377,5,5
linear,complete_elastic,0.930598614108422,0.2926255975603081,True,positive pair and embedding coefficients,0.30846409829914384,1.2018751106750643,12.499406716934015,15.956254700853167,5,5
linear,complete_elastic,0.9932883883792686,0.3053957555144755,True,positive pair and embedding coefficients,0.3081441622799587,1.2006801161178111,12.432813588198217,15.88302487479875,5,5
linear,complete_elastic,1.0602012592016772,0.3212147508198989,True,positive pair and embedding coefficients,0.30776193658562406,1.1992835997884381,12.355210415707491,15.797719106346756,5,5
linear,complete_elastic,1.131621715468633,0.3408702241708578,True,positive pair and embedding coefficients,0.3073059688905307,1.1976569286417247,12.265120271377922,15.698725782859382,5,5
linear,complete_elastic,1.2078534106669794,0.3653759166357874,True,positive pair and embedding coefficients,0.3067628298503604,1.1957684563033883,12.160964279449631,15.584322189731965,5,5
linear,complete_elastic,1.2892204539002534,0.396043377209311,True,positive pair and embedding coefficients,0.30611677465381804,1.1935832300655307,12.041081801137633,15.452694779722753,5,5
linear,complete_elastic,1.3760687878812763,0.43457754622690237,True,positive pair and embedding coefficients,0.30534932119305,1.191062460443548,11.903758697183907,15.301966346666134,5,5
linear,complete_elastic,1.4687676597532089,0.4832036446382938,True,positive pair and embedding coefficients,0.3044387200099166,1.188162608836997,11.747264273378256,15.130229824148133,5,5
linear,complete_elastic,1.5677111909924681,0.5448345651292545,True,positive pair and embedding coefficients,0.3033592941897015,1.1848339446082807,11.569897397126958,14.93558826601735,5,5
linear,complete_elastic,1.673320053068151,0.6232898436431376,True,positive pair and embedding coefficients,0.30208060862542124,1.1810182914835343,11.370041234422807,14.716198693780587,5,5
linear,complete_elastic,1.7860432559822503,0.7235786666461415,True,positive pair and embedding coefficients,0.30056644228839385,1.1766457141879891,11.14622613118136,14.470317711436284,5,5
linear,complete_elastic,1.9063600572948836,0.8522599868826637,True,positive pair and embedding coefficients,0.298773579405841,1.1716300643400623,10.897200982487892,14.19634857079762,5,5
linear,complete_elastic,2.034781999751001,1.0178921127735938,True,positive pair and embedding coefficients,0.29665047525555205,1.165863441899767,10.622013719033495,13.892890413572532,5,5
linear,complete_elastic,2.1718550861718136,1.2315806535919953,True,positive pair and embedding coefficients,0.29413602284043916,1.159210467353155,10.320105187606817,13.558799102466049,5,5
linear,complete_elastic,2.3181621008577795,1.5076270035152874,True,positive pair and embedding coefficients,0.29115892396180076,1.1515047218546868,9.99142506660784,13.193282321834259,5,5
linear,complete_elastic,2.4743250873729026,1.864268914695358,True,positive pair and embedding coefficients,0.28763874092903813,1.1425529761925086,9.636586151030277,12.796079473212254,5,5
linear,complete_elastic,2.641007993244958,2.3244905837215417,True,positive pair and embedding coefficients,0.28349088243546455,1.132160025261506,9.257085770534681,12.36783426325231,5,5
linear,complete_elastic,2.818919492825956,2.9168651058414383,True,positive pair and embedding coefficients,0.27864029209178554,1.1202033542349812,8.8556434267218,11.910891709517056,5,5
linear,complete_elastic,3.008816000314586,3.6763816079442346,True,positive pair and embedding coefficients,0.27305442947028646,1.1068270299588527,8.436741642814248,11.43104453480003,5,5
linear,complete_elastic,3.211504885750919,4.645198008782323,True,positive pair and embedding coefficients,0.2668208828966995,1.0929308375053288,8.007537866479543,10.941516659013162,5,5
linear,complete_elastic,3.4278479076565915,5.873168967214989,True,positive pair and embedding coefficients,0.26033627305699075,1.0814415144450917,7.579506483136028,10.472660091062355,5,5
linear,complete_elastic,3.658764876914777,7.417313737351804,True,positive pair and embedding coefficients,0.2548034994894535,1.0808693357554624,7.171663553992599,10.097892894193985,5,5
linear,complete_elastic,3.9052375674674487,9.335081487799732,True,positive pair and embedding coefficients,0.2537067841421309,1.1164689205932417,6.817549400430057,10.012442538223333,5,5
linear,complete_elastic,4.168313890456728,11.63859338558969,True,positive pair and embedding coefficients,0.2679526253732453,1.2712887702936857,6.581366873124994,10.815028113130863,5,5
linear,complete_elastic,4.449112349557293,13.972265565979239,True,positive pair and embedding coefficients,0.3374833091761641,1.8692577377010555,6.586865880644352,14.728511238113665,5,5
linear,complete_elastic,4.7488267964422155,13.19369916152528,True,positive pair and embedding coefficients,0.6198160047545802,4.307479350865795,6.830026421712814,30.88479018591016,5,5
linear,complete_elastic,5.068731506600775,1.4734822591477617,True,positive pair and embedding coefficients,1.0597189710979407,8.75881318477754,4.871796095286449,58.39473508279214,5,5
linear,complete_elastic,5.410186597088701,3.6451048148127816,True,positive pair and embedding coefficients,0.6798290183426625,6.171522699925612,2.2925783374555224,39.40610779314111,5,5
linear,complete_elastic,5.774643809245191,11.108817539037787,True,positive pair and embedding coefficients,0.3952298083406094,3.9355642593925917,1.6906399157267662,24.381294956582533,5,5
linear,complete_elastic,6.163652680962624,16.834470632656682,True,positive pair and embedding coefficients,0.25412310883409045,2.926891501769579,1.41676699467264,17.683069492946018,5,5
linear,complete_elastic,6.57886713475121,21.516769758439473,True,positive pair and embedding coefficients,0.16232616243390216,2.400093750508323,1.1814230294895744,14.204810330904891,5,5
linear,complete_elastic,7.0220525096086375,25.62859947747821,True,positive pair and embedding coefficients,0.08652707094762582,2.0783085507952976,0.963024039104185,12.126765687047733,5,5
linear,complete_elastic,7.4950930665915765,29.353140360561234,True,positive pair and embedding coefficients,0.013152495560009718,1.856793404624571,0.7667771584178579,10.779913010520044,5,5
linear,complete_elastic,8.0,48.356434387378584,False,NNLS boundary: missing positive LJ/square-root coefficient,0.0,1.2382067029512787,1.4993542874449999,7.227214679772535,5,5
linear,complete_elastic,5.1764034360289966,6.741590946766332e-13,True,positive pair and embedding coefficients,0.9853664342082269,8.436385809631956,3.702509755820196,55.3347631788798,5,5
