model,a_over_h,energy_J_m2,normal_traction_MPa,Haa_eV_L0sq
best_feasible_same_family,1.177786,0.2645921241332649,8905.71007494345,0.8726486087416809
best_feasible_same_family,1.1833415,0.2761799726071614,8934.266316774267,0.7279068233861823
best_feasible_same_family,1.188897,0.28780165398175145,8957.872721926264,0.5954192097669644
best_feasible_same_family,1.1944525000000001,0.29945101523100065,8976.950023535288,0.4742382262176843
best_feasible_same_family,1.200008,0.3111224283551497,8991.886186476953,0.3634766573755206
best_feasible_same_family,1.2055635,0.32281074918830027,9003.038503875681,0.2623043402923946
best_feasible_same_family,1.211119,0.3345112788544359,9010.73557948689,0.16994504893812135
best_feasible_same_family,1.2166745,0.3462197277278678,9015.27920148763,0.08567353010583112
best_feasible_same_family,1.2222300000000001,0.3579321817601867,9016.946112962076,0.00881268400452484
best_feasible_same_family,1.2277855000000002,0.36964507104201255,9015.989684138329,-0.06126911690851777
best_feasible_same_family,1.233341,0.38135514047705,9012.64149120275,-0.1251605770456079
best_feasible_same_family,1.2388965000000003,0.39305942244783526,9007.112806304236,-0.18340990069357765
best_feasible_same_family,1.2444520000000001,0.40475521136211534,8999.596003150795,-0.23652709460203525
best_feasible_same_family,1.2500075,0.41644003997284773,8990.265882404088,-0.2849861556164779
best_feasible_same_family,1.255563,0.42811165736956414,8979.280920884517,-0.3292271485906424
best_feasible_same_family,1.2611185000000003,0.43976800854552717,8966.78444841662,-0.36965817959453595
best_feasible_same_family,1.266674,0.451407215448127,8952.905755969769,-0.40665726922456447
best_feasible_same_family,1.2722295000000003,0.46302755942652984,8937.761138581525,-0.44057413061818895
best_feasible_same_family,1.2777850000000002,0.4746274649932589,8921.454876387037,-0.4717318565795985
best_feasible_same_family,1.2833405,0.48620548482185205,8904.080156929154,-0.5004285200368948
best_feasible_same_family,1.288896,0.4977602859059998,8885.71994177005,-0.5269386918672998
best_feasible_same_family,1.2944515,0.5092906368099226,8866.44778029032,-0.5515148799543654
best_feasible_same_family,1.300007,0.520795395942796,8846.328573420858,-0.5743888931740289
best_feasible_same_family,1.3055625000000004,0.5322735007949069,8825.41928992829,-0.5957731338437684
best_feasible_same_family,1.311118,0.5437239580738878,8803.769637747142,-0.6158618220165026
best_feasible_same_family,1.3166735,0.5551458346858781,8781.422692737973,-0.634832154851221
best_feasible_same_family,1.322229,0.5665382495065067,8758.415487133525,-0.6528454041508942
best_feasible_same_family,1.3277845,0.5779003658918727,8734.779559830698,-0.6700479550202463
best_feasible_same_family,1.33334,0.5892313848798035,8710.54147057994,-0.6865722884669561
best_feasible_same_family,1.3388955,0.6005305390377899,8685.723280027485,-0.702537910642139
best_feasible_same_family,1.344451,0.611797086912233,8660.34299747031,-0.718052231297305
best_feasible_same_family,1.3500065,0.6230303080401858,8634.414998093567,-0.7332113939181353
best_feasible_same_family,1.3555619999999997,0.6342294984838462,8607.950411375856,-0.7481010598858724
best_feasible_same_family,1.3611175,0.6453939668514286,8580.957482263388,-0.7627971489108472
best_feasible_same_family,1.366673,0.6565230307712325,8553.441906637063,-0.7773665378811296
best_feasible_same_family,1.3722285,0.6676160137844689,8525.407142523061,-0.7918677201721724
best_feasible_same_family,1.3777840000000001,0.6786722426282575,8496.854698421099,-0.8063514273708838
best_feasible_same_family,1.3833395,0.6896910448784823,8467.784400064475,-0.8208612152777004
