frame,atoms,n_Si,n_O,composition,group,dft_energy_eV,mace_energy_eV,force_component_RMSE_eV_A,force_component_MAE_eV_A,force_component_max_error_eV_A,source_force_component_RMS_eV_A,source_total_force_norm_eV_A,mace_total_force_norm_eV_A,same_composition_reference_frame,relative_energy_error_eV_atom,Z8_force_component_RMSE_eV_A,Z14_force_component_RMSE_eV_A
310,9,3,6,Si3O6,SiO2_stoichiometry,-5316.783414800372,-65.79998807969574,0.10311826890847149,0.08294169115760198,0.22018905975281067,4.226588961718815,1.414213559430586e-06,2.8435583831733384e-15,133,0.013162386896978105,0.0836256651025652,0.1338418037100021
311,9,3,6,Si3O6,SiO2_stoichiometry,-5318.661348877852,-67.7360543105014,0.04560330615760587,0.035462446694768605,0.11157570037864994,2.537324843472229,1.0000000005838672e-06,2.648295014812466e-15,133,0.0067032587496764036,0.0367274233939881,0.05950779225606065
312,9,3,6,Si3O6,SiO2_stoichiometry,-5318.970571041274,-68.03866036920485,0.04824598399568909,0.04082807962540414,0.11364778444142987,2.0803415129834653,1.0000000005838672e-06,1.942097114741681e-15,133,0.007438381496127831,0.04612450794103602,0.05223106785746846
313,9,3,6,Si3O6,SiO2_stoichiometry,-5318.550873643845,-67.70433992167779,0.08050974306885687,0.05863086563114202,0.2135365129843425,3.1001275050675767,1.4142135624922663e-06,5.714144372096617e-15,133,-0.00204794627070252,0.07456133985383577,0.09125058567177337
314,9,3,6,Si3O6,SiO2_stoichiometry,-5319.691993865275,-68.75769456895165,0.0576569949948248,0.045858291370613896,0.11671405643824251,2.3137186161791985,1.7320508085801648e-06,1.6616296724220897e-15,133,0.007703784191129949,0.04539090920293768,0.07650044404420862
315,9,3,6,Si3O6,SiO2_stoichiometry,-5318.704637975251,-67.79635284746178,0.06574193283079469,0.05731360881681192,0.12825808789682203,2.3045568584952387,2.2360679769186305e-06,1.2670655869532562e-15,133,0.004813321020621843,0.058613125816307836,0.07807053324442903
316,9,3,6,Si3O6,SiO2_stoichiometry,-5319.559142164312,-68.65617359030139,0.058863242980113986,0.04750429958771073,0.1270539623453404,2.03936665832033,9.999999996956888e-07,2.4738300247359117e-15,133,0.004222592823010827,0.05782928385144483,0.060878501795509556
317,9,3,6,Si3O6,SiO2_stoichiometry,-5317.626802457958,-66.70361643765281,0.05635563823923053,0.044884540739260265,0.13250685388284644,4.030452333555035,3.000000000419334e-06,5.277940006822452e-15,133,0.0064689757445787815,0.05023776263941901,0.06693435809824323
318,9,3,6,Si3O6,SiO2_stoichiometry,-5319.877038365201,-68.94438032201893,0.050533558337025025,0.03645258471215419,0.14021256304358087,2.6301633900552925,2.2360679780109455e-06,2.710266583962088e-15,133,0.007521422730923809,0.0445691481568541,0.06072975893043963
319,9,3,6,Si3O6,SiO2_stoichiometry,-5316.22740128437,-65.3222312588209,0.07481155434688502,0.05443127090088636,0.17500655275518895,4.061843072306165,1.7320508070738442e-06,5.863197006355355e-15,133,0.00446719854949625,0.05921910241493437,0.09887619435298785
320,9,3,6,Si3O6,SiO2_stoichiometry,-5319.712790711272,-68.81165374199841,0.029507162295112323,0.023107735051812003,0.06787689986721732,1.912431152999346,9.999999999732445e-07,3.234923947455718e-15,133,0.0040190811855230395,0.030173362717893195,0.028127464242608164
321,9,3,6,Si3O6,SiO2_stoichiometry,-5319.378284680354,-68.4823889979154,0.0415627137497898,0.030979766167200676,0.1074500588554188,2.3932508148986855,2.2360679781102466e-06,2.8011138130096747e-15,133,0.003436715981690794,0.03572140621020241,0.05128683846243912
322,9,3,6,Si3O6,SiO2_stoichiometry,-5320.22957234753,-69.30334418193308,0.022594409092566475,0.01770317795939717,0.058230196037157844,2.291183353477816,1.1102230246251565e-15,1.227537204523176e-15,133,0.006806991888137443,0.020268462747320838,0.02664396371502721
323,9,3,6,Si3O6,SiO2_stoichiometry,-5319.683640105822,-68.7715022395175,0.06585753791557286,0.051421621299435734,0.19723978134176035,2.8120185128222857,1.4142135619427338e-06,4.5288390936029406e-15,133,0.005241403077844906,0.05214235080572825,0.08702871023867982
324,9,3,6,Si3O6,SiO2_stoichiometry,-5319.999110411646,-69.07504839448524,0.04274038364816281,0.033592656790552095,0.11788732761799192,2.7849048442058257,1.7320508074263874e-06,2.7194799110210367e-15,133,0.0065663087285877785,0.03901317812578428,0.04935752271161997
325,9,3,6,Si3O6,SiO2_stoichiometry,-5320.209125303901,-69.25653722821374,0.03814075377162677,0.03091263231088855,0.07554469603509154,2.7024795771317947,2.449489742196407e-06,2.0307144547971162e-15,133,0.0097358707870367,0.03601997790764578,0.04206273502601805
326,9,3,6,Si3O6,SiO2_stoichiometry,-5319.721052224126,-68.79155759864419,0.040732748210474366,0.03173824297513677,0.10306240046992254,2.6952388346219998,1.7320508073622886e-06,3.1401849173675502e-15,133,0.007169931875326243,0.03948344981952582,0.04312290239573027
327,3,1,2,Si1O2,SiO2_stoichiometry,-1768.915431687199,-18.70056352103517,0.41165019775402484,0.2982688357055282,0.9281753921301319,1.5975025555995557,2.220446049250313e-16,3.1401849173675503e-16,26,0.017949036858202778,0.3004367443412225,0.5725759174398423
328,3,1,2,Si1O2,SiO2_stoichiometry,-1768.370866681582,-18.0672687992992,0.43497101164913016,0.3664436645837507,0.8147982536443137,3.145291169833283,1.000000000139778e-06,1.784146017590271e-15,26,0.04752560889779763,0.4010101762286158,0.4959647366974715
329,3,1,2,Si1O2,SiO2_stoichiometry,-1769.458698301532,-19.31748848062781,0.12920984078018904,0.10978109344710263,0.21588241098938665,1.5368523939584366,4.965068306494546e-16,6.661338147750939e-16,26,-0.006603744895050075,0.1256025234435756,0.13613802214127213
330,3,1,2,Si1O2,SiO2_stoichiometry,-1768.981449639004,-18.786354464404077,0.405073258572042,0.30714198348438976,0.9206703752382355,1.5366680558195096,1.0000000000287557e-06,4.871083751574258e-16,26,0.011358039670218053,0.2986575136513285,0.5602324638127734
331,3,1,2,Si1O2,SiO2_stoichiometry,-1769.237525788609,-18.873551831401908,0.16565227562174617,0.1257593754754043,0.3770846031707175,1.3991428567918922,0.0,8.005932084973442e-16,26,0.06765096720592467,0.12609719295491614,0.2247688259384966
332,3,1,2,Si1O2,SiO2_stoichiometry,-1768.686614135372,-18.524045521059392,0.06305965581326603,0.056403152947310825,0.08903408224141729,2.9150424034779396,6.4796043696850615e-16,9.036560719766055e-16,26,0.0005158529078030938,0.06484566770872553,0.059326548295698354
333,3,1,2,Si1O2,SiO2_stoichiometry,-1768.891798190266,-18.656099025658737,0.1910932259264689,0.1705042544765407,0.31438084147386824,1.1613563107031364,1.1102230246251565e-16,5.978733960281817e-16,26,0.024892703005966393,0.22643211826890422,0.08370695680448205
334,3,1,2,Si1O2,SiO2_stoichiometry,-1769.413728764988,-19.067678199104677,0.11250401205554841,0.09569327289145024,0.23033233049144372,0.9412664481190577,1.4142135623941355e-06,2.5589376332604516e-16,26,0.06167650343135023,0.11892835056520627,0.09840504585367434
335,3,1,2,Si1O2,SiO2_stoichiometry,-1769.21446740432,-18.895936128788904,0.2691537153480453,0.22086768644279134,0.5037755428155335,1.5735273419157145,1.0000000000148779e-06,6.6973807122470445e-16,26,0.05250340664725428,0.24087293874451926,0.3182634478197706
336,3,1,2,Si1O2,SiO2_stoichiometry,-1769.317634612438,-19.009199016115996,0.17087061764367817,0.14578179337433328,0.2914547493278994,0.9648692881988962,9.999999999177334e-07,3.8459253727671276e-16,26,0.04913818024424543,0.1910010511002073,0.12094420564470293
337,3,1,2,Si1O2,SiO2_stoichiometry,-1769.065623707848,-18.76817749081286,0.30322252503253017,0.25920168580907976,0.451524340125504,1.419697888973214,1.000000000139778e-06,1.2161883888976235e-15,26,0.045475053815306886,0.25021029581001886,0.3880996196888576
338,3,1,2,Si1O2,SiO2_stoichiometry,-1769.260341311278,-18.926075423272504,0.28872676922587287,0.21671917595099427,0.4553348420611796,1.534195699656012,9.999999999177334e-07,5.551115123125783e-16,26,0.0577482774720283,0.25438838953049103,0.34736513404053326
339,3,1,2,Si1O2,SiO2_stoichiometry,-1768.906762683839,-18.549161077820738,0.07092676950408883,0.06134869054152717,0.12696924145229516,2.4247036668185524,6.377745716588144e-16,1.616509124176106e-15,26,0.06552685014295297,0.07670375858764215,0.057661830823482
340,3,1,2,Si1O2,SiO2_stoichiometry,-1769.377213125797,-19.07286323468133,0.3113230782972491,0.24457538948719706,0.5901058092936445,1.5145074647527421,2.220446049250313e-16,1.1157603309187458e-15,26,0.047776278508777636,0.2576584052976162,0.39748014994513114
341,3,1,2,Si1O2,SiO2_stoichiometry,-1768.778460182393,-18.4558977616257,0.18087406326746072,0.155929320188653,0.27596492783825133,1.6174561658459592,5.551115123125783e-17,1.851943855780944e-15,26,0.0538471217260034,0.17834173617785914,0.18583522422505888
342,3,1,2,Si1O2,SiO2_stoichiometry,-1769.183096621885,-18.80990686315302,0.18413158151738016,0.1508605605334466,0.37619842724577657,1.5270568238026814,1.000000000139778e-06,4.440892098500626e-16,26,0.07072290104753758,0.18380875121189894,0.1847755500387411
343,3,1,2,Si1O2,SiO2_stoichiometry,-1769.416353439227,-19.04321516065192,0.11236715797916937,0.08621563466863713,0.19657054696119092,1.3168106397036659,9.999999996956888e-07,5.551115123125783e-16,26,0.07070574099522275,0.09989169183676266,0.13387469656707088
344,3,1,2,Si1O2,SiO2_stoichiometry,-1768.071800351652,-18.076264222057418,0.31642899736406466,0.255316020733758,0.5795607555551344,2.9353827414243803,1.7320508078750785e-06,1.4217791915866692e-15,26,-0.05516164199825132,0.3734308883431628,0.14656286835673712
345,3,1,2,Si1O2,SiO2_stoichiometry,-1768.904662509066,-18.60933787086401,0.33186242538126576,0.22990664124990257,0.7899494612711,1.7545570317984347,0.0,1.4432899320127035e-15,26,0.044767860870869924,0.3688248721171365,0.24152522757543235
346,3,1,2,Si1O2,SiO2_stoichiometry,-1769.004150873851,-18.79792350251874,0.21220486481947823,0.18361996132739364,0.3519805463263007,1.3740867337492038,1.4142135625707708e-06,4.965068306494546e-16,26,0.015068771914285387,0.21283880734089855,0.21093126401405465
347,3,1,2,Si1O2,SiO2_stoichiometry,-1768.708361202969,-18.464988071178876,0.4851239655400223,0.37942209050837417,0.924129802162093,1.88516509270267,2.482534153247273e-16,1.1957467920563633e-15,26,0.027450692066919895,0.35493237458068566,0.6738559228595249
348,3,1,2,Si1O2,SiO2_stoichiometry,-1768.943582546326,-18.788326221582924,0.14596822550313987,0.12349976499781438,0.2605396025241258,1.2592355004891305,9.999999999177334e-07,3.1401849173675503e-16,26,-0.001921576948721082,0.1719102210546725,0.06938242114162456
349,3,1,2,Si1O2,SiO2_stoichiometry,-1769.304655053419,-19.066269858133737,0.3028874294397274,0.259288611547824,0.536850443974418,1.1238768994193467,1.4142135624530142e-06,2.2887833992611187e-16,26,0.025788046565345724,0.25561076017749135,0.380195559285991
350,3,1,2,Si1O2,SiO2_stoichiometry,-1769.717545930804,-19.361922516201393,0.14568253961227573,0.10042539805116729,0.281131927868397,1.450579595161036,2.2887833992611187e-16,1.2658490090568385e-15,26,0.06486745300440215,0.1310204468757276,0.1712819081065369
351,3,1,2,Si1O2,SiO2_stoichiometry,-1769.499871305498,-19.093589263130838,0.10670756617617498,0.08089043468942789,0.17803936488770478,1.103431497953241,1.414213562315631e-06,5.23691153334427e-16,26,0.081753662259248,0.11942762108704773,0.07505731597056606
352,3,1,2,Si1O2,SiO2_stoichiometry,-1769.128297924538,-19.063941500099837,0.1674871079430151,0.14759481378167255,0.24628795256422875,1.2803705664637355,3.1401849173675503e-16,1.336885555457667e-15,26,-0.03222154371706646,0.20065284320588503,0.06027161029983042
353,3,1,2,Si1O2,SiO2_stoichiometry,-1769.735207208789,-19.36761583050514,0.09862489018467153,0.08672641615889799,0.14303599378931642,1.0344580397928183,5.551115123125783e-17,7.447602459741819e-16,26,0.06885677423151886,0.08767152401852929,0.11750750888497481
354,3,1,2,Si1O2,SiO2_stoichiometry,-1769.473449593896,-19.127150884867874,0.20411854664185813,0.17966961893914063,0.3723112231228989,1.202789038349988,1.4142135623352571e-06,9.566618574882216e-16,26,0.0617592178129461,0.19253097661738527,0.22551449916815755
355,3,1,2,Si1O2,SiO2_stoichiometry,-1769.744816365536,-19.388470279872234,0.1341261490983401,0.10988912372213051,0.2133705299708787,0.8061052145408122,1.0000000000287557e-06,6.753223014464259e-16,26,0.06510834335817013,0.15125702551679351,0.09062061619452065
356,3,1,2,Si1O2,SiO2_stoichiometry,-1769.118400463156,-18.85606277696061,0.21356269298595587,0.18423947552118364,0.39808058796802737,1.6765087505163818,3.1401849173675503e-16,6.661338147750939e-16,26,0.0337722102020012,0.18083290249363312,0.2672564204237146
357,3,1,2,Si1O2,SiO2_stoichiometry,-1768.891589751049,-18.63008153100882,0.15528044028640023,0.12722243226423446,0.31533213841680097,1.5116262951019932,1.4142135623352571e-06,9.42055475210265e-16,26,0.033495721483613274,0.1722322164103096,0.11405337639631488
358,3,1,2,Si1O2,SiO2_stoichiometry,-1768.492298988342,-18.45401085192187,0.13849015227166456,0.12153475666018074,0.2391850209502664,1.6529123080368717,4.440892098500626e-16,9.930136612989092e-16,26,-0.04091097305635927,0.12619899895850434,0.16026912413945904
359,3,1,2,Si1O2,SiO2_stoichiometry,-1768.995921198319,-18.748942367226455,0.20879045970290389,0.18453942505246745,0.3757591168695982,1.1920694053218732,1.4142135623352571e-06,9.883479487474066e-16,26,0.028652591834382218,0.2435603939385775,0.11016822226858185
360,3,1,2,Si1O2,SiO2_stoichiometry,-1768.786696116544,-18.608179920915703,0.2013969503073606,0.1816445007882001,0.29003984793412,1.2416184697574284,9.999999999177334e-07,1.4054300946555646e-15,26,0.005831713346298765,0.1765016427872603,0.2436730082838744
361,3,1,2,Si1O2,SiO2_stoichiometry,-1768.81809125317,-18.51837555582763,0.3725542094072266,0.32351256040391996,0.6280105121869237,2.449834472153737,1.000000000139778e-06,1.0877919644084146e-15,26,0.04623154725101841,0.32803936862702976,0.448520079932538
362,3,1,2,Si1O2,SiO2_stoichiometry,-1769.083454376711,-18.841297863581964,0.1227267765834792,0.09170753282821249,0.24733268639351175,1.2746644479721363,1.7320508075545847e-06,7.243088545993919e-16,26,0.027045152513229215,0.11021801319957678,0.144532225487569
363,3,1,2,Si1O2,SiO2_stoichiometry,-1768.281062032741,-17.91809237746707,0.4375743496893396,0.38119582663741913,0.7006972097349269,3.5171761460665665,1.000000000139778e-06,1.897149936107019e-15,26,0.06731619989484727,0.339039467759422,0.5869569090835894
364,3,1,2,Si1O2,SiO2_stoichiometry,-1769.047570449847,-18.626004183573656,0.1685194263619534,0.14120428521402492,0.34251659133541423,1.7389275178540684,9.999999999177334e-07,2.220446049250313e-16,26,0.08684840356132639,0.14955613954932362,0.20115246314746427
365,3,1,2,Si1O2,SiO2_stoichiometry,-1769.158813725224,-18.93291747113905,0.2250644562845805,0.2094832091731702,0.3417187437780098,1.347918127294953,9.99999999969775e-07,9.710485573708405e-16,26,0.02162506616522582,0.22687604147303958,0.2213968203454349
366,3,1,2,Si1O2,SiO2_stoichiometry,-1768.879090336936,-18.534096075288883,0.38362981093447074,0.31344921836727646,0.7568062479253024,1.5688440029889665,2.482534153247273e-16,8.95090418262362e-16,26,0.061324402019298674,0.3162056797306841,0.49147068246739345
367,3,1,2,Si1O2,SiO2_stoichiometry,-1769.365386377147,-19.097319389147614,0.18221051252278436,0.15726912995948786,0.30499628493448333,0.9200228469501904,1.000000000001e-06,8.308148362110449e-16,26,0.03568197747000331,0.1984676917513377,0.1443023329098989
368,3,1,2,Si1O2,SiO2_stoichiometry,-1768.656962160135,-18.465337472461766,0.49296937490225623,0.40989494297690415,0.897809258212581,1.57066263010761,1.000000000139778e-06,6.753223014464259e-16,26,0.01020121069463542,0.37044377583649096,0.6742397434611603
369,3,1,2,Si1O2,SiO2_stoichiometry,-1769.634355009336,-19.249121186659067,0.1926103896263587,0.14663804682640852,0.32733248133210063,0.8563908441238861,9.999999999732445e-07,9.836601059614785e-16,26,0.0747375890292427,0.19423562012296658,0.1893180771266875
370,3,1,2,Si1O2,SiO2_stoichiometry,-1769.448231033727,-19.123621413877956,0.15949709665738984,0.14055429250395793,0.29115048376205727,0.9597723326035306,9.999999999177334e-07,1.1657341758564144e-15,26,0.05452952141994416,0.1578597517591148,0.16272236808598747
371,3,1,2,Si1O2,SiO2_stoichiometry,-1769.113514386682,-18.76873335600827,0.14551054640294586,0.13330100915236154,0.21650557243531776,1.4701783864492244,1.1102230246251565e-16,1.0175362097255202e-15,26,0.061253325028149654,0.15435467602100475,0.1259731134978925
372,3,1,2,Si1O2,SiO2_stoichiometry,-1769.260387706691,-18.86980741245643,0.19938408248619388,0.13571932696651964,0.3982151065156864,1.3456911158080735,1.7320508074904861e-06,1.680072297996111e-15,26,0.07651974621510742,0.18495328399242494,0.22549191233261318
373,3,1,2,Si1O2,SiO2_stoichiometry,-1769.057282193519,-18.817767756260366,0.3313191833087963,0.2891367472737563,0.5722679128411727,1.106938594713566,0.0,7.108895957933346e-16,26,0.02616446055647022,0.2937995422386713,0.3958293339886747
374,3,1,2,Si1O2,SiO2_stoichiometry,-1769.001768517005,-18.657270789478464,0.3194330225616358,0.29408432485492547,0.5226372113740695,1.6340273398417924,1.4142135624137618e-06,8.308148362110449e-16,26,0.06115889064576763,0.2666337998632688,0.4048767729192874
375,3,1,2,Si1O2,SiO2_stoichiometry,-1769.046094640326,-18.70000087280858,0.3113456221064342,0.26896827537795737,0.6177178744927221,1.7348221147094913,3.1401849173675503e-16,6.304854800243424e-16,26,0.06169090397600977,0.2915459372820647,0.34757764905582234
376,3,1,2,Si1O2,SiO2_stoichiometry,-1769.179497371855,-18.963825973822413,0.33105177423541626,0.26007835756091224,0.7105350607899019,1.9367696485236843,1.0000000005838672e-06,5.978733960281817e-16,26,0.01821678081440936,0.2521584524667318,0.4490189988991745
377,3,1,2,Si1O2,SiO2_stoichiometry,-1769.112567702562,-18.803028419906653,0.1537045338621993,0.1212422603832142,0.33717697323680573,2.226921211938955,9.999999999177334e-07,1.9862212611093494e-15,26,0.04950607568869477,0.1250020295460436,0.19905837437326768
378,3,1,2,Si1O2,SiO2_stoichiometry,-1769.038548922982,-18.76581459391359,0.0890962262414447,0.08158851053837486,0.13787237273036324,1.5693006798206148,1.0000000000981446e-06,1.30066785273941e-15,26,0.03723775782638228,0.08200366535257045,0.10180967699038912
