line_time_seconds,applied_shear_Pa,mean_bow_m,phase
1.7179231355820934e-08,-1345.8070850712636,-2.0102738032793026e-10,cyclic
1.722528827634592e-08,-1224.1067519921596,-1.9906808607434344e-10,cyclic
1.7271345196870912e-08,-1102.222072938824,-1.970793659022886e-10,cyclic
1.73174021173959e-08,-980.1714032956133,-1.95061512601945e-10,cyclic
1.736345903792089e-08,-857.9731234444023,-1.930148234320981e-10,cyclic
1.740951595844588e-08,-735.6456359966736,-1.9093960007439188e-10,cyclic
1.7455572878970867e-08,-613.2073630220899,-1.8883614858692175e-10,cyclic
1.7501629799495858e-08,-490.6767432741803,-1.8670477935718068e-10,cyclic
1.7547686720020845e-08,-368.07222941359333,-1.8454580705436956e-10,cyclic
1.7593743640545836e-08,-245.41228522912388,-1.823595505810671e-10,cyclic
1.7639800561070823e-08,-122.71538285720511,-1.8014633302428115e-10,cyclic
1.7685857481595813e-08,-1.83697019872103e-12,-1.779064816058737e-10,cyclic
1.7731914402120804e-08,122.71538285720143,-1.7564032763238122e-10,cyclic
1.777797132264579e-08,245.41228522912022,-1.7334820644422596e-10,cyclic
1.782402824317078e-08,368.07222941358964,-1.7103045736433095e-10,cyclic
1.787008516369577e-08,490.6767432741766,-1.686874236461504e-10,cyclic
1.791614208422076e-08,613.2073630220863,-1.6631945242111188e-10,cyclic
1.7962199004745746e-08,735.6456359966699,-1.6392689464549217e-10,cyclic
1.8008255925270737e-08,857.9731234443985,-1.6151010504672035e-10,cyclic
1.8054312845795728e-08,980.1714032956096,-1.5906944206912942e-10,cyclic
1.8100369766320715e-08,1102.2220729388293,-1.5660526781915472e-10,cyclic
1.8146426686845705e-08,1224.1067519921648,-1.5411794800998956e-10,cyclic
1.8192483607370692e-08,1345.8070850712597,-1.516078519057132e-10,cyclic
1.8238540527895683e-08,1467.3047445536108,-1.4907535226488592e-10,cyclic
1.828459744842067e-08,1588.5814333386118,-1.4652082528363574e-10,cyclic
1.833065436894566e-08,1709.6188876030133,-1.4394465053822867e-10,cyclic
1.837671128947065e-08,1830.398879551415,-1.4134721092714672e-10,cyclic
1.842276820999564e-08,1950.9032201612742,-1.3872889261267035e-10,cyclic
1.846882513052063e-08,2071.1137619221813,-1.36090084961978e-10,cyclic
1.8514882051045616e-08,2191.0124015686974,-1.3343118048777689e-10,cyclic
1.8560938971570607e-08,2310.5810828067147,-1.3075257478846255e-10,cyclic
1.8606995892095594e-08,2429.801799032629,-1.2805466648782876e-10,cyclic
1.8653052812620584e-08,2548.6565960451394,-1.2533785717432444e-10,cyclic
1.8699109733145575e-08,2667.127574748982,-1.2260255133987874e-10,cyclic
1.8745166653670562e-08,2785.1968938505247,-1.1984915631829257e-10,cyclic
1.8791223574195553e-08,2902.8467725446208,-1.170780822232121e-10,cyclic
1.883728049472054e-08,3020.0594931922733,-1.1428974188569418e-10,cyclic
1.888333741524553e-08,3136.8174039889113,-1.1148455079136567e-10,cyclic
1.8929394335770518e-08,3253.102921622621,-1.0866292701719765e-10,cyclic
1.8975451256295508e-08,3368.8985339222045,-1.0582529116789023e-10,cyclic
1.90215081768205e-08,3484.186802494345,-1.0297206631189112e-10,cyclic
1.9067565097345486e-08,3598.950365349876,-1.0010367791704688e-10,cyclic
1.9113622017870476e-08,3713.1719395183736,-9.722055378590044e-11,cyclic
1.9159678938395464e-08,3826.8343236508917,-9.432312399064854e-11,cyclic
1.9205735858920454e-08,3939.920400610487,-9.14118208077592e-11,cyclic
1.925179277944544e-08,4052.413140049892,-8.848707865227064e-11,cyclic
1.9297849699970432e-08,4164.295600976368,-8.554933401176955e-11,cyclic
1.9343906620495422e-08,4275.550934302822,-8.259902538006982e-11,cyclic
1.938996354102041e-08,4386.1623853852725,-7.963659319059315e-11,cyclic
1.94360204615454e-08,4496.113296546074,-7.66624797494639e-11,cyclic
1.9482077382070387e-08,4605.387109582395,-7.367712916833322e-11,cyclic
1.9528134302595378e-08,4713.967368259976,-7.068098729693225e-11,cyclic
1.9574191223120365e-08,4821.837720791214,-6.767450165537637e-11,cyclic
1.9620248143645356e-08,4928.9819222978385,-6.465812136621893e-11,cyclic
1.9666305064170346e-08,5035.38383725717,-6.163229708627562e-11,cyclic
1.9712361984695333e-08,5141.027441932216,-5.859748093822054e-11,cyclic
1.9758418905220324e-08,5245.89682678469,-5.555412644196866e-11,cyclic
1.980447582574531e-08,5349.9761988709615,-5.250268844585692e-11,cyclic
1.98505327462703e-08,5453.249884220465,-4.944362305762715e-11,cyclic
1.989658966679529e-08,5555.702330196018,-4.6377387575230674e-11,cyclic
1.994264658732028e-08,5657.318107836131,-4.3304440417454473e-11,cyclic
1.998870350784527e-08,5758.081914178456,-4.022524105438982e-11,cyclic
2.0034760428370257e-08,5857.978574564381,-3.714024993774514e-11,cyclic
2.0080817348895247e-08,5956.993044924336,-3.404992843101722e-11,cyclic
2.0126874269420235e-08,6055.1104140432535,-3.095473873953396e-11,cyclic
2.0172931189945225e-08,6152.31590580627,-2.7855143840371622e-11,cyclic
2.0218988110470212e-08,6248.594881423861,-2.4751607412166407e-11,cyclic
2.0265045030995203e-08,6343.93284163645,-2.164459376482144e-11,cyclic
2.0311101951520193e-08,6438.3154288979185,-1.8534567769128353e-11,cyclic
2.035715887204518e-08,6531.728429537761,-1.5421994786307416e-11,cyclic
2.040321579257017e-08,6624.157775901721,-1.2307340597479143e-11,cyclic
2.044927271309516e-08,6715.589548470183,-9.191071333080705e-12,cyclic
2.049532963362015e-08,6806.009977954527,-6.0736534022313145e-12,cyclic
2.0541386554145136e-08,6895.405447370668,-2.955553422064804e-12,cyclic
2.0587443474670127e-08,6983.762494089724,1.6276185296773336e-13,cyclic
2.0633500395195117e-08,7071.0678118654805,3.2808256018072977e-12,cyclic
2.0679557315720104e-08,7157.308252838188,6.398171007503615e-12,cyclic
2.0725614236245095e-08,7242.470829514667,9.51433132792608e-12,cyclic
2.0771671156770082e-08,7326.54271672413,1.2628839966456322e-11,cyclic
2.0817728077295073e-08,7409.511253549589,1.574123054265712e-11,cyclic
2.086378499782006e-08,7491.363945234587,1.885103696290063e-11,cyclic
2.090984191834505e-08,7572.088465064848,2.1957793490951827e-11,cyclic
2.0955898838870038e-08,7651.672656224583,2.506103481849029e-11,cyclic
2.1001955759395028e-08,7730.104533627372,2.8160296135565958e-11,cyclic
2.104801267992002e-08,7807.372285720944,3.1255113200972306e-11,cyclic
2.1094069600445006e-08,7883.464276266059,3.4345022412531294e-11,cyclic
2.1140126520969996e-08,7958.369046088834,3.742956087727752e-11,cyclic
2.1186183441494984e-08,8032.075314806445,4.050826648152926e-11,cyclic
2.1232240362019974e-08,8104.571982525951,4.35806779608405e-11,cyclic
2.127829728254496e-08,8175.848131515832,4.6646334969817956e-11,cyclic
2.1324354203069952e-08,8245.89302785025,4.970477815179808e-11,cyclic
2.1370411123594942e-08,8314.696123025453,5.275554920836841e-11,cyclic
2.141646804411993e-08,8382.247055548378,5.579819096872719e-11,cyclic
2.146252496464492e-08,8448.535652497076,5.883224745886863e-11,cyclic
2.1508581885169907e-08,8513.551931052649,6.185726397058281e-11,cyclic
2.1554638805694898e-08,8577.28610000272,6.487278713026278e-11,cyclic
2.1600695726219885e-08,8639.72856121586,6.787836496750459e-11,cyclic
2.1646752646744875e-08,8700.869911087113,7.087354698349423e-11,cyclic
2.1692809567269866e-08,8760.700941954063,7.385788421916693e-11,cyclic
2.1738866487794853e-08,8819.212643483548,7.683092932313247e-11,cyclic
2.1784923408319844e-08,8876.396204028539,7.979223661935382e-11,cyclic
2.183098032884483e-08,8932.243011955148,8.274136217456937e-11,cyclic
2.187703724936982e-08,8986.744656939538,8.567786386545004e-11,cyclic
2.192309416989481e-08,9039.892931234432,8.860130144547903e-11,cyclic
2.19691510904198e-08,9091.679830905225,9.15112366115462e-11,cyclic
2.201520801094479e-08,9142.097557035308,9.440723307024566e-11,cyclic
2.2061264931469777e-08,9191.138516900573,9.728885660386735e-11,cyclic
2.2107321851994767e-08,9238.79532511287,1.0015567513607285e-10,cyclic
2.2153378772519755e-08,9285.060804732155,1.0300725879724457e-10,cyclic
2.2199435693044745e-08,9329.92798834739,1.0584317998949998e-10,cyclic
2.2245492613569732e-08,9373.390119125748,1.0866301345135966e-10,cyclic
2.2291549534094723e-08,9415.440651830204,1.1146633632206098e-10,cyclic
2.2337606454619713e-08,9456.073253805214,1.1425272820550609e-10,cyclic
2.23836633751447e-08,9495.281805930363,1.1702177123383612e-10,cyclic
2.242972029566969e-08,9533.06040354194,1.1977305013062118e-10,cyclic
2.247577721619468e-08,9569.403357322088,1.2250615227365725e-10,cyclic
2.252183413671967e-08,9604.305194155657,1.252206677573595e-10,cyclic
2.2567891057244656e-08,9637.760657954399,1.2791618945474425e-10,cyclic
2.2613947977769647e-08,9669.76471044852,1.305923130789891e-10,cyclic
2.2660004898294637e-08,9700.312531945441,1.3324863724456211e-10,cyclic
2.2706061818819624e-08,9729.399522055603,1.3588476352791157e-10,cyclic
2.2752118739344615e-08,9757.021300385284,1.385002965277058e-10,cyclic
2.2798175659869602e-08,9783.173707196276,1.410948439246168e-10,cyclic
2.2844232580394593e-08,9807.852804032304,1.4366801654063452e-10,cyclic
2.289028950091958e-08,9831.054874312162,1.4621942839790706e-10,cyclic
2.293634642144457e-08,9852.776423889414,1.4874869677709534e-10,cyclic
2.298240334196956e-08,9873.014181578583,1.5125544227523426e-10,cyclic
2.3028460262494548e-08,9891.76509964781,1.5373928886309225e-10,cyclic
2.307451718301954e-08,9909.0263542778,1.5619986394201902e-10,cyclic
2.3120574103544526e-08,9924.795345987099,1.586367984002754e-10,cyclic
2.3166631024069516e-08,9939.069700023561,1.6104972666883427e-10,cyclic
2.3212687944594503e-08,9951.847266721968,1.6343828677664594e-10,cyclic
2.3258744865119494e-08,9963.12612182778,1.6580212040535854e-10,cyclic
2.3304801785644485e-08,9972.904566786901,1.6814087294348685e-10,cyclic
2.3350858706169472e-08,9981.181129001492,1.7045419354001998e-10,cyclic
2.3396915626694462e-08,9987.954562051724,1.7274173515745847e-10,cyclic
2.344297254721945e-08,9993.223845883495,1.7500315462427826e-10,cyclic
2.348902946774444e-08,9996.988186962042,1.7723811268680627e-10,cyclic
2.3535086388269427e-08,9999.247018391445,1.794462740605068e-10,cyclic
2.3581143308794418e-08,10000.0,1.8162730748066465e-10,cyclic
2.3627200229319408e-08,9999.247018391445,1.8378088575246397e-10,cyclic
2.3673257149844395e-08,9996.988186962042,1.85906685800449e-10,cyclic
2.3719314070369386e-08,9993.223845883495,1.8800438871736344e-10,cyclic
2.3765370990894373e-08,9987.954562051724,1.900736798123604e-10,cyclic
2.3811427911419364e-08,9981.181129001492,1.921142486585734e-10,cyclic
2.385748483194435e-08,9972.904566786903,1.9412578914004558e-10,cyclic
2.390354175246934e-08,9963.12612182778,1.9610799949800452e-10,cyclic
2.3949598672994332e-08,9951.847266721968,1.9806058237648159e-10,cyclic
2.399565559351932e-08,9939.069700023561,1.999832448672645e-10,cyclic
2.404171251404431e-08,9924.7953459871,2.0187569855417747e-10,cyclic
2.4087769434569297e-08,9909.026354277803,2.037376595566852e-10,cyclic
2.4133826355094287e-08,9891.76509964781,2.0556884857280898e-10,cyclic
2.4179883275619275e-08,9873.014181578585,2.0736899092135345e-10,cyclic
2.4225940196144265e-08,9852.776423889412,2.091378165834335e-10,cyclic
2.4271997116669256e-08,9831.054874312164,2.1087506024329968e-10,cyclic
2.4318054037194243e-08,9807.852804032307,2.1258046132845083e-10,cyclic
2.4364110957719233e-08,9783.173707196276,2.1425376404903117e-10,cyclic
2.441016787824422e-08,9757.021300385286,2.1589471743650716e-10,cyclic
2.445622479876921e-08,9729.3995220556,2.1750307538161295e-10,cyclic
2.4502281719294198e-08,9700.312531945441,2.1907859667156617e-10,cyclic
2.454833863981919e-08,9669.764710448522,2.206210450265402e-10,cyclic
2.459439556034418e-08,9637.760657954397,2.2213018913539606e-10,cyclic
2.4640452480869167e-08,9604.30519415566,2.2360580269066134e-10,cyclic
2.4686509401394157e-08,9569.40335732209,2.2504766442275356e-10,cyclic
2.4732566321919144e-08,9533.060403541938,2.264555581334468e-10,cyclic
2.4778623242444135e-08,9495.281805930368,2.2782927272856745e-10,cyclic
2.4824680162969122e-08,9456.073253805214,2.2916860224992518e-10,cyclic
2.4870737083494113e-08,9415.44065183021,2.3047334590646339e-10,cyclic
2.4916794004019103e-08,9373.39011912575,2.3174330810463482e-10,cyclic
2.496285092454409e-08,9329.927988347388,2.3297829847798967e-10,cyclic
2.500890784506908e-08,9285.060804732157,2.3417813191597483e-10,cyclic
2.5054964765594068e-08,9238.795325112871,2.353426285919429e-10,cyclic
2.510102168611906e-08,9191.138516900579,2.364716139903594e-10,cyclic
2.5147078606644046e-08,9142.09755703531,2.375649189332142e-10,cyclic
2.5193135527169036e-08,9091.679830905221,2.386223796056214e-10,cyclic
2.5239192447694027e-08,9039.892931234433,2.3964383758061526e-10,cyclic
2.5285249368219014e-08,8986.74465693954,2.4062913984313075e-10,cyclic
2.5331306288744005e-08,8932.243011955154,2.4157813881316637e-10,cyclic
2.5377363209268992e-08,8876.396204028542,2.4249069236813153e-10,cyclic
2.5423420129793982e-08,8819.212643483555,2.433666638643644e-10,cyclic
2.546947705031897e-08,8760.70094195407,2.442059221578296e-10,cyclic
2.551553397084396e-08,8700.869911087115,2.4500834162398003e-10,cyclic
2.556159089136895e-08,8639.728561215867,2.4577380217679236e-10,cyclic
2.5607647811893938e-08,8577.286100002722,2.465021892869618e-10,cyclic
2.5653704732418928e-08,8513.551931052656,2.471933939992606e-10,cyclic
2.5699761652943915e-08,8448.535652497074,2.478473129490583e-10,cyclic
2.5745818573468906e-08,8382.247055548381,2.4846384837799376e-10,cyclic
2.5791875493993893e-08,8314.696123025456,2.490429081488058e-10,cyclic
2.5837932414518884e-08,8245.893027850252,2.4958440575931324e-10,cyclic
2.5883989335043874e-08,8175.848131515841,2.500882603555481e-10,cyclic
2.593004625556886e-08,8104.571982525948,2.5055439674403367e-10,cyclic
2.5976103176093852e-08,8032.075314806449,2.5098274540320973e-10,cyclic
2.602216009661884e-08,7958.369046088842,2.5137324249400537e-10,cyclic
2.606821701714383e-08,7883.464276266062,2.51725829869549e-10,cyclic
2.6114273937668817e-08,7807.372285720952,2.520404550840269e-10,cyclic
2.6160330858193807e-08,7730.104533627369,2.523170714006751e-10,cyclic
2.6206387778718798e-08,7651.672656224592,2.5255563779891656e-10,cyclic
2.6252444699243785e-08,7572.088465064851,2.527561189806318e-10,cyclic
2.6298501619768776e-08,7491.363945234591,2.5291848537556767e-10,cyclic
2.6344558540293763e-08,7409.511253549597,2.5304271314588534e-10,cyclic
2.6390615460818753e-08,7326.542716724126,2.531287841898386e-10,cyclic
2.643667238134374e-08,7242.47082951467,2.5317668614459294e-10,cyclic
2.648272930186873e-08,7157.308252838192,2.53186412388174e-10,cyclic
2.6528786222393718e-08,7071.067811865477,2.531579620405551e-10,cyclic
2.657484314291871e-08,6983.762494089734,2.530913399638743e-10,cyclic
2.66209000634437e-08,6895.405447370665,2.529865567617906e-10,cyclic
2.6666956983968687e-08,6806.009977954537,2.528436287779709e-10,cyclic
2.6713013904493677e-08,6715.589548470187,2.526625780937112e-10,cyclic
2.6759070825018664e-08,6624.157775901718,2.5244343252469687e-10,cyclic
2.6805127745543655e-08,6531.728429537772,2.5218622561689245e-10,cyclic
2.6851184666068642e-08,6438.315428897923,2.5189099664157387e-10,cyclic
2.6897241586593633e-08,6343.93284163646,2.515577905894908e-10,cyclic
2.6943298507118623e-08,6248.594881423865,2.511866581641728e-10,cyclic
2.698935542764361e-08,6152.315905806267,2.5077765577437106e-10,cyclic
2.70354123481686e-08,6055.110414043258,2.5033084552563786e-10,cyclic
2.7081469268693588e-08,5956.99304492434,2.498462952110541e-10,cyclic
2.712752618921858e-08,5857.978574564392,2.493240783010908e-10,cyclic
2.7173583109743566e-08,5758.0819141784605,2.487642739326224e-10,cyclic
2.7219640030268556e-08,5657.318107836129,2.4816696689707924e-10,cyclic
2.7265696950793547e-08,5555.702330196023,2.475322476277537e-10,cyclic
2.7311753871318534e-08,5453.249884220469,2.4686021218625135e-10,cyclic
2.7357810791843524e-08,5349.976198870973,2.4615096224809395e-10,cyclic
2.7403867712368512e-08,5245.896826784694,2.4540460508748023e-10,cyclic
2.7449924632893502e-08,5141.027441932227,2.446212535611965e-10,cyclic
2.749598155341849e-08,5035.383837257181,2.438010260916925e-10,cyclic
2.754203847394348e-08,4928.981922297843,2.429440466493106e-10,cyclic
2.758809539446847e-08,4821.837720791226,2.4205044473368695e-10,cyclic
2.7634152314993458e-08,4713.96736825998,2.4112035535431317e-10,cyclic
2.7680209235518448e-08,4605.387109582408,2.4015391901026757e-10,cyclic
2.7726266156043435e-08,4496.11329654607,2.3915128166912445e-10,cyclic
2.7772323076568426e-08,4386.162385385277,2.3811259474503134e-10,cyclic
2.7818379997093413e-08,4275.550934302834,2.370380150759729e-10,cyclic
2.7864436917618404e-08,4164.295600976373,2.359277049002096e-10,cyclic
2.7910493838143394e-08,4052.4131400499045,2.3478183183190973e-10,cyclic
2.795655075866838e-08,3939.9204006104833,2.336005688359665e-10,cyclic
2.8002607679193372e-08,3826.8343236508963,2.3238409420200785e-10,cyclic
2.804866459971836e-08,3713.1719395183864,2.3113259151760918e-10,cyclic
2.809472152024335e-08,3598.950365349881,2.2984624964070007e-10,cyclic
2.8140778440768337e-08,3484.186802494358,2.2852526267118412e-10,cyclic
2.8186835361293327e-08,3368.8985339222004,2.2716982992176127e-10,cyclic
2.8232892281818318e-08,3253.1029216226343,2.257801558879714e-10,cyclic
2.8278949202343305e-08,3136.817403988924,2.243564502174521e-10,cyclic
2.8325006122868296e-08,3020.0594931922774,2.2289892767841948e-10,cyclic
2.8371063043393283e-08,2902.846772544634,2.2140780812738288e-10,cyclic
2.8417119963918273e-08,2785.196893850529,2.1988331647608416e-10,cyclic
2.846317688444326e-08,2667.1275747489863,2.1832568265768398e-10,cyclic
2.850923380496825e-08,2548.656596045153,2.1673514159218248e-10,cyclic
2.855529072549324e-08,2429.801799032634,2.1511193315109653e-10,cyclic
2.860134764601823e-08,2310.581082806719,2.1345630212138506e-10,cyclic
2.864740456654322e-08,2191.0124015686933,2.117684981686339e-10,cyclic
2.8693461487068206e-08,2071.113761922186,2.1004877579951024e-10,cyclic
2.8739518407593197e-08,1950.9032201612877,2.082973943234795e-10,cyclic
2.8785575328118184e-08,1830.3988795514106,2.0651461781380742e-10,cyclic
2.8831632248643175e-08,1709.6188876030183,2.0470071506783492e-10,cyclic
2.8877689169168165e-08,1588.5814333386074,2.028559595665489e-10,cyclic
2.8923746089693152e-08,1467.3047445536245,2.0098062943344275e-10,cyclic
2.8969803010218143e-08,1345.8070850712647,1.9907500739267605e-10,cyclic
2.901585993074313e-08,1224.1067519921608,1.9713938072654678e-10,cyclic
2.906191685126812e-08,1102.2220729388343,1.9517404123226853e-10,cyclic
2.9107973771793108e-08,980.1714032956145,1.9317928517807513e-10,cyclic
2.91540306923181e-08,857.9731234444034,1.9115541325864443e-10,cyclic
2.920008761284309e-08,735.6456359966749,1.891027305498608e-10,cyclic
