time_reduced,force_reduced,mean_lambda,variance,skewness,mean_shifted_energy,tail_conditional,survival,hazard_reduced,initiation
42.48,0.006259170789846032,1.0169831074046827,0.0006718206905407682,0.34379596602037704,0.00035875892556264707,0.0,0.6797066520282854,0.009780748738282238,0.3202933479717146
42.6,0.005836881039375363,1.016552488174007,0.0006691876561753105,0.34870079421150424,0.00035383481160098176,0.0,0.678947187988227,0.009321589532226497,0.32105281201177305
42.72,0.005423128131207251,1.0161144674068403,0.0006663930019103077,0.353650777408972,0.0003489182431673734,0.0,0.6782250662669546,0.008872690364757727,0.32177493373304544
42.839999999999996,0.0050195449590444904,1.0156708778948664,0.000663445537704639,0.3586174349682188,0.0003440352073432173,0.0,0.6775391748518399,0.00843606097591443,0.3224608251481601
42.96,0.004627724281288016,1.015223576176124,0.0006603553976754015,0.36357256965893753,0.0003392101877659009,0.0,0.6768882725586715,0.008013413729120707,0.32311172744132854
43.08,0.004249212435147047,1.014774433235075,0.0006571340181683557,0.3684885171773147,0.00033446595965050066,0.0,0.6762710125826628,0.00760617125042954,0.32372898741733724
43.199999999999996,0.0038855032339526925,1.0143253250405595,0.0006537940925367806,0.3733383934844936,0.0003298234150250672,0.0,0.6756859648618782,0.007215478679067958,0.32431403513812185
43.32,0.0035380320717591784,1.0138781230091751,0.0006503495031566593,0.37809633644214624,0.0003253014213959913,0.0,0.6751316369820449,0.00684221971771379,0.3248683630179551
43.44,0.0032081702584992053,1.0134346844860036,0.0006468152318320899,0.3827377379569528,0.0003209167164456175,0.0,0.6746064934158759,0.006487035668132831,0.32539350658412414
43.559999999999995,0.0028972196080501453,1.0129968433369259,0.0006432072503338329,0.38723946265944886,0.00031668384065137263,0.0,0.6741089729512996,0.006150346661785831,0.32589102704870043
43.68,0.002606407300569486,1.0125664007467918,0.0006395423933433082,0.3915800490636127,0.00031261510892312776,0.0,0.6736375042198998,0.005832374341373761,0.32636249578010024
43.8,0.0023368810393753787,1.0121451163154642,0.0006358382165238105,0.39573988919113406,0.00030872062150647526,0.0,0.6731905192882335,0.00553316531327811,0.3268094807117665
43.92,0.002089704521485892,1.0117346995392056,0.0006321128427933637,0.3997013828225296,0.00030500831352056634,0.0,0.6727664653197242,0.005252614767640086,0.32723353468027583
44.04,0.0018658532396929666,1.0113368017582514,0.0006283848001170998,0.40344906285392695,0.00030148404161857244,0.0,0.6723638143530507,0.004990489747734405,0.3276361856469493
44.16,0.0016662106327378747,1.0109530086428162,0.0006246728542639128,0.4069696887074212,0.00029815170540584184,0.0,0.6719810712741953,0.0047464516390035546,0.32801892872580474
44.28,0.0014915645987822416,1.01058483327956,0.0006209958399805903,0.41025230535204565,0.0002950134004538596,0.0,0.671616780083676,0.004520077536801628,0.328383219916324
44.4,0.001342604385933927,1.0102337099090215,0.0006173724939301778,0.41328826622798326,0.0002920695990334476,0.0,0.6712695285783162,0.00431088023732326,0.32873047142168377
44.519999999999996,0.0012199178720995905,1.0099009883520627,0.0006138212925286855,0.41607121921064727,0.00028931935408120035,0.0,0.6709379515786624,0.0041183266757853715,0.32906204842133757
44.64,0.0011239892448991814,1.0095879291503826,0.0006103602975086552,0.41859705566922606,0.0002867605214275094,0.0,0.6706207328395178,0.003941854707769108,0.32937926716048216
44.76,0.0010551970907986576,1.0092956994330446,0.0006070070116562582,0.4208638236345695,0.00028438999496601514,0.0,0.6703166057827185,0.0037808881924304423,0.32968339421728154
44.879999999999995,0.0010138129010020995,1.0090253695081328,0.0006037782467299282,0.4228716070481529,0.0002822039492407542,0.0,0.6700243531889917,0.0036348503893419443,0.3299756468110083
45.0,0.001,1.0087779101664476,0.0006006900050937344,0.4246223739823178,0.0002801980838706294,0.0,0.6697428059802977,0.003503175723824901,0.3302571940197023
45.12,0.0010138129010020978,1.0085541906729198,0.0005977573761087253,0.42611979755517126,0.00027836786431760144,0.0,0.6694708412161946,0.003385320008970146,0.3305291587838054
45.239999999999995,0.0010551970907986524,1.0083549774114406,0.0005949944478404414,0.42736905397687847,0.00027670875372658025,0.0,0.6692073794181953,0.0032807692366425257,0.3307926205818047
45.36,0.0011239892448991788,1.008180933140272,0.0005924142341790408,0.4283766027274626,0.00027521643090843226,0.0,0.6689513813254576,0.003189047065355005,0.3310486186745424
45.48,0.001219917872099581,1.0080326168082805,0.0005900286170457264,0.429149954257988,0.0002738869899864068,0.0,0.6687018441740468,0.0031097211408564873,0.33129815582595323
45.6,0.0013426043859339305,1.0079104838770463,0.000587848302988225,0.4296974308102751,0.00027271711776179534,0.0,0.6684577975809184,0.003042408386536092,0.3315422024190816
45.72,0.0014915645987822364,1.007814887090408,0.0005858827931582614,0.4300279259725019,0.0002717042454565318,0.0,0.6682182991031644,0.0029867793962369714,0.33178170089683556
45.839999999999996,0.0016662106327378582,1.0077460776312404,0.0005841403654213304,0.43015066843024896,0.0002708466721380953,0.0,0.6679824295332846,0.0029425620526760676,0.33201757046671543
45.96,0.0018658532396929606,1.0077042066051431,0.0005826280671763399,0.43007499505479885,0.00027014365780544296,0.0,0.6677492879826052,0.0029095444811813487,0.33225071201739476
46.08,0.002089704521485899,1.0076893267921045,0.0005813517173596529,0.42981013802065937,0.0002695954847950307,0.0,0.6675179867977429,0.0028875774315823134,0.3324820132022571
46.199999999999996,0.002336881039375357,1.0077013946099467,0.0005803159160719181,0.42936503009290106,0.0002692034868365056,0.0,0.6672876463493878,0.002876576161414353,0.33271235365061225
46.32,0.0026064073005694615,1.0077402722373634,0.0005795240602920554,0.4287481315963706,0.0002689700457340128,0.0,0.6670573897288468,0.002876521871615515,0.33294261027115324
46.44,0.00289721960805012,1.0078057298493044,0.000578978364224437,0.4279672819222202,0.0002688985562595376,0.0,0.6668263373858954,0.0028874627220180325,0.33317366261410464
