candidate,metric,target,reference,prediction,units,role,scale,error,normalized_residual
cubic_5pct,independent_cubic,normal_strain_force_ev,0.0,-4.440892098500626e-16,eV/strain,exact,0.1,-4.440892098500626e-16,-4.440892098500626e-15
cubic_5pct,independent_cubic,cohesive_ev_atom,3.36,3.3599999999999994,eV/atom,exact,0.0672,-4.440892098500626e-16,-6.608470384673551e-15
cubic_5pct,independent_cubic,C11_GPa,113.99999999999996,85.73478577166638,GPa,fit,5.699999999999998,-28.265214228333576,-4.958809513742734
cubic_5pct,independent_cubic,C12_GPa,62.000000000000014,70.67742413114195,GPa,fit,3.100000000000001,8.677424131141933,2.799169074561913
cubic_5pct,independent_cubic,C44_GPa,32.0,32.464481142159,GPa,fit,1.6,0.46448114215900205,0.2903007138493763
cubic_5pct,independent_cubic,perfect_Haa,19.66091286328976,21.3688317663688,eV/L0^2,fit,1.9660912863289761,1.7079189030790403,0.8686874892101336
cubic_5pct,independent_cubic,perfect_Hxx,4.393593035123306,4.999661397176297,eV/L0^2,fit,0.43935930351233066,0.6060683620529908,1.3794367325511325
cubic_5pct,independent_cubic,saddle_energy_at_source_state,0.07624909750742465,0.07718274164003382,eV/cell,fit,0.007624909750742465,0.000933644132609171,0.12244658141930909
cubic_5pct,independent_cubic,saddle_normal_force_at_source_state,1.4903612010162394e-15,0.04654211567436117,eV/L0,fit,0.03173805605024358,0.04654211567435968,1.4664450652138312
cubic_5pct,independent_cubic,fault_energy_at_source_state,0.06670794504308616,0.06462344972564674,eV/cell,fit,0.006670794504308616,-0.0020844953174394276,-0.31248081710402975
cubic_5pct,independent_cubic,fault_normal_force_at_source_state,5.29078226360765e-15,-0.008696806310261172,eV/L0,fit,0.03173805605024358,-0.008696806310266463,-0.27401824158665566
cubic_5pct,independent_cubic,saddle_path_force_at_source_state,2.296700476743968e-16,-0.07305087826484558,eV/L0,fit,0.03173805605024358,-0.07305087826484581,-2.301680926809163
cubic_5pct,independent_cubic,opening_1.1h_energy,0.05670265774764735,0.05006576111500565,eV/cell,fit,0.005670265774764736,-0.006636896632641699,-1.1704736420255486
cubic_5pct,independent_cubic,opening_1.5h_energy,0.4710312483934004,0.40992639844838014,eV/cell,fit,0.04710312483934004,-0.061104849945020245,-1.2972568200822658
cubic_5pct,independent_cubic,opening_2h_energy,0.7060534019484034,0.6435131897490487,eV/cell,fit,0.07060534019484034,-0.06254021219935468,-0.8857716998001939
cubic_5pct,independent_cubic,opening_40h_energy,0.7719163228888833,0.7974328113478611,eV/cell,fit,0.07719163228888834,0.025516488458977804,0.3305602913471604
cubic_5pct,independent_cubic,direct_quarter_energy,0.117221996542065,0.13509371301052592,eV/cell,heldout,0.0117221996542065,0.01787171646846092,1.5246043401118552
