model,index,name,role,units,state,target,scale,prediction,residual,diagonal_curvature_opposite_beyond_discrepancy_scale
saturation_scan,56,v17_opening3.75_Haa,heldout,eV/L0^2,"[3.0618621784789726, 0.0, 0.0]",0.0,0.1,-0.08916925767685965,-0.8916925767685965,False
saturation_scan,57,v17_opening3.75_Hxx,heldout,eV/L0^2,"[3.0618621784789726, 0.0, 0.0]",0.0,0.1,-1.7250489142609091e-09,-1.725048914260909e-08,False
saturation_scan,58,v19_new_0_Haa,heldout,eV/L0^2,"[0.8099646082803043, 0.0, 0.0]",20.302032153219432,2.030203215321943,14.663546517504503,-2.7773011061953206,False
saturation_scan,59,v19_new_0_Hxx,heldout,eV/L0^2,"[0.8099646082803043, 0.0, 0.0]",4.57090105595751,0.45709010559575103,1.7891887037121184,-6.085698023631098,False
saturation_scan,60,v19_new_1_Haa,heldout,eV/L0^2,"[0.8393584851937024, 0.0, 0.0]",17.415188636660293,1.7415188636660295,8.725535561184111,-4.9896979336668235,False
saturation_scan,61,v19_new_1_Hxx,heldout,eV/L0^2,"[0.8393584851937024, 0.0, 0.0]",3.8361643120715834,0.3836164312071584,0.8030554000643481,-7.906618865262612,False
saturation_scan,62,v19_new_2_Haa,heldout,eV/L0^2,"[0.9348885851622464, 0.0, 0.0]",5.20946471789603,0.5209464717896031,0.37427207598752693,-9.281553679206631,False
saturation_scan,63,v19_new_2_Hxx,heldout,eV/L0^2,"[0.9348885851622464, 0.0, 0.0]",0.9642979846199059,0.1,-0.15347561384079342,-11.177735984606993,True
saturation_scan,64,v19_new_3_Haa,heldout,eV/L0^2,"[1.081857969729237, 0.0, 0.0]",-4.940080180276789,0.4940080180276789,-0.9789127435452059,8.018427418539677,False
saturation_scan,65,v19_new_3_Hxx,heldout,eV/L0^2,"[1.081857969729237, 0.0, 0.0]",-1.007259835979608,0.10072598359796081,-0.1871762188362167,8.141728557515858,False
saturation_scan,66,v19_new_4_Haa,heldout,eV/L0^2,"[1.392126670481773, 0.0, 0.0]",0.9032785116339533,0.1,-0.17673779608708762,-10.800163077210408,True
saturation_scan,67,v19_new_4_Hxx,heldout,eV/L0^2,"[1.392126670481773, 0.0, 0.0]",0.6453579543796875,0.1,-0.02852629800299159,-6.73884252382679,False
saturation_scan,68,v19_new_5_Haa,heldout,eV/L0^2,"[1.775880063517804, 0.0, 0.0]",-2.478203100860398,0.2478203100860398,-0.12843197485225916,9.481753635092824,False
saturation_scan,69,v19_new_5_Hxx,heldout,eV/L0^2,"[1.775880063517804, 0.0, 0.0]",0.0933444416558671,0.1,-0.0012912501474445645,-0.9463569180331166,False
saturation_scan,70,v19_new_6_Haa,heldout,eV/L0^2,"[0.8638533826215342, 0.173, -0.043]",16.75498366183509,1.6754983661835092,11.364611461990071,-3.217175443819346,False
saturation_scan,71,v19_new_6_Hxx,heldout,eV/L0^2,"[0.8638533826215342, 0.173, -0.043]",1.866294182504276,0.18662941825042761,0.6248843238490518,-6.651737278575479,False
saturation_scan,72,v19_new_7_Haa,heldout,eV/L0^2,"[0.9716309313039939, 0.367, 0.081]",3.3869832062735408,0.3386983206273541,0.8285820487615861,-7.553628115938558,False
saturation_scan,73,v19_new_7_Hxx,heldout,eV/L0^2,"[0.9716309313039939, 0.367, 0.081]",-0.5656137494473082,0.1,-0.06018159576995507,5.054321536773531,False
saturation_scan,74,v19_new_8_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.317, 0.0]",34.71656366870985,3.4716563668709854,47.495629315736224,3.6809707806836256,False
saturation_scan,75,v19_new_8_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.317, 0.0]",-0.974896485841256,0.1,-0.22395582457988766,7.509406612613683,False
saturation_scan,76,v19_new_9_Haa,heldout,eV/L0^2,"[0.8287440296416418, 0.413, 0.219]",14.396252629283666,1.4396252629283666,14.701973799619394,0.2123616320221105,False
saturation_scan,77,v19_new_9_Hxx,heldout,eV/L0^2,"[0.8287440296416418, 0.413, 0.219]",-0.11946413441426519,0.1,-0.4827264411641422,-3.6326230674987703,False
saturation_scan,78,v19_power_new_0_Haa,heldout,eV/L0^2,"[0.801799642471027, 0.0, 0.0]",21.133296310436656,2.1133296310436656,17.067102929721273,-1.9240696392011962,False
saturation_scan,79,v19_power_new_0_Hxx,heldout,eV/L0^2,"[0.801799642471027, 0.0, 0.0]",4.803281906544594,0.4803281906544594,2.0236232244111214,-5.786998839993374,False
saturation_scan,80,v19_power_new_1_Haa,heldout,eV/L0^2,"[0.8589544031359678, 0.0, 0.0]",15.66515497295868,1.5665154972958681,5.889696675090428,-6.240256361806013,False
saturation_scan,81,v19_power_new_1_Hxx,heldout,eV/L0^2,"[0.8589544031359678, 0.0, 0.0]",3.4372637547611467,0.3437263754761147,0.4327317428398578,-8.741057498888596,False
saturation_scan,82,v19_power_new_2_Haa,heldout,eV/L0^2,"[0.953668006523584, 0.0, 0.0]",1.5124016664736504,0.15124016664736506,-0.17812428433255897,-11.177757789356827,True
saturation_scan,83,v19_power_new_2_Hxx,heldout,eV/L0^2,"[0.953668006523584, 0.0, 0.0]",0.07390822082095283,0.1,-0.19500940777454712,-2.6891762859549995,False
saturation_scan,84,v19_power_new_3_Haa,heldout,eV/L0^2,"[1.1308477645849007, 0.0, 0.0]",-6.006053628734572,0.6006053628734572,-0.826039602594097,8.624654967045078,False
saturation_scan,85,v19_power_new_3_Hxx,heldout,eV/L0^2,"[1.1308477645849007, 0.0, 0.0]",-1.4153601110072371,0.14153601110072372,-0.14992300498612526,8.94074303903172,False
saturation_scan,86,v19_power_new_4_Haa,heldout,eV/L0^2,"[1.4411164653374364, 0.0, 0.0]",0.9838769358246306,0.1,-0.1338988432507244,-11.17775779075355,True
saturation_scan,87,v19_power_new_4_Hxx,heldout,eV/L0^2,"[1.4411164653374364, 0.0, 0.0]",0.5300888191539206,0.1,-0.019834114484979466,-5.499229336389001,False
saturation_scan,88,v19_power_new_5_Haa,heldout,eV/L0^2,"[1.8656946874198541, 0.0, 0.0]",-2.5224317074829634,0.25224317074829633,-0.1519794706816372,9.39748826407954,False
saturation_scan,89,v19_power_new_5_Hxx,heldout,eV/L0^2,"[1.8656946874198541, 0.0, 0.0]",-0.10536285587305545,0.1,-0.0005886079650126464,1.047742479080428,False
saturation_scan,90,v19_power_new_6_Haa,heldout,eV/L0^2,"[0.8507894373266905, 0.193, -0.063]",22.032873653678617,2.2032873653678617,18.106746193731723,-1.7819407135262115,False
saturation_scan,91,v19_power_new_6_Hxx,heldout,eV/L0^2,"[0.8507894373266905, 0.193, -0.063]",1.976588687531336,0.19765886875313363,0.9999615476884265,-4.940973030978284,False
saturation_scan,92,v19_power_new_7_Haa,heldout,eV/L0^2,"[0.9593834825900781, 0.347, 0.061]",3.6257942400934606,0.36257942400934606,1.4473059361049352,-6.008306483305494,False
saturation_scan,93,v19_power_new_7_Hxx,heldout,eV/L0^2,"[0.9593834825900781, 0.347, 0.061]",-0.7324824081355719,0.1,-0.017725640509868305,7.147567676257035,False
saturation_scan,94,v19_power_new_8_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.337, 0.0]",35.390692237109825,3.5390692237109826,51.28033549564478,4.489780293665309,False
saturation_scan,95,v19_power_new_8_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.337, 0.0]",-1.532495429303305,0.15324954293033052,-0.7078858488145441,5.380828971631194,False
saturation_scan,96,v19_power_new_9_Haa,heldout,eV/L0^2,"[0.834459505708136, 0.393, 0.229]",13.640977289265752,1.3640977289265752,13.544332749366701,-0.07084869203257302,False
saturation_scan,97,v19_power_new_9_Hxx,heldout,eV/L0^2,"[0.834459505708136, 0.393, 0.229]",-0.0018561341338510467,0.1,-0.35563354252132945,-3.5377740838747838,False
saturation_scan,98,v20_new_0_Haa,heldout,eV/L0^2,"[0.8189460706705092, 0.0, 0.0]",19.407850341619266,1.9407850341619266,11.824604351829587,-3.90730856653802,False
saturation_scan,99,v20_new_0_Hxx,heldout,eV/L0^2,"[0.8189460706705092, 0.0, 0.0]",4.329394100444026,0.4329394100444026,2.3078079435251198,-4.6694435988434755,False
saturation_scan,100,v20_new_1_Haa,heldout,eV/L0^2,"[0.8360924988699915, 0.0, 0.0]",17.703231197779825,1.7703231197779825,9.243993912542864,-4.778357798489261,False
saturation_scan,101,v20_new_1_Hxx,heldout,eV/L0^2,"[0.8360924988699915, 0.0, 0.0]",3.9093512902826126,0.3909351290282613,0.8946432921445968,-7.711530057765871,False
saturation_scan,102,v20_new_2_Haa,heldout,eV/L0^2,"[0.8793668176591609, 0.0, 0.0]",13.514055878705095,1.3514055878705096,3.6898489877470237,-7.2696213328810195,False
saturation_scan,103,v20_new_2_Hxx,heldout,eV/L0^2,"[0.8793668176591609, 0.0, 0.0]",2.9805611045837717,0.29805611045837715,0.17502411997304698,-9.412781305829029,False
saturation_scan,104,v20_new_3_Haa,heldout,eV/L0^2,"[1.0067402842838862, 0.0, 0.0]",-2.2820717486649773,0.22820717486649775,-0.9154110251189533,5.9886842924440336,False
saturation_scan,105,v20_new_3_Hxx,heldout,eV/L0^2,"[1.0067402842838862, 0.0, 0.0]",-0.8053213981525169,0.1,-0.22727767168628302,5.780437264662339,False
saturation_scan,106,v20_new_4_Haa,heldout,eV/L0^2,"[1.254955244885915, 0.0, 0.0]",-1.9854681988380205,0.19854681988380207,-0.42187464328335506,7.8751881116491615,False
saturation_scan,107,v20_new_4_Hxx,heldout,eV/L0^2,"[1.254955244885915, 0.0, 0.0]",-1.0730096719553677,0.10730096719553678,-0.07323580287151911,9.317473040685085,False
saturation_scan,108,v20_new_5_Haa,heldout,eV/L0^2,"[1.486840273869389, 0.0, 0.0]",0.4318686304614479,0.1,-0.1092295694887403,-5.410981999501883,True
saturation_scan,109,v20_new_5_Hxx,heldout,eV/L0^2,"[1.486840273869389, 0.0, 0.0]",0.05966529359502488,0.1,-0.013984163870185261,-0.7364945746521013,False
saturation_scan,110,v20_new_6_Haa,heldout,eV/L0^2,"[1.6795334669683324, 0.0, 0.0]",-1.7417609490586863,0.17417609490586863,-0.10431960390248028,9.401068189300842,False
saturation_scan,111,v20_new_6_Hxx,heldout,eV/L0^2,"[1.6795334669683324, 0.0, 0.0]",0.20899465255336805,0.1,-0.0029373626823911993,-2.1193201523575924,False
saturation_scan,112,v20_new_7_Haa,heldout,eV/L0^2,"[0.8271110364797863, 0.083, -0.041]",21.501318205218237,2.150131820521824,13.895510611957384,-3.5373680444462097,False
saturation_scan,113,v20_new_7_Hxx,heldout,eV/L0^2,"[0.8271110364797863, 0.083, -0.041]",4.662002299739686,0.4662002299739686,1.4644124889731391,-6.858833619505275,False
saturation_scan,114,v20_new_8_Haa,heldout,eV/L0^2,"[0.8548719202313291, 0.213, 0.079]",14.458727489192233,1.4458727489192233,10.780688311192863,-2.543819420311138,False
saturation_scan,115,v20_new_8_Hxx,heldout,eV/L0^2,"[0.8548719202313291, 0.213, 0.079]",0.86111106885732,0.1,0.3851061656200256,-4.760049032372944,False
saturation_scan,116,v20_new_9_Haa,heldout,eV/L0^2,"[0.9005957287632818, 0.383, 0.183]",11.056850642860084,1.1056850642860085,4.253202416382659,-6.153332848780816,False
saturation_scan,117,v20_new_9_Hxx,heldout,eV/L0^2,"[0.9005957287632818, 0.383, 0.183]",0.0757661767331005,0.1,-0.45549332801350084,-5.312595047466013,False
saturation_scan,118,v20_new_10_Haa,heldout,eV/L0^2,"[0.8107811048612319, 0.123, -0.021]",26.40271381173358,2.640271381173358,21.35871045714256,-1.9104109488735297,False
saturation_scan,119,v20_new_10_Hxx,heldout,eV/L0^2,"[0.8107811048612319, 0.123, -0.021]",4.254835571305176,0.42548355713051766,2.146484337853701,-4.9551885099163435,False
saturation_scan,120,v20_new_11_Haa,heldout,eV/L0^2,"[1.0230702159024407, 0.443, 0.163]",2.8654264155114735,0.28654264155114734,-0.33747782806985954,-11.177757789357228,True
saturation_scan,121,v20_new_11_Hxx,heldout,eV/L0^2,"[1.0230702159024407, 0.443, 0.163]",-0.12044589256531853,0.1,-0.2574154813979231,-1.3696958883260457,False
saturation_scan,122,v32_q0_H00,fit,eV/L0^2,,1.6071853175180872,0.3871874135709727,1.5074665650069998,-0.2575464723695329,False
saturation_scan,123,v32_q0_H11,fit,eV/L0^2,,3.778484710232485,0.3871874135709727,3.9930625606604595,0.5541963475748204,False
saturation_scan,124,v32_q0_H22,fit,eV/L0^2,,5.5400914279154465,0.3871874135709727,5.853821625398071,0.8102799483824563,False
saturation_scan,125,v32_q0_H01,fit,eV/L0^2,,-1.5177286414361958e-17,0.3871874135709727,2.8982645958382155e-16,7.877418927055989e-16,False
saturation_scan,126,v32_q0_H02,fit,eV/L0^2,,-9.45828328360523e-17,0.3871874135709727,-1.4027416337713621e-16,-1.180083053828622e-16,False
saturation_scan,127,v32_q0_H12,fit,eV/L0^2,,-3.523213435365955,0.3871874135709727,-3.7215181294766033,-0.5121672016187542,False
saturation_scan,128,v32_q1_H00,fit,eV/L0^2,,11.020541195662586,2.565934883399439,7.897089179490443,-1.2172764150717987,False
saturation_scan,129,v32_q1_H11,fit,eV/L0^2,,27.51034114112903,2.565934883399439,48.278029117239974,8.093614577076561,False
saturation_scan,130,v32_q1_H22,fit,eV/L0^2,,37.17324859129323,2.565934883399439,65.85464722119372,11.177757789356829,False
saturation_scan,131,v32_q1_H01,fit,eV/L0^2,,-8.047950485487693e-17,2.565934883399439,-5.959975978138733e-15,-2.29136620392116e-15,False
saturation_scan,132,v32_q1_H02,fit,eV/L0^2,,1.6095900970975385e-16,2.565934883399439,-1.8390833039376443e-16,-1.3440221820696641e-16,False
saturation_scan,133,v32_q1_H12,fit,eV/L0^2,,-19.325814900328513,2.565934883399439,-35.15323620791007,-6.168286424561501,False
saturation_scan,134,v32_q2_H00,fit,eV/L0^2,,2.553605837827099,0.581483715936639,2.561062886929445,0.01282417529153781,False
saturation_scan,135,v32_q2_H11,fit,eV/L0^2,,2.5536058378271016,0.581483715936639,2.561062886929437,0.01282417529151948,False
saturation_scan,136,v32_q2_H22,fit,eV/L0^2,,11.054750979095974,0.581483715936639,11.169996695914904,0.19819250936940605,False
saturation_scan,137,v32_q2_H01,fit,eV/L0^2,,-6.305904423508818e-34,0.581483715936639,-8.696745482288515e-17,-1.4956129026382144e-16,False
saturation_scan,138,v32_q2_H02,fit,eV/L0^2,,-6.040516937618709e-17,0.581483715936639,1.2713131011156361e-14,2.1967143413392526e-14,False
saturation_scan,139,v32_q2_H12,fit,eV/L0^2,,-1.5741639952321403e-15,0.581483715936639,4.193384878623243e-15,9.918676509393155e-15,False
saturation_scan,140,v32_q3_H00,fit,eV/L0^2,,15.117824325030192,3.6510653206716435,15.07463312837124,-0.01182975183007875,False
saturation_scan,141,v32_q3_H11,fit,eV/L0^2,,15.117824325030208,3.6510653206716435,15.074633128371843,-0.011829751829917709,False
saturation_scan,142,v32_q3_H22,fit,eV/L0^2,,69.82130022908126,3.6510653206716435,69.41415468112343,-0.11151417797228755,False
saturation_scan,143,v32_q3_H01,fit,eV/L0^2,,-2.6155839077835e-16,3.6510653206716435,4.4583394962829646e-15,1.292745396895022e-15,False
saturation_scan,144,v32_q3_H02,fit,eV/L0^2,,-1.2237589896675819e-15,3.6510653206716435,-1.5756046680179834e-14,-3.980286961242019e-15,False
saturation_scan,145,v32_q3_H12,fit,eV/L0^2,,-1.066647511748027e-14,3.6510653206716435,-1.1351475455161431e-14,-1.8761656599316879e-16,False
refined_continuation,0,normal_strain_force_ev,exact,eV/strain,,0.0,0.1,1.3322676295501878e-15,1.3322676295501878e-14,False
refined_continuation,1,cohesive_ev_atom,exact,eV/atom,,3.36,0.0672,3.3599999999999985,-1.9825411154020654e-14,False
refined_continuation,2,C11_GPa,exact,GPa,,113.99999999999996,5.699999999999998,114.0,7.479397218527373e-15,False
refined_continuation,3,C12_GPa,exact,GPa,,62.000000000000014,3.100000000000001,62.000000000000284,8.709878696414129e-14,False
refined_continuation,4,C44_GPa,exact,GPa,,32.0,1.6,31.999999999999993,-4.440892098500626e-15,False
refined_continuation,5,perfect_Haa,exact,eV/L0^2,"[0.816496580927726, 0.0, 0.0]",19.66091286328976,1.9660912863289761,19.66091286328976,0.0,False
refined_continuation,6,perfect_Hxx,exact,eV/L0^2,"[0.816496580927726, 0.0, 0.0]",4.393593035123306,0.43935930351233066,4.393593035123304,-4.043061852109834e-15,False
refined_continuation,7,saddle_Haa,fit,eV/L0^2,"[0.8492922641076963, 0.3714061259442337, 0.2144314267925794]",12.717337762538286,1.2717337762538286,14.615682923906562,1.4927221379306832,False
refined_continuation,8,saddle_Hxx,fit,eV/L0^2,"[0.8492922641076963, 0.3714061259442337, 0.2144314267925794]",-0.18642463121762062,0.018642463121762064,-0.3913456749259042,-10.992165700951361,False
refined_continuation,9,fault_Haa,fit,eV/L0^2,"[0.8356612484876702, 0.5, 0.28867513459481275]",14.140554350039636,1.4140554350039638,14.235932628497729,0.06745016927700927,False
refined_continuation,10,fault_Hxx,fit,eV/L0^2,"[0.8356612484876702, 0.5, 0.28867513459481275]",2.4858929774856264,0.24858929774856264,0.2050974976473714,-9.174954434865418,False
refined_continuation,11,saddle_normal_path_coupling,fit,eV/L0^2,"[0.8492922641076963, 0.3714061259442337, 0.2144314267925794]",1.2055891043737141,0.12055891043737142,0.24181860353761775,-7.994187218013727,False
refined_continuation,12,new_direct_017_Haa,fit,eV/L0^2,"[0.816496580927726, 0.17, 0.0]",26.109437232644353,2.6109437232644357,16.52322759592454,-3.6715496972620603,False
refined_continuation,13,new_direct_039_Haa,fit,eV/L0^2,"[0.816496580927726, 0.39, 0.0]",36.31678531793335,3.6316785317933356,39.43896489384103,0.8597070331458926,False
refined_continuation,14,new_raised_direct_Haa,fit,eV/L0^2,"[0.8695688586880281, 0.29, 0.0]",20.00400949091716,2.000400949091716,9.797395659636326,-5.1022840375651475,False
refined_continuation,15,new_off_path_positive_Haa,fit,eV/L0^2,"[0.8532389270694737, 0.19, 0.085]",13.446420569551602,1.3446420569551603,11.91530788246794,-1.138676779566712,False
refined_continuation,16,new_off_path_negative_Haa,fit,eV/L0^2,"[0.9144761706390533, 0.37, -0.095]",13.5831841481301,1.35831841481301,7.717177810685923,-4.318579703752089,False
refined_continuation,17,new_shockley_058_Haa,fit,eV/L0^2,"[0.816496580927726, 0.29, 0.16743157806499145]",23.107568998056017,2.3107568998056016,17.16155446822379,-2.5731891270485656,False
refined_continuation,18,v16_direct011_Haa,fit,eV/L0^2,"[0.816496580927726, 0.11, 0.0]",23.17866876533168,2.317866876533168,12.388373396460004,-4.655269669762361,False
refined_continuation,19,v16_direct031_Haa,fit,eV/L0^2,"[0.816496580927726, 0.31, 0.0]",34.460781638400974,3.4460781638400975,30.678474955550723,-1.097568454058361,False
refined_continuation,20,v16_raised043_Haa,fit,eV/L0^2,"[0.8899812732112214, 0.43, 0.0]",18.238440853611248,1.8238440853611249,10.074394790784122,-4.476285077411443,False
refined_continuation,21,v16_off_plus_Haa,fit,eV/L0^2,"[0.8369089954509191, 0.23, 0.065]",20.981095919956758,2.098109591995676,11.84829777910907,-4.3528699242830164,False
refined_continuation,22,v16_off_minus_Haa,fit,eV/L0^2,"[0.9471360338761622, 0.32, -0.12]",5.497617912510364,0.5497617912510364,8.870419119019205,6.13502295027398,False
refined_continuation,23,v16_shockley043_Haa,fit,eV/L0^2,"[0.816496580927726, 0.215, 0.12413030787576952]",25.03469226049791,2.5034692260497913,15.71231319563112,-3.723784166333258,False
refined_continuation,24,v16_opening1.21_Haa,fit,eV/L0^2,"[0.9879608629225485, 0.0, 0.0]",-1.3832350292334812,0.13832350292334814,-0.7400289714651692,4.650012790123918,False
refined_continuation,25,v16_opening1.62_Haa,fit,eV/L0^2,"[1.3227244611029163, 0.0, 0.0]",-0.15582859326870177,0.1,-0.28774300333308156,-1.3191441006437978,False
refined_continuation,26,v16_opening1.93_Haa,fit,eV/L0^2,"[1.575838401190511, 0.0, 0.0]",-0.6638075680371565,0.1,-0.060161633872514504,6.036459341646419,False
refined_continuation,27,v16_opening2.71_Haa,fit,eV/L0^2,"[2.2127057343141376, 0.0, 0.0]",0.0,0.1,-0.16624411178963014,-1.6624411178963012,False
refined_continuation,28,v16_opening4.3_Haa,fit,eV/L0^2,"[3.5109352979892217, 0.0, 0.0]",0.0,0.1,-0.044863051044159254,-0.4486305104415925,False
refined_continuation,29,v16_opening6.2_Haa,fit,eV/L0^2,"[5.062278801751901, 0.0, 0.0]",0.0,0.1,-0.008293177300568123,-0.08293177300568122,False
refined_continuation,30,v17_near_0.985_Haa,fit,eV/L0^2,"[0.8042491322138101, 0.0, 0.0]",20.878110673451364,2.0878110673451364,23.151644940134588,1.0889559415806018,False
refined_continuation,31,v17_near_1.015_Haa,fit,eV/L0^2,"[0.8287440296416418, 0.0, 0.0]",18.39295935022696,1.839295935022696,11.930534426768098,-3.5135318903312416,False
refined_continuation,32,v17_near_1.065_Haa,fit,eV/L0^2,"[0.8695688586880281, 0.0, 0.0]",14.605604041867348,1.4605604041867348,2.1859324548650205,-8.503360457671597,False
refined_continuation,33,v17_near_1.095_Haa,fit,eV/L0^2,"[0.89406375611586, 0.0, 0.0]",11.545874277606002,1.1545874277606003,1.8070231284807858,-8.43491875536387,False
refined_continuation,34,v17_direct023_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.23, 0.0]",29.67272464413389,2.967272464413389,21.82218897998925,-2.645707719225791,False
refined_continuation,35,v17_direct023_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.23, 0.0]",1.5318476269016676,0.1531847626901668,1.5049142467658208,-0.17582284075030785,False
refined_continuation,36,v17_direct047_Haa,heldout,eV/L0^2,"[0.816496580927726, 0.47, 0.0]",35.337517734960244,3.5337517734960247,44.63233263162126,2.63029649291564,False
refined_continuation,37,v17_direct047_Hxx,heldout,eV/L0^2,"[0.816496580927726, 0.47, 0.0]",-7.290154929569364,0.7290154929569365,-3.1117896349499343,5.73151782779224,False
refined_continuation,38,v17_off_plus_Haa,heldout,eV/L0^2,"[0.8777338244973054, 0.27, 0.095]",13.145916399036436,1.3145916399036437,9.204814133774743,-2.9979669318074817,False
refined_continuation,39,v17_off_plus_Hxx,heldout,eV/L0^2,"[0.8777338244973054, 0.27, 0.095]",0.5867789207029961,0.1,0.11449360134810303,-4.72285319354893,False
refined_continuation,40,v17_off_minus_Haa,heldout,eV/L0^2,"[0.9267236193529691, 0.41, -0.07]",11.464221151869252,1.1464221151869252,4.968438590226796,-5.666135078511908,False
refined_continuation,41,v17_off_minus_Hxx,heldout,eV/L0^2,"[0.9267236193529691, 0.41, -0.07]",-2.835312235036081,0.2835312235036081,-0.14178463185254903,9.499932917085781,False
refined_continuation,42,v17_shockley067_Haa,heldout,eV/L0^2,"[0.8450739612601964, 0.335, 0.19341234017852463]",14.560238367523052,1.4560238367523053,14.766554130755146,0.14169806704008808,False
refined_continuation,43,v17_shockley067_Hxx,heldout,eV/L0^2,"[0.8450739612601964, 0.335, 0.19341234017852463]",0.4530475235373633,0.1,-0.03817182735448495,-4.912193508918482,False
refined_continuation,44,v17_compression_Haa,heldout,eV/L0^2,"[0.7944511732426774, 0.08, -0.025]",26.962376342241654,2.6962376342241656,17.683291976055312,-3.441493527278196,False
refined_continuation,45,v17_compression_Hxx,heldout,eV/L0^2,"[0.7944511732426774, 0.08, -0.025]",5.568444170552721,0.5568444170552721,1.3329728038614699,-7.606202445360677,False
refined_continuation,46,v17_opening1.045_Haa,heldout,eV/L0^2,"[0.8532389270694737, 0.0, 0.0]",16.173163667497242,1.6173163667497243,5.020099813735251,-6.896031032058368,False
refined_continuation,47,v17_opening1.045_Hxx,heldout,eV/L0^2,"[0.8532389270694737, 0.0, 0.0]",3.5468340021412335,0.35468340021412337,0.7276052685504556,-7.948578173911724,False
refined_continuation,48,v17_opening1.255_Haa,heldout,eV/L0^2,"[1.024703209064296, 0.0, 0.0]",-3.07660296796585,0.307660296796585,-1.0158589328162728,6.698114955379095,False
refined_continuation,49,v17_opening1.255_Hxx,heldout,eV/L0^2,"[1.024703209064296, 0.0, 0.0]",-0.8591645505462155,0.1,-0.1692531519577004,6.899113985885151,False
refined_continuation,50,v17_opening1.555_Haa,heldout,eV/L0^2,"[1.269652183342614, 0.0, 0.0]",-0.9598397042596563,0.1,-0.4187647593207823,5.41074944938874,False
refined_continuation,51,v17_opening1.555_Hxx,heldout,eV/L0^2,"[1.269652183342614, 0.0, 0.0]",-0.8905810007935903,0.1,-0.0641689928532514,8.264120079403389,False
refined_continuation,52,v17_opening1.855_Haa,heldout,eV/L0^2,"[1.5146011576209317, 0.0, 0.0]",0.33758173393615254,0.1,-0.07189939018620081,-4.094811241223534,False
refined_continuation,53,v17_opening1.855_Hxx,heldout,eV/L0^2,"[1.5146011576209317, 0.0, 0.0]",-0.0764657682265532,0.1,-0.011621448729843513,0.6484431949670968,False
refined_continuation,54,v17_opening2.455_Haa,heldout,eV/L0^2,"[2.0044991061775677, 0.0, 0.0]",1.5212189106347462,0.15212189106347462,-0.15093012268022266,-10.99216570097229,False
refined_continuation,55,v17_opening2.455_Hxx,heldout,eV/L0^2,"[2.0044991061775677, 0.0, 0.0]",0.04446583977668427,0.1,-0.0001780171084262046,-0.4464385688511048,False
refined_continuation,56,v17_opening3.75_Haa,heldout,eV/L0^2,"[3.0618621784789726, 0.0, 0.0]",0.0,0.1,-0.07920929256445289,-0.7920929256445288,False
refined_continuation,57,v17_opening3.75_Hxx,heldout,eV/L0^2,"[3.0618621784789726, 0.0, 0.0]",0.0,0.1,-1.8778706367896175e-09,-1.8778706367896175e-08,False
refined_continuation,58,v19_new_0_Haa,heldout,eV/L0^2,"[0.8099646082803043, 0.0, 0.0]",20.302032153219432,2.030203215321943,22.921219750982953,1.2901110479958422,False
refined_continuation,59,v19_new_0_Hxx,heldout,eV/L0^2,"[0.8099646082803043, 0.0, 0.0]",4.57090105595751,0.45709010559575103,5.999039025526565,3.124412346899706,False
refined_continuation,60,v19_new_1_Haa,heldout,eV/L0^2,"[0.8393584851937024, 0.0, 0.0]",17.415188636660293,1.7415188636660295,9.846336934834593,-4.346120998019334,False
refined_continuation,61,v19_new_1_Hxx,heldout,eV/L0^2,"[0.8393584851937024, 0.0, 0.0]",3.8361643120715834,0.3836164312071584,1.425722656729767,-6.283468223080734,False
refined_continuation,62,v19_new_2_Haa,heldout,eV/L0^2,"[0.9348885851622464, 0.0, 0.0]",5.20946471789603,0.5209464717896031,0.35810954471010026,-9.312578999758095,False
refined_continuation,63,v19_new_2_Hxx,heldout,eV/L0^2,"[0.9348885851622464, 0.0, 0.0]",0.9642979846199059,0.1,-0.1349185854717369,-10.992165700916427,True
refined_continuation,64,v19_new_3_Haa,heldout,eV/L0^2,"[1.081857969729237, 0.0, 0.0]",-4.940080180276789,0.4940080180276789,-1.0430258214079426,7.8886459665731525,False
refined_continuation,65,v19_new_3_Hxx,heldout,eV/L0^2,"[1.081857969729237, 0.0, 0.0]",-1.007259835979608,0.10072598359796081,-0.15293201840940907,8.481702407396446,False
refined_continuation,66,v19_new_4_Haa,heldout,eV/L0^2,"[1.392126670481773, 0.0, 0.0]",0.9032785116339533,0.1,-0.1687333485810995,-10.720118602150528,True
refined_continuation,67,v19_new_4_Hxx,heldout,eV/L0^2,"[1.392126670481773, 0.0, 0.0]",0.6453579543796875,0.1,-0.028750411411133645,-6.741083657908211,False
refined_continuation,68,v19_new_5_Haa,heldout,eV/L0^2,"[1.775880063517804, 0.0, 0.0]",-2.478203100860398,0.2478203100860398,-0.09563048908400931,9.614113592825351,False
refined_continuation,69,v19_new_5_Hxx,heldout,eV/L0^2,"[1.775880063517804, 0.0, 0.0]",0.0933444416558671,0.1,-0.0013575584716555887,-0.9470200012752268,False
