state,neighborhood_cutoff_A,atom,neighbors,rank,residual_degrees_of_freedom,condition,D2_A2,free,initial_coordination,initial_surface,initial_grip_neighbor,x_A,y_A,z_A,green_min,green_middle,green_max
return_8pct,4.2,54,16,3,39,1.0014888388637175,2.7769546896625535e-05,False,4,False,False,-0.4835719706197299,-0.6838740392339062,-15.261531392758677,-0.001247851501244613,8.381153731029432e-16,0.00011832192592696235
return_8pct,4.2,55,16,3,39,1.0288432418474558,0.0008512232955249932,False,4,False,False,-0.4835719706197299,-2.051622117701717,-13.327243510279757,-0.008184060027473123,-0.0022312340667384445,0.00360401244536187
return_8pct,4.2,56,15,3,36,1.1338934190276815,7.341451356659486e-30,False,4,False,False,1.4507159118591897,-3.4193701961695293,-17.1958192752376,-9.041240245559974e-16,-4.3709941001390343e-16,8.955805019712725e-18
return_8pct,4.2,57,16,3,39,1.0205222988270117,0.0002586854668844399,False,4,False,False,1.4507159118591897,-4.787118274637341,-15.261531392758677,-0.0026205527266846334,1.5102151911809703e-17,0.0015807485125946177
return_8pct,4.2,58,15,3,36,1.1347115769782032,0.00016387321541655445,False,4,False,False,3.3850037943381093,-0.6838740392339062,-15.261531392758677,-0.0023565292612484304,-3.603329352352122e-16,0.0008462521605274105
return_8pct,4.2,59,15,3,36,1.1506178701537921,0.0009971718033193722,False,4,False,False,3.3850037943381093,-2.051622117701717,-13.327243510279757,-0.006977961735461159,0.0011958696043540907,0.005534886374056898
return_8pct,4.2,60,9,3,18,1.084652289093281,3.136525184188645e-30,False,3,True,False,5.319291676817031,2.0516221177017187,-17.1958192752376,4.3993777521108665e-17,1.915292891427134e-16,6.526553530363032e-16
return_8pct,4.2,61,10,3,21,1.2840238500150978,0.00026953591265329793,False,3,True,False,5.319291676817031,0.6838740392339062,-15.261531392758677,-0.001553504593311297,-1.5168476836408156e-16,0.002992730013126896
return_8pct,4.2,62,10,3,21,1.2844265164835658,0.00019284275662993802,False,3,True,False,-4.352147735577571,4.7871182746373435,-15.261531392758679,-0.000929469429391564,9.050225019999732e-17,0.0029197792978284316
return_8pct,4.2,63,10,3,21,1.2945896684348823,0.0007842512322745146,False,3,True,False,-4.352147735577571,3.419370196169531,-13.327243510279757,-0.008339136209261671,0.0018503329875352013,0.0050105158215708176
return_8pct,4.2,64,14,3,33,1.133893419027682,3.892826833357903e-30,False,4,False,False,-2.4178598530986504,2.0516221177017187,-17.1958192752376,-2.6005101845099087e-16,1.448741986786813e-17,4.67608203508154e-16
return_8pct,4.2,65,15,3,36,1.134705418272856,0.0001658149898688481,False,4,False,False,-2.4178598530986504,0.6838740392339062,-15.261531392758677,-0.0023680575954989017,1.464291330919204e-17,0.0008536823336362876
return_8pct,4.2,66,16,3,39,1.0204873299456072,0.0002618667854955532,False,4,False,False,-0.4835719706197299,4.7871182746373435,-15.261531392758679,-0.002627170906539791,-8.192964181160959e-16,0.001599735652919909
return_8pct,4.2,67,16,3,39,1.0495259310563065,0.0010767990574364697,False,4,False,False,-0.4835719706197299,3.419370196169531,-13.327243510279757,-0.009950810923164348,0.0016192773673576752,0.004357041752552297
return_8pct,4.2,68,15,3,36,1.1338934190276815,3.487447636072621e-30,False,4,False,False,1.4507159118591897,2.0516221177017187,-17.1958192752376,-4.593420735827261e-16,-9.579206085227331e-17,1.1104492458493672e-16
return_8pct,4.2,69,16,3,39,1.001478711696795,2.8484077116273972e-05,False,4,False,False,1.4507159118591897,0.6838740392339062,-15.261531392758677,-0.0012595493497988338,-2.8812671453576533e-16,0.000124113353783779
return_8pct,4.2,70,15,3,36,1.1346940353457673,0.0003884335590877712,False,4,False,False,3.3850037943381093,4.7871182746373435,-15.261531392758679,-0.003220079670510577,4.509905990304197e-16,0.0016640683732769754
return_8pct,4.2,71,15,3,36,1.2472030848046696,0.0014650483808680169,False,4,False,False,3.3850037943381093,3.419370196169531,-13.327243510279757,-0.006905323811019189,-0.001461203391101938,0.006552249501420932
return_8pct,4.2,72,7,3,12,2.3632339944323295,0.0009673000060324488,False,2,True,False,5.319291676817031,7.522614431572965,-13.327243510279757,-0.009703586334052076,-0.004782254836354571,0.007850526659790536
return_8pct,4.2,73,8,3,15,2.105714023881978,0.0023227538906380285,True,3,True,True,3.4660063395764165,7.1515767436994695,-12.019248726193977,-0.02612006408624921,-0.0063464811357039,0.016230635667539323
return_8pct,4.2,74,8,3,15,2.1061077154643577,0.0023037557883800654,True,3,True,True,-2.498862400162615,-7.151576743156654,-12.019248725640711,-0.02622448211154768,-0.006290186523553312,0.016214435253915867
return_8pct,4.2,75,7,3,12,2.182439242587774,0.009630663756101823,True,2,True,False,-1.8663102872206998,-8.0447426458671,-9.809143065053519,-0.04050411640971378,-0.027737745904326892,0.026116266096530037
return_8pct,4.2,76,9,3,18,1.3332924410507911,0.006629759781148666,False,2,True,False,-2.4178598530986504,7.522614431572965,-13.327243510279757,-0.02285241315877977,-0.0001365797866590559,0.00861833762168341
return_8pct,4.2,77,11,3,24,1.2378175606167674,0.01408566240030859,True,4,False,True,-2.5639253073073602,6.171722267796319,-11.434881558073869,-0.025747906308065345,-0.003025669992417107,0.019447443694507544
return_8pct,4.2,78,12,3,27,1.2627880243612026,0.0050572941231685035,True,4,False,True,0.02295336855938055,-5.9957670057274575,-11.59144441289586,-0.026275068961088298,0.002785732637778284,0.020707121198833892
return_8pct,4.2,79,10,3,21,1.4700373457516371,0.015905064748011587,True,2,True,False,0.3243511367908945,-7.160024525280521,-9.598160401669837,-0.040136334198789994,0.006435660500558878,0.0355846584573697
return_8pct,4.2,80,10,3,21,1.2565805187598198,0.000977287487180681,False,2,True,False,1.4507159118591897,7.522614431572965,-13.327243510279757,-0.01690308242277206,0.0010611132592706909,0.008198480046489914
return_8pct,4.2,81,12,3,27,1.2624839203454024,0.0050552340151980265,True,4,False,True,0.9441905789985753,5.995767012245442,-11.591444412047398,-0.02629042139559548,0.002825149835983574,0.02079043555926429
return_8pct,4.2,82,11,3,24,1.2379534129615415,0.014136286832646923,True,4,False,True,3.53106926333429,-6.17172226625085,-11.43488155782615,-0.025781105628751088,-0.0030848508350644344,0.01945088836520644
return_8pct,4.2,83,9,3,18,1.7490511778437614,0.08021838312928099,True,2,True,False,2.6957136213245567,-7.603849358645784,-9.701491168980168,-0.1117607405691057,-0.020762806303422178,0.11230297312716325
return_8pct,4.2,84,10,3,21,1.294672482053294,0.0007788411580522531,False,3,True,False,5.319291676817031,-3.4193701961695284,-13.327243510279757,-0.008253242520777545,0.0018124729491561494,0.005013525158067431
return_8pct,4.2,85,10,3,21,1.2906116686179432,0.056140194502447206,True,3,True,True,5.402391714173216,-4.740668460809378,-11.355896375883653,-0.02098934010371826,0.007263915204427935,0.029881838786313154
return_8pct,4.2,86,10,3,21,1.2851786345675489,0.0019885156158975944,True,3,True,True,-4.334410046640406,-0.8334113901879434,-11.369080049490188,-0.014970565155350463,0.0037629761710969776,0.007009535383925606
return_8pct,4.2,87,10,3,21,1.296859524267648,0.004993057101824608,True,3,True,False,-4.2256429126930035,-2.320713882444985,-9.565485303564333,-0.022110109614727848,0.0028568441588789606,0.018820243479875327
return_8pct,4.2,88,15,3,36,1.247172250528184,0.0014575676775494134,False,4,False,False,-2.4178598530986504,-3.4193701961695284,-13.327243510279757,-0.0068773587556267965,-0.0014464184991273524,0.006517754114709627
return_8pct,4.2,89,15,3,36,1.3077999350167682,0.004119349403661739,True,4,False,True,-2.047057453796504,-4.879282837234395,-11.522060788727691,-0.028831510561662964,-0.002908753273078395,0.012784569513855887
return_8pct,4.2,90,16,3,39,1.021822254871463,0.0014058015660342248,True,4,False,True,-0.4759897626030955,-0.6780173591845533,-11.434373507599517,-0.010433251435146302,-0.001972202385419524,-5.298219992524401e-05
return_8pct,4.2,91,16,3,39,1.038000468821654,0.0074740371099226354,True,4,False,False,-0.4159659387252187,-2.066412937099055,-9.542348911641863,-0.021920848169164092,-0.0051303497112690655,0.014098915650196348
return_8pct,4.2,92,16,3,39,1.0496813173097554,0.001061705862975619,False,4,False,False,1.4507159118591897,-3.4193701961695284,-13.327243510279757,-0.009879345455389536,0.0015543529159314324,0.004336012929525496
return_8pct,4.2,93,16,3,39,1.0760377550988471,0.009069332537411292,True,4,False,True,1.8224496916104143,-4.6035820123003175,-11.408811101119065,-0.02917790422178387,0.00935622457986986,0.015879813812193232
return_8pct,4.2,94,15,3,36,1.1423635796074743,0.0020243065830391365,True,4,False,True,3.4422742200405607,-0.5852192034800585,-11.457571150648297,-0.008316493608109824,-0.0031857060701135508,0.006981267625686371
return_8pct,4.2,95,15,3,36,1.1534984589321278,0.04766804675525424,True,4,False,False,3.575323100854697,-1.8546657982315418,-9.493205456305288,-0.04976784533525308,-0.010978052943478247,0.015276296824848967
return_8pct,4.2,96,10,3,21,1.28444308113596,0.002015794693525007,False,3,True,False,5.319291676817031,2.0516221177017187,-13.327243510279757,-0.01166398648436974,-0.0019265840976806358,0.00875818466800366
return_8pct,4.2,97,10,3,21,1.2851214534443987,0.0019701199191646036,True,3,True,True,5.301553969551206,0.8334113700053618,-11.369080047787202,-0.014837539859848353,0.003702692263545518,0.006871467006702038
return_8pct,4.2,98,10,3,21,1.2904375975744309,0.0561238697694883,True,3,True,True,-4.4352477852736,4.740668453504078,-11.355896370336136,-0.020982948951455135,0.007192287731285296,0.029929947959806386
return_8pct,4.2,99,10,3,21,1.3336115414159329,0.06850534979317831,True,3,True,False,-4.337537769933642,3.4429581819327764,-9.401628425952369,-0.028843765919164762,0.013478208190731623,0.04715240927847909
return_8pct,4.2,100,15,3,36,1.1505261013907178,0.0010115885622467918,False,4,False,False,-2.4178598530986504,2.0516221177017187,-13.327243510279757,-0.007048427342129482,0.0012058598583214717,0.005620786602911488
return_8pct,4.2,101,15,3,36,1.1421894119534057,0.0020291056036486005,True,4,False,True,-2.475130261048411,0.5852192407828513,-11.457571127175502,-0.008455238479148,-0.003164825726263239,0.0071042530520023075
return_8pct,4.2,102,16,3,39,1.075765246176834,0.009058435582435987,True,4,False,True,-0.8553057630810608,4.6035820216625565,-11.4088111033292,-0.029226877655454196,0.009397695351769961,0.015954647376369417
return_8pct,4.2,103,16,3,39,1.048133481224132,0.020146027368846197,True,4,False,False,-0.6889223846885353,3.1880680779259243,-9.556397401732653,-0.03228937145206314,-0.0011733039991407496,0.028942656221911663
return_8pct,4.2,104,16,3,39,1.028731200679716,0.0008567496781821286,False,4,False,False,1.4507159118591897,2.0516221177017187,-13.327243510279757,-0.008212080296386842,-0.0021902295526371345,0.0036326799921656172
return_8pct,4.2,105,16,3,39,1.0217547917043643,0.0014036140246472424,True,4,False,True,1.443133700244945,0.6780173632550023,-11.434373504294653,-0.010421516836562762,-0.0019918855110787085,-5.736501855648523e-05
return_8pct,4.2,106,15,3,36,1.3079065184360752,0.004126733281923003,True,4,False,True,3.0142013909609453,4.8792828476523935,-11.522060795340591,-0.02879204415763758,-0.0030078088555737063,0.012885037163976255
return_8pct,4.2,107,15,3,36,1.3033094144754116,0.013084350006766509,True,4,False,False,3.204939722417405,3.5897062298489195,-9.560370501831983,-0.02433265584186175,-0.007825730543787922,0.01765913415253435
return_8pct,4.2,108,7,3,12,2.182213478839231,0.009664567780664894,True,2,True,False,2.8334542257267823,8.044742661246449,-9.809143072426526,-0.04037695739969374,-0.028217678082361135,0.02624430293770611
return_8pct,4.2,109,8,3,15,2.3960983038660952,0.07385278682978977,True,3,True,False,3.9053964856797454,7.103803051823162,-7.8836095314115395,-0.042805807739575166,-0.026935781383613706,0.17610083217177727
return_8pct,4.2,110,8,3,15,2.3960638006115067,0.0740189744627743,True,3,True,False,-2.9382525482570645,-7.10380303231989,-7.883609526639056,-0.04266593892019199,-0.027010419860251274,0.17581421496155797
return_8pct,4.2,111,7,3,12,2.6951265217794136,0.9043598968674795,True,2,True,False,-1.9264771297303374,-8.049035387588269,-5.9518194493008885,-0.1643205376692055,-0.05392515993137654,0.13204882515554742
return_8pct,4.2,112,9,3,18,1.7486392441146217,0.08024301285190549,True,2,True,False,-1.728569684677543,7.603849370834222,-9.70149117818018,-0.11181177351431307,-0.02062771028087871,0.11214174327521953
return_8pct,4.2,113,11,3,24,1.272159256518628,0.09949057424821794,True,4,False,False,-2.295219264137576,6.580014860433108,-7.666244604409167,-0.1216562687973546,-0.0008273519932312242,0.17929114454259892
return_8pct,4.2,114,12,3,27,1.2850065945259168,0.10982707696216892,True,4,False,False,0.25988427939232733,-5.894573829973588,-7.615928320270512,-0.026832188526527277,-0.014323765291452427,0.06790209610811905
return_8pct,4.2,115,10,3,21,1.46744879901693,0.7424781848086281,True,2,True,False,0.2896027532972411,-7.290077206017175,-5.7124802431579385,-0.0806386184757423,0.059773962691476154,0.17177523318518334
return_8pct,4.2,116,10,3,21,1.4696894704168886,0.01593721363702274,True,2,True,False,0.6427928034926379,7.160024539723755,-9.598160411793398,-0.04009808031372191,0.0064640399187824325,0.03550819928575297
return_8pct,4.2,117,12,3,27,1.2846995772780911,0.10997265226549019,True,4,False,False,0.7072596566023885,5.894573847975645,-7.615928324320814,-0.026825861038791227,-0.014238488469169686,0.06779673100240496
return_8pct,4.2,118,11,3,24,1.2723504643238461,0.09935234050197819,True,4,False,False,3.262363207529078,-6.580014830377324,-7.666244593467693,-0.12158915057375945,-0.0009096773144581144,0.1792289437973451
return_8pct,4.2,119,9,3,18,1.747344624932672,0.7135003390923804,True,2,True,False,2.5774803676344735,-7.88825308958587,-5.8340565284663235,-0.21729701250037634,0.04721672630827997,0.2386478087527415
return_8pct,4.2,120,10,3,21,1.33377091743206,0.0684522940605419,True,3,True,False,5.304681688250814,-3.4429581453887335,-9.401628419980646,-0.028844147612392963,0.013445898923193405,0.04714335457891437
return_8pct,4.2,121,10,3,21,1.2918314983904056,0.15916981543133074,True,3,True,False,4.491194024505085,-4.56520443358597,-7.474599119730423,-0.3109370960622213,0.016551271668542106,0.09711066824342504
return_8pct,4.2,122,10,3,21,1.3098508756956888,0.00785667372848218,True,3,True,False,-4.285740406119009,-1.0821822822950906,-7.604838417086645,-0.01923662690387188,-0.0035989603356653085,0.010886798863467304
return_8pct,4.2,123,10,3,21,1.3027971734559822,0.04754926062052066,True,3,True,False,-4.199043962317301,-2.5259199894035342,-5.779005337911424,-0.055193368529996026,-0.012920822428027723,0.0576820229550239
return_8pct,4.2,124,15,3,36,1.303189502710886,0.013062512476147998,True,4,False,False,-2.2377957711293655,-3.589706223293464,-9.560370504650233,-0.024372834609369304,-0.007694989257743537,0.01754080445182508
return_8pct,4.2,125,15,3,36,1.3521972007926115,0.07420522011881493,True,4,False,False,-1.9157000538115474,-5.004517262755779,-7.7077956357660025,-0.044187434498112695,-0.01586635902167949,0.017786578577497103
return_8pct,4.2,126,16,3,39,1.0532581393338676,0.007309997914546892,True,4,False,False,-0.47420180184461613,-0.6909822858397068,-7.637952449926203,-0.014241583674190686,-0.00666153145148093,-0.001308700599291158
return_8pct,4.2,127,16,3,39,1.0595159567470178,0.07979334088116202,True,4,False,False,-0.3945868194097627,-2.109314509078243,-5.777064088268201,-0.048574007465016396,-0.005562822384652339,0.019339738743304424
return_8pct,4.2,128,16,3,39,1.0483401156320942,0.020144017995728226,True,4,False,False,1.6560663310806416,-3.1880680656877387,-9.556397403234476,-0.03217659762235639,-0.0013676376283736247,0.02895192757262052
return_8pct,4.2,129,16,3,39,1.099229160815214,0.19690283891012947,True,4,False,False,2.0834632118553373,-4.399958074767145,-7.612857717747404,-0.07734852112181755,-0.012347895392445827,0.06820341032396593
return_8pct,4.2,130,15,3,36,1.146736458798251,0.015196350699371707,True,4,False,False,3.501881641171001,-0.48469814995298194,-7.551657023510999,-0.018087789396760916,0.0025811142404088406,0.018321232052998522
return_8pct,4.2,131,15,3,36,1.162675039414266,0.1369574922847723,True,4,False,False,3.5707383679028983,-1.6808108359219407,-5.49002577556848,-0.10522449879246805,0.00017463903282856854,0.055259264393064104
return_8pct,4.2,132,10,3,21,1.296819351930457,0.004979416965960522,True,3,True,False,5.192786843829246,2.320713909999028,-9.56548530199925,-0.022036669552528074,0.0027914593114938013,0.018781984110685112
return_8pct,4.2,133,10,3,21,1.3098617166828712,0.007858909990352481,True,3,True,False,5.252884332505275,1.082182282929207,-7.604838414030551,-0.019176285993961723,-0.003605720480149247,0.010779418735040833
return_8pct,4.2,134,10,3,21,1.2916874971156007,0.15914094225116107,True,3,True,False,-3.5240500938690067,4.565204443515872,-7.474599126498374,-0.3109632821971786,0.016594693276011103,0.09719587703800546
return_8pct,4.2,135,10,3,21,1.3386446240370922,0.2152730408297237,True,3,True,False,-4.087478111209424,3.5226553864129686,-5.410276808832857,-0.07904036237278447,0.042607150396071464,0.1262230975127081
return_8pct,4.2,136,15,3,36,1.1532307180852113,0.04774197317523314,True,4,False,False,-2.6081791434278743,1.8546657662864283,-9.493205480612382,-0.04980877561276546,-0.011076104230037853,0.015484207603597679
return_8pct,4.2,137,15,3,36,1.146641801444765,0.015242530109086312,True,4,False,False,-2.534737692152777,0.4846981866984093,-7.551657021792411,-0.018187383527053957,0.002548996581351871,0.01854180720135002
return_8pct,4.2,138,16,3,39,1.0990873781240849,0.197160978763299,True,4,False,False,-1.1163192682964058,4.39995809347397,-7.612857724230534,-0.07741192664676963,-0.012275768926709838,0.06819450914957878
return_8pct,4.2,139,16,3,39,1.028489614874066,0.1202605670673188,True,4,False,False,-0.7361536810815633,3.0925341501063888,-5.71875657246641,-0.05940613186402317,-0.006209551773141572,0.10822790405309372
return_8pct,4.2,140,16,3,39,1.0379094441463625,0.007449244145796621,True,4,False,False,1.3831098744041364,2.0664129464196543,-9.54234891710689,-0.022026391412753286,-0.004992197978243466,0.01411927788607923
return_8pct,4.2,141,16,3,39,1.0531672040868008,0.00730565718088146,True,4,False,False,1.4413457411439425,0.6909823038653261,-7.637952445783233,-0.014237548394034608,-0.006576838359611447,-0.001386078239097641
return_8pct,4.2,142,15,3,36,1.3524704041769149,0.07436239629776717,True,4,False,False,2.8828439914428454,5.004517281404973,-7.707795638044382,-0.04417268549443593,-0.01609429352537548,0.01789186716603732
return_8pct,4.2,143,15,3,36,1.2621820892777267,0.07666119164692234,True,4,False,False,3.125988335807364,3.6702303997257193,-5.777305061398399,-0.03738840919343575,-0.0264052183461132,0.07318558246976996
return_8pct,4.2,144,7,3,12,2.6958205640083968,0.9040604653675407,True,2,True,False,2.893621065790102,8.049035412810083,-5.951819459328828,-0.164396999478506,-0.05374165425497737,0.13190450800984857
return_8pct,4.2,145,8,3,15,2.301631938573168,1.538652786426237,True,3,True,False,3.1229318039234952,7.113802893633278,-3.7533451765870884,-0.3934375050350568,-0.1269231964237038,0.1987066253597529
return_8pct,4.2,146,8,3,15,2.3005007324688997,1.5390792894669354,True,3,True,False,-2.1557878726305093,-7.113802864716308,-3.7533451713072976,-0.3936275821461942,-0.12688558717043527,0.1987962680525007
return_8pct,4.2,147,7,3,12,2.6612453002361773,2.837086104828875,True,2,True,False,-3.352465048550922,-5.479553392919199,-2.1563206489801283,-0.4995852488077998,-0.29483855010841514,0.534698816281217
return_8pct,4.2,148,9,3,18,1.7470987866155028,0.7133977895550332,True,2,True,False,-1.6103364317707634,7.888253114942747,-5.8340565444608865,-0.21735856966553144,0.04724023213949868,0.2387183324597687
return_8pct,4.2,149,11,3,24,1.2826501990196708,0.8979267599924886,True,4,False,False,-1.9074132402996233,6.767084003603829,-3.7731256195043477,-0.21967376603271102,0.06382741055613148,0.2251318168683158
return_8pct,4.2,150,12,3,27,1.2799212037205794,1.2965153040781148,True,4,False,False,0.2334369076526107,-6.3803635684741264,-3.4585545302015004,-0.162564628927203,0.026875569997465213,0.22607786666609786
return_8pct,4.2,151,10,3,21,1.4604676416130238,1.8898676247274153,True,2,True,False,-1.6221708370850914,-5.502024348271604,-0.3002850116301959,-0.38794756508632205,0.10694581313962395,0.42510312635417974
return_8pct,4.2,152,10,3,21,1.4674915216037863,0.7422683973371321,True,2,True,False,0.6775411835755627,7.290077230773841,-5.712480252350057,-0.08066078559153492,0.05973809545104695,0.1718487143820615
return_8pct,4.2,153,12,3,27,1.2798114040527893,1.2962644415287932,True,4,False,False,0.7337070248319073,6.380363601391824,-3.4585545342468134,-0.1625028468960774,0.026828096906196485,0.22606392187691282
return_8pct,4.2,154,11,3,24,1.282732193690905,0.8979138970745169,True,4,False,False,2.8745571749654824,-6.767083972143965,-3.773125608614397,-0.2196115125771521,0.06378463898847196,0.22509075186032218
return_8pct,4.2,155,9,3,18,1.750898302978175,1.4214450412760427,True,2,True,False,0.5441544250001968,-6.161264397904762,-0.9596622777739028,-0.30083389653930637,0.00036650275469514605,0.3407328354160277
return_8pct,4.2,156,10,3,21,1.338798185748571,0.21520687615309325,True,3,True,False,5.054622046914025,-3.5226553543837333,-5.410276801497198,-0.07894389978068514,0.04257816529704635,0.1260990541464036
return_8pct,4.2,157,10,3,21,1.3013358964021746,0.4569347396011253,True,3,True,False,4.193852535994393,-4.708130075749357,-3.522689631323178,-0.24168516534090664,0.03799900487551825,0.16733782359995242
return_8pct,4.2,158,10,3,21,1.3188346174111798,0.1385772054429551,True,3,True,False,-4.225640425667481,-1.4282738007204872,-3.7443430734726606,-0.10359898553937634,0.009482870003904334,0.1168590328944523
return_8pct,4.2,159,10,3,21,1.3008443634992997,1.5168264940661587,True,3,True,False,-4.039131250254163,-3.1123591568636404,-2.110706582351892,-0.24271269372539203,0.09102673819308084,0.41318788173120624
return_8pct,4.2,160,15,3,36,1.2618724458563295,0.07670190208118545,True,4,False,False,-2.158844397336465,-3.6702303754477565,-5.777305059785021,-0.03740148564342753,-0.026374510527299316,0.07321148846375859
return_8pct,4.2,161,15,3,36,1.340217580549555,1.3177096529135943,True,4,False,False,-1.631507781310108,-4.757226896103449,-3.7229125915848025,-0.2246222912255156,-0.09629925856470191,0.1901029086457294
return_8pct,4.2,162,16,3,39,1.0655396180607868,0.21085586486440194,True,4,False,False,-0.34898389350220543,-0.8205987747468774,-3.8292731546859917,-0.08424212590121308,-0.019227929003973063,0.03977480515851083
return_8pct,4.2,163,16,3,39,1.0654761384383729,1.7127728389089347,True,4,False,False,0.4821420065011252,-1.8251479120900842,-1.8213640181558548,-0.17317388153611857,-0.07026507917028886,0.261658258214272
return_8pct,4.2,164,16,3,39,1.0285685294707883,0.12023485512488498,True,4,False,False,1.7032976181730037,-3.092534121802764,-5.718756568773456,-0.059370257064912745,-0.006306945275525158,0.10828089621944353
return_8pct,4.2,165,16,3,39,1.1009215826697336,1.2079942941533373,True,4,False,False,1.832294124611429,-4.586399402461311,-3.9181242292094076,-0.2118929682608914,0.006418112368391251,0.2120661567903667
return_8pct,4.2,166,15,3,36,1.1483738561368113,0.32211385744953097,True,4,False,False,3.443623393340274,-0.1654319258276706,-3.612690766253568,-0.08884842692685116,0.02120306721183225,0.13192648750832184
return_8pct,4.2,167,15,3,36,1.164467009990957,0.5697397202070084,True,4,False,False,2.970134060186124,-1.2366856671576207,-1.552836621210007,-0.2791642450589731,0.036194417190275774,0.14111886104361274
return_8pct,4.2,168,10,3,21,1.3029585721833519,0.04753860042820929,True,3,True,False,5.1661878941896555,2.5259200198520046,-5.7790053309465765,-0.05522214536536521,-0.013021097285128158,0.05776568115060467
return_8pct,4.2,169,10,3,21,1.3188954138652098,0.13859466377485646,True,3,True,False,5.1927843563324485,1.4282738318548573,-3.7443430724340843,-0.10362434057031362,0.009335134896857855,0.11698604839964252
return_8pct,4.2,170,10,3,21,1.301182066682736,0.45683865996424106,True,3,True,False,-3.2267086000576968,4.708130105310833,-3.522689639707058,-0.24176845135372677,0.038085178119380045,0.16737322139500282
return_8pct,4.2,171,10,3,21,1.340683883743276,0.47284121095006537,True,3,True,False,-2.682135719404452,3.505398566362557,-1.392466740551921,-0.36354709501088556,0.08480769691750466,0.16930301239019863
return_8pct,4.2,172,15,3,36,1.1625208961002473,0.1370978702763677,True,4,False,False,-2.60359442968561,1.6808108519168117,-5.490025783534075,-0.10530753216160564,0.0001377447895392364,0.055471099837884466
return_8pct,4.2,173,15,3,36,1.1482366908731882,0.32228966169534984,True,4,False,False,-2.4764794599414275,0.16543196002295288,-3.61269076806008,-0.08889486768596247,0.021298197105687575,0.13194782240598243
return_8pct,4.2,174,16,3,39,1.1008970377824157,1.2078962192758733,True,4,False,False,-0.8651501885829406,4.586399432913872,-3.9181242359022033,-0.21195586923511864,0.006520461845610424,0.2120361335588345
return_8pct,4.2,175,16,3,39,1.0270613216462923,2.074187239925483,True,4,False,False,-0.4101949645552459,4.048942439843853,-1.702966894547844,-0.23746938631276543,-0.024191190946497226,0.2564741553248878
return_8pct,4.2,176,16,3,39,1.0593707233110776,0.0797675778817924,True,4,False,False,1.361730755994328,2.1093145323692997,-5.777064091610717,-0.04861228938250639,-0.005586159528682514,0.019376258519744054
return_8pct,4.2,177,16,3,39,1.0654259594177025,0.2109374158631545,True,4,False,False,1.3161278265041545,0.820598805695965,-3.829273153917382,-0.0842148581089654,-0.019225860840845353,0.039695859706964334
return_8pct,4.2,178,15,3,36,1.3405584430688373,1.3179694514285423,True,4,False,False,2.598651713346655,4.7572269269017085,-3.7229125916399726,-0.22471892819153952,-0.09633567674570659,0.19006610514161268
return_8pct,4.2,179,15,3,36,1.2530801922069097,0.950080789430943,True,4,False,False,2.6244069680789766,3.5032390045054687,-1.5851000027058597,-0.19112031850320318,-0.10537977347843881,0.2838240069139616
return_8pct,4.2,180,7,3,12,2.662586544311593,2.8368224279088223,True,2,True,False,4.31960897288086,5.479553429677194,-2.156320647050216,-0.4995862281839551,-0.2948605103722249,0.5344484848158535
return_8pct,4.2,181,8,3,15,2.2879056668463473,1.0828612035614742,True,3,True,False,4.281483136679078,5.876231047578981,1.4661802657798013,-0.3319264269100255,-0.03746110505443504,0.3107308171610545
return_8pct,4.2,182,8,3,15,2.286494233206092,1.0825633566827528,True,3,True,False,-3.314339219171568,-5.876231014222489,1.4661802610281829,-0.331942238009396,-0.03777337297056943,0.3110120942261151
return_8pct,4.2,183,7,3,12,2.656724417209858,0.537515482759969,True,2,True,False,-2.4708206584546124,-6.923081641932961,3.410484190831514,-0.07729526413123392,0.005804379477062342,0.17541966480605098
return_8pct,4.2,184,9,3,18,1.7508864515834996,1.4217717041423523,True,2,True,False,0.4229894964476937,6.161264433228626,-0.9596622789497624,-0.3009406251291164,0.0004634422152413653,0.34051101761187125
return_8pct,4.2,185,11,3,24,1.284698993271472,0.8893714323548617,True,4,False,False,-0.6847686512316272,5.7379713922111275,1.2283981465349474,-0.2886689841827882,0.04145796691186897,0.22400418097867106
return_8pct,4.2,186,12,3,27,1.2808530406908454,1.0178999555254913,True,4,False,False,-0.5515358180364659,-4.492298639706264,1.7246900486808094,-0.22491399035632817,-0.13332197995812492,0.28532720116732463
return_8pct,4.2,187,10,3,21,1.4610106162704093,0.18359255196037372,True,2,True,False,-0.4239838229111307,-5.839280803179291,3.695265093622766,-0.07657048336025074,-0.01957390423168443,0.1112887960733165
return_8pct,4.2,188,10,3,21,1.460789418979797,1.8902070387627148,True,2,True,False,2.589314756582017,5.5020243821354216,-0.3002850103849921,-0.38799015148425364,0.10706000679597664,0.42492091766118056
return_8pct,4.2,189,12,3,27,1.2809001891450214,1.0183722135764337,True,4,False,False,1.5186797390154863,4.492298671929351,1.7246900505716896,-0.22495272205754271,-0.13329008598660266,0.2851954158469174
return_8pct,4.2,190,11,3,24,1.2846706090077373,0.8891942600677084,True,4,False,False,1.6519125725767623,-5.737971360312198,1.22839814532739,-0.2886318152460403,0.04134231153148537,0.224139386847803
return_8pct,4.2,191,9,3,18,1.7539061722649065,0.3750112778937363,True,2,True,False,1.703789234616758,-6.764419418914297,3.4058832188250583,-0.2284922696376306,0.07801951418855335,0.2871551982575561
