dt_ps,prefix_ps,parts,block,nw,lower_cycle_THz,upper_cycle_THz,axis,mobility_m2_per_J_s,normalized_collective_energy_mobility_m2_per_J_s,temperature_K
0.005,5000,4,1,2.0,0.002,0.005,transverse,211407318219.7706,30442653823646.965,298.030581791555
0.005,5000,4,1,2.0,0.005,0.01,normal,81159602042.36836,11686982694101.045,298.030581791555
0.005,5000,4,1,2.0,0.005,0.01,direct110,228587825268.74362,32916646838699.082,298.030581791555
0.005,5000,4,1,2.0,0.005,0.01,transverse,159065050681.60706,22905367298151.414,298.030581791555
0.005,5000,4,1,2.0,0.01,0.02,normal,67017326522.124115,9650495019185.873,298.030581791555
0.005,5000,4,1,2.0,0.01,0.02,direct110,200978738512.9465,28940938345864.297,298.030581791555
0.005,5000,4,1,2.0,0.01,0.02,transverse,202654744549.46036,29182283215122.293,298.030581791555
0.005,5000,4,1,2.0,0.02,0.04,normal,90477107282.26488,13028703448646.143,298.030581791555
0.005,5000,4,1,2.0,0.02,0.04,direct110,165756264086.46988,23868902028451.664,298.030581791555
0.005,5000,4,1,2.0,0.02,0.04,transverse,222747790786.8379,32075681873304.656,298.030581791555
0.005,5000,4,1,2.0,0.04,0.08,normal,71969432566.86215,10363598289628.15,298.030581791555
0.005,5000,4,1,2.0,0.04,0.08,direct110,204642626327.41873,29468538191148.297,298.030581791555
0.005,5000,4,1,2.0,0.04,0.08,transverse,209766436501.6496,30206366856237.543,298.030581791555
0.005,5000,4,1,2.0,0.08,0.16,normal,82830259981.27982,11927557437304.293,298.030581791555
0.005,5000,4,1,2.0,0.08,0.16,direct110,220985159937.31512,31821863030973.38,298.030581791555
0.005,5000,4,1,2.0,0.08,0.16,transverse,230968105725.83542,33259407224520.3,298.030581791555
0.005,5000,4,1,3.0,0.005,0.01,normal,75416233124.74847,10859937569963.781,298.030581791555
0.005,5000,4,1,3.0,0.005,0.01,direct110,200091320359.47763,28813150131764.777,298.030581791555
0.005,5000,4,1,3.0,0.005,0.01,transverse,148251218345.05847,21348175441688.42,298.030581791555
0.005,5000,4,1,3.0,0.01,0.02,normal,65750992491.34843,9468142918754.174,298.030581791555
0.005,5000,4,1,3.0,0.01,0.02,direct110,196494973097.81387,28295276126085.2,298.030581791555
0.005,5000,4,1,3.0,0.01,0.02,transverse,199540333268.00888,28733807990593.277,298.030581791555
0.005,5000,4,1,3.0,0.02,0.04,normal,88697293894.52066,12772410320810.975,298.030581791555
0.005,5000,4,1,3.0,0.02,0.04,direct110,167744546843.05768,24155214745400.305,298.030581791555
0.005,5000,4,1,3.0,0.02,0.04,transverse,222966921061.73764,32107236632890.22,298.030581791555
0.005,5000,4,1,3.0,0.04,0.08,normal,71909487172.98589,10354966152909.967,298.030581791555
0.005,5000,4,1,3.0,0.04,0.08,direct110,204540886923.26474,29453887716950.12,298.030581791555
0.005,5000,4,1,3.0,0.04,0.08,transverse,210921873183.587,30372749738436.527,298.030581791555
0.005,5000,4,1,3.0,0.08,0.16,normal,82090502545.39236,11821032366536.5,298.030581791555
0.005,5000,4,1,3.0,0.08,0.16,direct110,220020217173.23178,31682911272945.375,298.030581791555
0.005,5000,4,1,3.0,0.08,0.16,transverse,229839433812.68762,33096878469027.016,298.030581791555
0.005,5000,4,2,2.0,0.002,0.005,normal,49214879617.12579,7086942664866.114,298.192175895099
0.005,5000,4,2,2.0,0.002,0.005,direct110,210194112432.9143,30267952190339.66,298.192175895099
0.005,5000,4,2,2.0,0.002,0.005,transverse,112585940023.50868,16212375363385.25,298.192175895099
0.005,5000,4,2,2.0,0.005,0.01,normal,82311509494.3218,11852857367182.338,298.192175895099
0.005,5000,4,2,2.0,0.005,0.01,direct110,203364084857.10318,29284428219422.86,298.192175895099
0.005,5000,4,2,2.0,0.005,0.01,transverse,173250822707.1415,24948118469828.38,298.192175895099
0.005,5000,4,2,2.0,0.01,0.02,normal,72744236033.35751,10475169988803.482,298.192175895099
0.005,5000,4,2,2.0,0.01,0.02,direct110,235375363902.18613,33894052401914.8,298.192175895099
0.005,5000,4,2,2.0,0.01,0.02,transverse,185243160512.61188,26675015113816.11,298.192175895099
0.005,5000,4,2,2.0,0.02,0.04,normal,64694033669.10767,9315940848351.506,298.192175895099
0.005,5000,4,2,2.0,0.02,0.04,direct110,164380797802.62292,23670834883577.703,298.192175895099
0.005,5000,4,2,2.0,0.02,0.04,transverse,186486973180.3903,26854124137976.203,298.192175895099
0.005,5000,4,2,2.0,0.04,0.08,normal,65710634988.45907,9462331438338.105,298.192175895099
0.005,5000,4,2,2.0,0.04,0.08,direct110,230485584927.01678,33189924229490.418,298.192175895099
0.005,5000,4,2,2.0,0.04,0.08,transverse,209655701544.5768,30190421022419.062,298.192175895099
0.005,5000,4,2,2.0,0.08,0.16,normal,76896551921.14247,11073103476644.516,298.192175895099
0.005,5000,4,2,2.0,0.08,0.16,direct110,220808159447.47217,31796374960435.992,298.192175895099
0.005,5000,4,2,2.0,0.08,0.16,transverse,245916239551.2143,35411938495374.86,298.192175895099
0.005,5000,4,2,3.0,0.005,0.01,normal,77572549752.1881,11170447164315.086,298.192175895099
0.005,5000,4,2,3.0,0.005,0.01,direct110,193202431955.6838,27821150201618.47,298.192175895099
0.005,5000,4,2,3.0,0.005,0.01,transverse,160824377587.03577,23158710372533.15,298.192175895099
0.005,5000,4,2,3.0,0.01,0.02,normal,71437680749.33939,10287026027904.871,298.192175895099
0.005,5000,4,2,3.0,0.01,0.02,direct110,255284073593.83185,36760906597511.79,298.192175895099
0.005,5000,4,2,3.0,0.01,0.02,transverse,184105359944.45282,26511171832001.207,298.192175895099
0.005,5000,4,2,3.0,0.02,0.04,normal,63079561560.83765,9083456864760.621,298.192175895099
0.005,5000,4,2,3.0,0.02,0.04,direct110,162458881146.71738,23394078885127.3,298.192175895099
0.005,5000,4,2,3.0,0.02,0.04,transverse,200559079197.6048,28880507404455.09,298.192175895099
0.005,5000,4,2,3.0,0.04,0.08,normal,64539907769.37725,9293746718790.324,298.192175895099
0.005,5000,4,2,3.0,0.04,0.08,direct110,235254552417.97913,33876655548188.992,298.192175895099
0.005,5000,4,2,3.0,0.04,0.08,transverse,209242666540.79843,30130943981874.973,298.192175895099
0.005,5000,4,2,3.0,0.08,0.16,normal,76078996381.95605,10955375479001.672,298.192175895099
0.005,5000,4,2,3.0,0.08,0.16,direct110,218548245262.22284,31470947317760.09,298.192175895099
0.005,5000,4,2,3.0,0.08,0.16,transverse,249045960732.05176,35862618345415.45,298.192175895099
0.005,5000,4,3,2.0,0.002,0.005,normal,119187452229.66357,17162993121071.555,298.3245817652025
0.005,5000,4,3,2.0,0.002,0.005,direct110,314807215207.7152,45332238989910.99,298.3245817652025
0.005,5000,4,3,2.0,0.002,0.005,transverse,179755765523.79446,25884830235426.402,298.3245817652025
0.005,5000,4,3,2.0,0.005,0.01,normal,39536821910.47318,5693302355108.139,298.3245817652025
0.005,5000,4,3,2.0,0.005,0.01,direct110,251678043665.53873,36241638287837.58,298.3245817652025
0.005,5000,4,3,2.0,0.005,0.01,transverse,325891580889.56036,46928387648096.695,298.3245817652025
0.005,5000,4,3,2.0,0.01,0.02,normal,61159883059.26163,8807023160533.674,298.3245817652025
0.005,5000,4,3,2.0,0.01,0.02,direct110,234994065219.63474,33839145391627.402,298.3245817652025
0.005,5000,4,3,2.0,0.01,0.02,transverse,204930984524.84753,29510061771578.047,298.3245817652025
0.005,5000,4,3,2.0,0.02,0.04,normal,71389272835.29521,10280055288282.51,298.3245817652025
0.005,5000,4,3,2.0,0.02,0.04,direct110,216486862642.3115,31174108220492.855,298.3245817652025
0.005,5000,4,3,2.0,0.02,0.04,transverse,195861245111.95163,28204019296121.035,298.3245817652025
0.005,5000,4,3,2.0,0.04,0.08,normal,75866734323.05984,10924809742520.617,298.3245817652025
0.005,5000,4,3,2.0,0.04,0.08,direct110,189284751173.1372,27257004168931.758,298.3245817652025
0.005,5000,4,3,2.0,0.04,0.08,transverse,217172928810.70734,31272901748741.855,298.3245817652025
0.005,5000,4,3,2.0,0.08,0.16,normal,71017512571.89174,10226521810352.41,298.3245817652025
0.005,5000,4,3,2.0,0.08,0.16,direct110,246464318366.22006,35490861844735.69,298.3245817652025
0.005,5000,4,3,2.0,0.08,0.16,transverse,250483348639.78406,36069602204128.91,298.3245817652025
0.005,5000,4,3,3.0,0.005,0.01,normal,41255460467.867935,5940786307372.982,298.3245817652025
0.005,5000,4,3,3.0,0.005,0.01,direct110,254388977259.89868,36632012725425.41,298.3245817652025
0.005,5000,4,3,3.0,0.005,0.01,transverse,364852859911.0081,52538811827185.17,298.3245817652025
0.005,5000,4,3,3.0,0.01,0.02,normal,61239011751.51753,8818417692218.525,298.3245817652025
0.005,5000,4,3,3.0,0.01,0.02,direct110,221756529436.09744,31932940238798.03,298.3245817652025
0.005,5000,4,3,3.0,0.01,0.02,transverse,206766317110.1392,29774349663860.043,298.3245817652025
0.005,5000,4,3,3.0,0.02,0.04,normal,74512075160.18935,10729738823067.266,298.3245817652025
0.005,5000,4,3,3.0,0.02,0.04,direct110,215861944962.72952,31084120074633.05,298.3245817652025
0.005,5000,4,3,3.0,0.02,0.04,transverse,198862744785.90094,28636235249169.734,298.3245817652025
0.005,5000,4,3,3.0,0.04,0.08,normal,75522730449.03055,10875273184660.398,298.3245817652025
0.005,5000,4,3,3.0,0.04,0.08,direct110,186717234131.59586,26887281714949.805,298.3245817652025
0.005,5000,4,3,3.0,0.04,0.08,transverse,214140137342.30453,30836179777291.85,298.3245817652025
0.005,5000,4,3,3.0,0.08,0.16,normal,70358876997.79474,10131678287682.441,298.3245817652025
0.005,5000,4,3,3.0,0.08,0.16,direct110,245675279165.0467,35377240199766.73,298.3245817652025
0.005,5000,4,3,3.0,0.08,0.16,transverse,250836455722.08972,36120449623980.92,298.3245817652025
