candidate,path,protocol,step,normal_traction_GPa,shear_traction_GPa,status,force_residual_ev_coordinate,substeps,a,s,energy_ev_cell,loaded_energy_ev_cell,min_hessian_eigenvalue,normal_strain,slip_over_period
angular_vector_and_third,shockley_112,explicit_45degree_axis,5,2.0,2.0,stable_local_equilibrium,1.7486012637846216e-14,5,0.8250230294423411,0.05969662876086101,0.01006639736367396,-0.00832438336175504,3.132486185725672,0.016827805914297223,0.0346836576986205
angular_vector_and_third,shockley_112,explicit_45degree_axis,6,4.0,4.0,continuation_unresolved_or_branch_lost,0.0036451216721921087,5,,,,,,,
angular_vector_and_third,shockley_112,explicit_45degree_axis,7,6.0,6.0,not_evaluated_after_branch_loss,nan,0,,,,,,,
angular_vector_and_third,shockley_112,quasistatic_unload,0,0.0,0.0,stable_local_equilibrium,7.105441283579016e-14,1,0.8113694616174547,0.0,3.638273420303744e-39,3.638273420303744e-39,5.470460261671967,0.0,0.0
angular_vector_and_third,shockley_112,quasistatic_unload,1,0.5,0.2,stable_local_equilibrium,5.023759186428833e-15,3,0.8141753926221972,0.004709624142951134,0.00014819301998186745,-0.00014576913628500704,5.24918504347197,0.003458265485058903,0.0027362850307280926
angular_vector_and_third,shockley_112,quasistatic_unload,2,1.0,0.4,stable_local_equilibrium,7.188694084447889e-15,3,0.8171168425617513,0.009692456736365537,0.0006135021560684195,-0.0005930355871320057,5.019370112355297,0.007083555909091376,0.005631303788518025
angular_vector_and_third,shockley_112,quasistatic_unload,3,0.5,0.2,stable_local_equilibrium,1.880440247958859e-14,3,0.8141753926221983,0.004709624142951197,0.00014819301997293107,-0.0001457691362940146,5.249185043471929,0.0034582654850602713,0.0027362850307281286
angular_vector_and_third,shockley_112,quasistatic_unload,4,0.0,0.0,stable_local_equilibrium,4.5003022939975816e-15,3,0.8113694616174518,4.186252367918868e-17,-1.0735004612910418e-15,-1.0735004612910418e-15,5.470460261672052,-3.557663925717696e-15,2.4322067624718478e-17
Mishin_source_rigid,direct_110,normal_tension,0,0.0,0.0,stable_local_equilibrium,3.139493737680174e-16,1,2.3382736324750235,-3.2375325977649416e-18,-3.0475760803838625e-11,-3.0475760803838625e-11,0.5357167042963411,2.1564062657753875e-06,-1.130509261329427e-18
Mishin_source_rigid,direct_110,normal_tension,1,0.05,0.0,stable_local_equilibrium,1.1622647289044608e-16,1,2.3391989983783854,2.917861476290673e-17,1.025799238094094e-06,-1.036462593425622e-06,0.5346769748581713,0.0003979047421212511,1.0188837710854941e-17
Mishin_source_rigid,direct_110,normal_tension,2,0.15,0.0,stable_local_equilibrium,4.215378046623641e-16,1,2.341054376080269,-1.9800560995756648e-17,9.25303153398449e-06,-9.27116064023563e-06,0.5326037187808271,0.0011913883092552217,-6.914128864887598e-18
Mishin_source_rigid,direct_110,normal_tension,3,0.4,0.0,stable_local_equilibrium,1.2073675392798577e-15,2,2.3457206633122216,-2.5849543114613968e-17,6.617660716881635e-05,-6.596433107332626e-05,0.5274101657412319,0.0031870047459100514,-9.026364062675342e-18
Mishin_source_rigid,direct_110,normal_tension,4,1.0,0.0,stable_local_equilibrium,2.706168622523819e-16,3,2.3570935031231692,-1.0268641226332312e-16,0.00041963118518408005,-0.00041488211808095646,0.5149669628015872,0.008050791506133085,-3.585691775166086e-17
Mishin_source_rigid,direct_110,normal_tension,5,2.0,0.0,stable_local_equilibrium,1.3877787807814457e-16,5,2.376613831093715,-2.1466849931066632e-17,0.0017203447912737813,-0.001679364284552658,0.4943857957351386,0.016398988993884495,-7.495977855294413e-18
Mishin_source_rigid,direct_110,normal_tension,6,4.0,0.0,stable_local_equilibrium,1.3600232051658168e-15,10,2.4178873046160008,-2.5107328615286165e-16,0.007231607589642669,-0.006886465984170141,0.45415197827717746,0.03405028606683454,-8.767191269801432e-17
Mishin_source_rigid,direct_110,normal_tension,7,6.0,0.0,stable_local_equilibrium,4.996003610813204e-16,10,2.4625455897852127,1.1966157281817796e-17,0.017158530861054816,-0.015896860136313737,0.41633047164130643,0.0531491549290505,4.178444917885506e-18
Mishin_source_rigid,direct_110,normal_tension,8,8.0,0.0,stable_local_equilibrium,2.220446049250313e-16,10,2.51198143240009,-9.474810126873189e-17,0.03254365405201799,-0.029062231076521672,0.37016182985883206,0.07429122681150635,-3.3084950573664225e-17
Mishin_source_rigid,direct_110,normal_tension,9,10.0,0.0,stable_local_equilibrium,1.7208456881689926e-15,10,2.5703561944190776,1.6950233686982153e-17,0.055929621179459946,-0.046955419619522695,0.29936468726356047,0.09925617834153808,5.9188272507465365e-18
Mishin_source_rigid,direct_110,compression_control,0,0.0,0.0,stable_local_equilibrium,3.139493737680174e-16,1,2.3382736324750235,-3.2375325977649416e-18,-3.0475760803838625e-11,-3.0475760803838625e-11,0.5357167042963411,2.1564062657753875e-06,-1.130509261329427e-18
