source_frame,atoms,n_Si,n_O,n_H,source_config_type,observed_group,empty_gap_x_A,empty_gap_y_A,empty_gap_z_A,included
1186,1680,1680,0,0,bulk,Si_vacuum2,19.85495,20.262200000000007,0.2927999999999991,False
1187,1680,1680,0,0,bulk,Si_vacuum2,19.309670000000004,19.77047,0.26574800000000104,False
1188,1680,1680,0,0,bulk,Si_vacuum2,20.175379999999997,19.650370000000006,0.4293000000000005,False
1189,1680,1680,0,0,bulk,Si_vacuum2,21.027800000000003,20.6793,0.37670000000000037,False
1190,1680,1680,0,0,bulk,Si_vacuum2,20.7629,20.57660000000001,0.3560000000000005,False
1191,1680,1680,0,0,bulk,Si_vacuum2,19.683639999999993,19.083630000000007,0.3292000000000015,False
1192,1680,1680,0,0,bulk,Si_vacuum2,18.856780000000004,18.367539999999998,0.37370000000000214,False
1193,1680,1680,0,0,bulk,Si_vacuum2,18.73038999999999,18.307890000000008,0.4727000000000007,False
1194,1680,1680,0,0,bulk,Si_vacuum2,19.27072000000001,19.244249999999994,0.3430000000000002,False
1195,1680,1680,0,0,bulk,Si_vacuum2,19.80699999999999,19.92951,0.4673600000000007,False
1196,1680,1680,0,0,bulk,Si_vacuum2,19.187589999999993,19.007850000000005,0.3268999999999991,False
1197,1680,1680,0,0,bulk,Si_vacuum2,18.457970000000007,17.69400999999999,0.3483999999999999,False
1198,1680,1680,0,0,bulk,Si_vacuum2,17.716609999999992,17.118280000000006,0.25839999999999835,False
1199,1680,1680,0,0,bulk,Si_vacuum2,18.271279999999997,17.894869999999997,0.3173299999999997,False
1200,1680,1680,0,0,bulk,Si_vacuum2,19.390160000000005,18.024779999999996,0.4209599999999993,False
1201,1680,1680,0,0,bulk,Si_vacuum2,18.96341,18.361429999999995,0.28509999999999946,False
1202,1680,1680,0,0,bulk,Si_vacuum2,18.17880000000001,17.196240000000007,0.3355499999999994,False
1203,1680,1680,0,0,bulk,Si_vacuum2,17.301720000000007,15.832079999999992,0.3172999999999993,False
1204,1680,1680,0,0,bulk,Si_vacuum2,17.148030000000002,16.392840000000003,0.27840000000000004,False
1205,1680,1680,0,0,bulk,Si_vacuum2,18.165829999999993,17.192029999999995,0.2889300000000002,False
1206,1680,1680,0,0,bulk,Si_vacuum2,18.65034,17.228370000000005,0.40974000000000044,False
1207,1680,1680,0,0,bulk,Si_vacuum2,17.66881,17.06534,0.4054099999999996,False
1208,1680,1680,0,0,bulk,Si_vacuum2,16.9706,16.159810000000007,0.2671000000000006,False
1209,1680,1680,0,0,bulk,Si_vacuum2,15.835929999999998,15.682189999999999,0.30305999999999955,False
1210,1680,1680,0,0,bulk,Si_vacuum2,16.838569999999997,16.121079999999996,0.2513000000000003,False
1211,1680,1680,0,0,bulk,Si_vacuum2,17.84121000000001,17.132590000000008,0.33242580000000216,False
1212,1680,1680,0,0,bulk,Si_vacuum2,17.782659999999993,17.141569999999998,0.35603999999999986,False
1213,1680,1680,0,0,bulk,Si_vacuum2,16.58892,16.122980000000002,0.28509999999999946,False
1214,1680,1680,0,0,bulk,Si_vacuum2,16.08601,15.142249999999999,0.31584999999999974,False
1215,1680,1680,0,0,bulk,Si_vacuum2,15.816929999999994,15.19553,0.35207000000000005,False
1216,1680,1680,0,0,bulk,Si_vacuum2,17.084090000000003,15.880429999999997,0.3443,False
1217,1680,1680,0,0,bulk,Si_vacuum2,17.349339999999994,16.145659999999992,0.3487999999999961,False
1218,1680,1680,0,0,bulk,Si_vacuum2,16.410560000000004,15.247969999999995,0.32390000000000213,False
1219,1680,1680,0,0,bulk,Si_vacuum2,16.164949999999997,14.763259999999995,0.3399999999999996,False
1220,1680,1680,0,0,bulk,Si_vacuum2,15.387040000000002,14.6908,0.2932000000000002,False
1221,1680,1680,0,0,bulk,Si_vacuum2,16.042670000000005,14.766350000000001,0.3108000000000004,False
1222,1680,1680,0,0,bulk,Si_vacuum2,16.67917,16.200060000000004,0.3140799999999991,False
1223,1680,1680,0,0,bulk,Si_vacuum2,16.965219999999995,15.498820000000007,0.45200000000000323,False
1224,1680,1680,0,0,bulk,Si_vacuum2,15.741010000000006,14.791529999999991,0.2663000000000009,False
1225,1680,1680,0,0,bulk,Si_vacuum2,15.297080000000005,14.098160000000002,0.3752999999999991,False
1226,1680,1680,0,0,bulk,Si_vacuum2,15.170430000000001,14.300220000000008,0.2854000000000015,False
1227,1680,1680,0,0,bulk,Si_vacuum2,15.79477,14.652880000000001,0.2275000000000007,False
1228,1680,1680,0,0,bulk,Si_vacuum2,16.47885,15.395790000000007,0.2732000000000009,False
1229,1680,1680,0,0,bulk,Si_vacuum2,15.998230000000003,15.19278,0.3606999999999995,False
1230,1680,1680,0,0,bulk,Si_vacuum2,15.441999999999998,14.633410000000005,0.33909999999999846,False
1231,1680,1680,0,0,bulk,Si_vacuum2,15.267009999999999,14.091730000000002,0.2843899999999999,False
1232,1680,1680,0,0,bulk,Si_vacuum2,15.267009999999999,14.091730000000002,0.2843899999999999,False
1233,1680,1680,0,0,bulk,Si_vacuum2,21.13900000000001,20.906600000000008,0.2935299999999999,False
1234,1680,1680,0,0,bulk,Si_vacuum2,21.181699999999996,21.237000000000005,0.33539999999999964,False
1235,1680,1680,0,0,bulk,Si_vacuum2,21.6795,21.958000000000006,0.3023699999999997,False
1236,1680,1680,0,0,bulk,Si_vacuum2,21.235099999999992,20.919,0.39079999999999987,False
1237,1680,1680,0,0,bulk,Si_vacuum2,19.85495,20.262200000000007,0.2927999999999991,False
1238,1680,1680,0,0,bulk,Si_vacuum2,19.309670000000004,19.77047,0.26574800000000104,False
1239,1680,1680,0,0,bulk,Si_vacuum2,20.175379999999997,19.650370000000006,0.4293000000000005,False
1240,1680,1680,0,0,bulk,Si_vacuum2,21.027800000000003,20.6793,0.37670000000000037,False
1241,1680,1680,0,0,bulk,Si_vacuum2,20.7629,20.57660000000001,0.3560000000000005,False
1242,1680,1680,0,0,bulk,Si_vacuum2,19.683639999999993,19.083630000000007,0.3292000000000015,False
1243,1680,1680,0,0,bulk,Si_vacuum2,18.856780000000004,18.367539999999998,0.37370000000000214,False
1244,1680,1680,0,0,bulk,Si_vacuum2,18.73038999999999,18.307890000000008,0.4727000000000007,False
1245,1680,1680,0,0,bulk,Si_vacuum2,19.27072000000001,19.244249999999994,0.3430000000000002,False
1246,1680,1680,0,0,bulk,Si_vacuum2,19.80699999999999,19.92951,0.4673600000000007,False
1247,1680,1680,0,0,bulk,Si_vacuum2,19.187589999999993,19.007850000000005,0.3268999999999991,False
1248,1680,1680,0,0,bulk,Si_vacuum2,18.457970000000007,17.69400999999999,0.3483999999999999,False
1249,1680,1680,0,0,bulk,Si_vacuum2,17.716609999999992,17.118280000000006,0.25839999999999835,False
1250,1680,1680,0,0,bulk,Si_vacuum2,18.271279999999997,17.894869999999997,0.3173299999999997,False
1251,1680,1680,0,0,bulk,Si_vacuum2,19.390160000000005,18.024779999999996,0.4209599999999993,False
1252,1680,1680,0,0,bulk,Si_vacuum2,18.96341,18.361429999999995,0.28509999999999946,False
1253,1680,1680,0,0,bulk,Si_vacuum2,18.17880000000001,17.196240000000007,0.3355499999999994,False
1254,1680,1680,0,0,bulk,Si_vacuum2,17.301720000000007,15.832079999999992,0.3172999999999993,False
1255,1680,1680,0,0,bulk,Si_vacuum2,17.148030000000002,16.392840000000003,0.27840000000000004,False
1256,1680,1680,0,0,bulk,Si_vacuum2,18.165829999999993,17.192029999999995,0.2889300000000002,False
1257,1680,1680,0,0,bulk,Si_vacuum2,18.65034,17.228370000000005,0.40974000000000044,False
1258,1680,1680,0,0,bulk,Si_vacuum2,17.66881,17.06534,0.4054099999999996,False
1259,1680,1680,0,0,bulk,Si_vacuum2,16.9706,16.159810000000007,0.2671000000000006,False
1260,1680,1680,0,0,bulk,Si_vacuum2,15.835929999999998,15.682189999999999,0.30305999999999955,False
1261,1680,1680,0,0,bulk,Si_vacuum2,16.838569999999997,16.121079999999996,0.2513000000000003,False
1262,1680,1680,0,0,bulk,Si_vacuum2,17.84121000000001,17.132590000000008,0.33242580000000216,False
1263,1680,1680,0,0,bulk,Si_vacuum2,17.782659999999993,17.141569999999998,0.35603999999999986,False
1264,1680,1680,0,0,bulk,Si_vacuum2,16.58892,16.122980000000002,0.28509999999999946,False
1265,1680,1680,0,0,bulk,Si_vacuum2,16.08601,15.142249999999999,0.31584999999999974,False
1266,1680,1680,0,0,bulk,Si_vacuum2,15.816929999999994,15.19553,0.35207000000000005,False
1267,1680,1680,0,0,bulk,Si_vacuum2,17.084090000000003,15.880429999999997,0.3443,False
1268,1680,1680,0,0,bulk,Si_vacuum2,17.349339999999994,16.145659999999992,0.3487999999999961,False
1269,1680,1680,0,0,bulk,Si_vacuum2,16.410560000000004,15.247969999999995,0.32390000000000213,False
1270,1680,1680,0,0,bulk,Si_vacuum2,16.164949999999997,14.763259999999995,0.3399999999999996,False
1271,1680,1680,0,0,bulk,Si_vacuum2,15.387040000000002,14.6908,0.2932000000000002,False
1272,1680,1680,0,0,bulk,Si_vacuum2,16.042670000000005,14.766350000000001,0.3108000000000004,False
1273,1680,1680,0,0,bulk,Si_vacuum2,16.67917,16.200060000000004,0.3140799999999991,False
1274,1680,1680,0,0,bulk,Si_vacuum2,16.965219999999995,15.498820000000007,0.45200000000000323,False
1275,1680,1680,0,0,bulk,Si_vacuum2,15.741010000000006,14.791529999999991,0.2663000000000009,False
1276,1680,1680,0,0,bulk,Si_vacuum2,15.297080000000005,14.098160000000002,0.3752999999999991,False
1277,1680,1680,0,0,bulk,Si_vacuum2,15.170430000000001,14.300220000000008,0.2854000000000015,False
1278,1680,1680,0,0,bulk,Si_vacuum2,15.79477,14.652880000000001,0.2275000000000007,False
1279,1680,1680,0,0,bulk,Si_vacuum2,16.47885,15.395790000000007,0.2732000000000009,False
1280,1680,1680,0,0,bulk,Si_vacuum2,15.998230000000003,15.19278,0.3606999999999995,False
1281,1680,1680,0,0,bulk,Si_vacuum2,15.441999999999998,14.633410000000005,0.33909999999999846,False
1282,1682,1680,2,0,bulk,Si_O_vacuum2,17.1104,20.255200000000002,0.34450000000000053,False
1283,1682,1680,2,0,bulk,Si_O_vacuum2,16.984920000000002,20.24790000000001,0.2730999999999994,False
1284,1682,1680,2,0,bulk,Si_O_vacuum2,17.223280000000003,20.398899999999998,0.35318100000000324,False
1285,1682,1680,2,0,bulk,Si_O_vacuum2,17.55333,20.34070000000001,0.21731999999999965,False
1286,1682,1680,2,0,bulk,Si_O_vacuum2,18.219199999999994,20.7258,0.28553300000000076,False
1287,1682,1680,2,0,bulk,Si_O_vacuum2,18.539399999999993,20.735300000000002,0.3367680000000014,False
1288,1682,1680,2,0,bulk,Si_O_vacuum2,19.152400000000004,20.629200000000008,0.3009899999999999,False
1289,1682,1680,2,0,bulk,Si_O_vacuum2,19.9748,21.332199999999997,0.36290000000000044,False
1290,1682,1680,2,0,bulk,Si_O_vacuum2,20.282700000000002,21.3592,0.30126000000000014,False
1291,1682,1680,2,0,bulk,Si_O_vacuum2,20.71100000000001,21.6868,0.31402999999999953,False
1292,1682,1680,2,0,bulk,Si_O_vacuum2,21.061999999999998,21.695299999999996,0.2943999999999985,False
1293,1682,1680,2,0,bulk,Si_O_vacuum2,17.610399999999995,20.255200000000002,0.34450000000000053,False
1294,1682,1680,2,0,bulk,Si_O_vacuum2,17.815199999999997,20.18321,0.4100999999999985,False
1295,1682,1680,2,0,bulk,Si_O_vacuum2,18.111699999999995,19.930739999999993,0.2778000000000009,False
1296,1682,1680,2,0,bulk,Si_O_vacuum2,18.361700000000006,20.055269999999993,0.2700700000000008,False
1297,1682,1680,2,0,bulk,Si_O_vacuum2,18.7799,20.568399999999997,0.27640000000000203,False
1298,1682,1680,2,0,bulk,Si_O_vacuum2,18.9819,20.888000000000005,0.3019,False
1299,1682,1680,2,0,bulk,Si_O_vacuum2,18.744099999999996,20.9484,0.39110000000000184,False
1300,1682,1680,2,0,bulk,Si_O_vacuum2,18.3076,21.277799999999992,0.29915000000000064,False
1301,1682,1680,2,0,bulk,Si_O_vacuum2,18.0778,21.3655,0.34262200000000576,False
1302,1682,1680,2,0,bulk,Si_O_vacuum2,17.555299999999995,21.535,0.33550199999999775,False
1303,1682,1680,2,0,bulk,Si_O_vacuum2,17.0978,21.8817,0.2719599999999996,False
1304,1682,1680,2,0,bulk,Si_O_vacuum2,17.1104,20.255200000000002,0.34450000000000053,False
1305,1682,1680,2,0,bulk,Si_O_vacuum2,17.31999999999999,20.18321,0.4100999999999985,False
1306,1682,1680,2,0,bulk,Si_O_vacuum2,17.641199999999998,19.93077,0.2780000000000014,False
1307,1682,1680,2,0,bulk,Si_O_vacuum2,17.956500000000005,20.05542000000001,0.27004000000000034,False
1308,1682,1680,2,0,bulk,Si_O_vacuum2,18.496399999999998,20.568500000000004,0.2762000000000015,False
1309,1682,1680,2,0,bulk,Si_O_vacuum2,18.792400000000004,20.888400000000008,0.3021999999999996,False
1310,1682,1680,2,0,bulk,Si_O_vacuum2,19.028300000000005,20.9482,0.3704999999999986,False
1311,1682,1680,2,0,bulk,Si_O_vacuum2,19.481000000000005,21.278100000000002,0.2997499999999998,False
1312,1682,1680,2,0,bulk,Si_O_vacuum2,20.3218,21.36640000000001,0.3379679999999997,False
1313,1682,1680,2,0,bulk,Si_O_vacuum2,20.393699999999995,21.54350000000001,0.3392190000000043,False
1314,1682,1680,2,0,bulk,Si_O_vacuum2,21.3,21.8808,0.28712000000000015,False
1315,1682,1680,2,0,bulk,Si_O_vacuum2,20.220799999999997,18.1276,0.34450000000000053,False
1316,1682,1680,2,0,bulk,Si_O_vacuum2,20.135,17.879710000000003,0.4100999999999985,False
1317,1682,1680,2,0,bulk,Si_O_vacuum2,20.430699999999998,17.538729999999997,0.278300000000001,False
1318,1682,1680,2,0,bulk,Si_O_vacuum2,20.513600000000004,17.53785,0.2700300000000002,False
1319,1682,1680,2,0,bulk,Si_O_vacuum2,20.998699999999996,17.786000000000005,0.27630000000000055,False
1320,1682,1680,2,0,bulk,Si_O_vacuum2,21.101900000000008,17.815600000000007,0.3022999999999986,False
1321,1682,1680,2,0,bulk,Si_O_vacuum2,20.934000000000005,17.9975,0.391700000000001,False
1322,1682,1680,2,0,bulk,Si_O_vacuum2,21.183800000000005,18.688499999999998,0.29962000000000155,False
1323,1682,1680,2,0,bulk,Si_O_vacuum2,21.6509,19.372500000000002,0.3424529999999992,False
1324,1682,1680,2,0,bulk,Si_O_vacuum2,21.701999999999995,19.956799999999998,0.3374019999999991,False
1325,1682,1680,2,0,bulk,Si_O_vacuum2,21.850099999999998,20.942699999999995,0.2891100000000004,False
1326,1682,1680,2,0,bulk,Si_O_vacuum2,20.220799999999997,17.127600000000005,0.34450000000000053,False
1327,1682,1680,2,0,bulk,Si_O_vacuum2,20.261,17.367500000000003,0.3672000000000008,False
1328,1682,1680,2,0,bulk,Si_O_vacuum2,20.23260000000001,17.556500000000003,0.3416000000000014,False
1329,1682,1680,2,0,bulk,Si_O_vacuum2,20.296899999999997,18.175600000000006,0.29501900000000203,False
1330,1682,1680,2,0,bulk,Si_O_vacuum2,20.97220000000001,19.0914,0.5127820000000043,False
1331,1682,1680,2,0,bulk,Si_O_vacuum2,20.974899999999995,19.952599999999997,0.2909629999999984,False
1332,1682,1680,2,0,bulk,Si_O_vacuum2,20.785999999999994,20.951000000000004,0.3084790000000018,False
1333,1682,1680,2,0,bulk,Si_O_vacuum2,20.940500000000004,21.1292,0.3647100000000005,False
1334,1682,1680,2,0,bulk,Si_O_vacuum2,21.259300000000014,21.7016,0.43049999999999883,False
1335,1682,1680,2,0,bulk,Si_O_vacuum2,21.638499999999997,21.9145,0.40170000000000067,False
1336,1682,1680,2,0,bulk,Si_O_vacuum2,21.863500000000005,21.832900000000006,0.36943200000000126,False
1337,1682,1680,2,0,bulk,Si_O_vacuum2,20.220799999999997,17.6276,0.34450000000000053,False
1338,1682,1680,2,0,bulk,Si_O_vacuum2,20.261,17.8636,0.3672000000000008,False
1339,1682,1680,2,0,bulk,Si_O_vacuum2,20.23270000000001,18.044500000000003,0.3416000000000014,False
1340,1682,1680,2,0,bulk,Si_O_vacuum2,20.296999999999997,18.600000000000005,0.29510199999999814,False
1341,1682,1680,2,0,bulk,Si_O_vacuum2,20.9739,19.308000000000007,0.5114730000000027,False
1342,1682,1680,2,0,bulk,Si_O_vacuum2,20.969900000000003,19.798800000000004,0.2872150000000004,False
1343,1682,1680,2,0,bulk,Si_O_vacuum2,20.78690000000001,19.9918,0.3039599999999989,False
1344,1682,1680,2,0,bulk,Si_O_vacuum2,20.950899999999997,20.619799999999998,0.35273999999999844,False
1345,1682,1680,2,0,bulk,Si_O_vacuum2,21.266700000000007,21.71220000000001,0.3928999999999993,False
1346,1682,1680,2,0,bulk,Si_O_vacuum2,21.635200000000005,21.9363,0.3750199999999998,False
1347,1682,1680,2,0,bulk,Si_O_vacuum2,21.870099999999997,21.880500000000012,0.3853840000000029,False
1348,1682,1680,2,0,bulk,Si_O_vacuum2,17.110400000000002,20.255200000000002,0.34450000000000053,False
1349,1682,1680,2,0,bulk,Si_O_vacuum2,17.157120000000006,20.07220000000001,0.31809999999999655,False
1350,1682,1680,2,0,bulk,Si_O_vacuum2,17.004399999999997,20.208900000000007,0.36240000000000033,False
1351,1682,1680,2,0,bulk,Si_O_vacuum2,17.49211,20.342900000000004,0.3122399999999992,False
1352,1682,1680,2,0,bulk,Si_O_vacuum2,17.946850000000016,20.8398,0.3091499999999997,False
1353,1682,1680,2,0,bulk,Si_O_vacuum2,18.40537000000001,21.0482,0.3986999999999997,False
1354,1682,1680,2,0,bulk,Si_O_vacuum2,18.823319999999995,21.198099999999997,0.39727000000000073,False
1355,1682,1680,2,0,bulk,Si_O_vacuum2,18.94363,21.519500000000004,0.3140700000000001,False
1356,1682,1680,2,0,bulk,Si_O_vacuum2,18.89159,21.738499999999995,0.31089999999999945,False
1357,1682,1680,2,0,bulk,Si_O_vacuum2,19.241850000000007,21.7801,0.40420000000000117,False
1358,1682,1680,2,0,bulk,Si_O_vacuum2,20.169500000000006,22.012999999999995,0.31749999999999984,False
1359,1682,1680,2,0,bulk,Si_O_vacuum2,17.110400000000002,20.255200000000002,0.3439799999999995,False
1360,1682,1680,2,0,bulk,Si_O_vacuum2,17.154199999999996,20.07220000000001,0.31809999999999655,False
1361,1682,1680,2,0,bulk,Si_O_vacuum2,16.99871,20.208900000000007,0.3623000000000013,False
1362,1682,1680,2,0,bulk,Si_O_vacuum2,17.610359999999996,20.342900000000004,0.31219999999999953,False
1363,1682,1680,2,0,bulk,Si_O_vacuum2,18.341900000000006,20.8395,0.3088499999999995,False
1364,1682,1680,2,0,bulk,Si_O_vacuum2,19.422660000000004,21.050300000000004,0.39938000000000007,False
1365,1682,1680,2,0,bulk,Si_O_vacuum2,19.925280000000004,21.2006,0.39657200000000403,False
1366,1682,1680,2,0,bulk,Si_O_vacuum2,21.001900000000006,21.5218,0.32350000000000106,False
1367,1682,1680,2,0,bulk,Si_O_vacuum2,21.4398,21.740499999999994,0.3139000000000013,False
1368,1682,1680,2,0,bulk,Si_O_vacuum2,21.3001,21.779,0.3973999999999978,False
1369,1682,1680,2,0,bulk,Si_O_vacuum2,21.263399999999994,22.0169,0.32419999999999927,False
1370,1682,1680,2,0,bulk,Si_O_vacuum2,20.220799999999997,17.127600000000005,0.34450000000000053,False
1371,1682,1680,2,0,bulk,Si_O_vacuum2,20.137200000000004,17.233460000000004,0.31020000000000364,False
1372,5258,3065,1681,512,bulk,Si_O_H_vacuum1,0.20042841220000004,0.20171945830000662,34.8553958668,False
1373,5258,3065,1681,512,bulk,Si_O_H_vacuum1,0.14855623699999881,0.19119838169999812,34.650017047000006,False
1374,5050,3058,1480,512,bulk,Si_O_H_vacuum1,0.21225111249999992,0.21911394150000002,34.3475099533,False
1375,5050,3058,1480,512,bulk,Si_O_H_vacuum1,0.21548061909999386,0.24312125609999183,33.9291666336,False
1376,5140,3065,1563,512,bulk,Si_O_H_vacuum1,0.2029057068,0.2764301417000013,34.842472957400005,False
1377,5140,3065,1563,512,bulk,Si_O_H_vacuum1,0.2150768698000055,0.3103803142999957,34.750341773100004,False
1378,5140,3065,1563,512,bulk,Si_O_H_vacuum1,0.19090347030000074,0.2373279010000002,34.5707458732,False
1379,5211,3060,1639,512,bulk,Si_O_H_vacuum1,0.15731097060000046,0.18099083490000692,34.482901028,False
1380,5211,3060,1639,512,bulk,Si_O_H_vacuum1,0.17781414729999984,0.18518634370000112,34.0933925722,False
1381,1679,1679,0,0,bulk,Si_vacuum2,20.220799999999997,20.255200000000002,0.34450000000000053,False
1382,1685,1679,6,0,bulk,Si_O_vacuum2,16.253450000000004,19.77106000000001,0.3578799999999997,False
1383,1719,1679,40,0,bulk,Si_O_vacuum2,15.594600000000005,12.875339999999996,0.23399999999999962,False
1384,1719,1679,40,0,bulk,Si_O_vacuum2,16.19756,12.927139999999994,0.27419999999999867,False
1385,1720,1679,41,0,bulk,Si_O_vacuum2,13.665650000000005,13.571519999999998,0.2975999999999984,False
1386,1724,1679,45,0,bulk,Si_O_vacuum2,14.032390000000008,12.754050000000001,0.35599999999999804,False
1387,1727,1679,48,0,bulk,Si_O_vacuum2,14.687110000000004,13.239999999999995,0.41609999999999975,False
1388,1739,1679,60,0,bulk,Si_O_vacuum2,13.930690000000007,13.450759999999997,0.2764600000000005,False
1389,1741,1679,62,0,bulk,Si_O_vacuum2,13.989419999999997,14.348330000000004,0.28820000000000034,False
1390,1741,1679,62,0,bulk,Si_O_vacuum2,14.291840000000002,14.6572,0.3023300000000015,False
1391,1741,1679,62,0,bulk,Si_O_vacuum2,14.567850000000007,14.360090000000003,0.54488,False
1392,1742,1679,63,0,bulk,Si_O_vacuum2,12.686789999999998,14.00347999999999,0.31743999999999956,False
1393,1744,1679,65,0,bulk,Si_O_vacuum2,12.878430000000002,14.36269,0.24160000000000023,False
1394,1744,1679,65,0,bulk,Si_O_vacuum2,12.955799999999998,14.709329999999998,0.24091999999999988,False
1395,1745,1679,66,0,bulk,Si_O_vacuum2,13.67425,15.209540000000006,0.3631500000000017,False
1396,1747,1679,68,0,bulk,Si_O_vacuum2,14.317589999999997,15.048409999999999,0.25769,False
1397,1757,1679,78,0,bulk,Si_O_vacuum2,12.228740000000002,12.752990000000006,0.2759999999999986,False
1398,1757,1679,78,0,bulk,Si_O_vacuum2,12.879399999999997,13.643690000000007,0.27069999999999794,False
1399,1759,1679,80,0,bulk,Si_O_vacuum2,12.494939999999994,13.78084,0.3607199999999998,False
1400,1761,1679,82,0,bulk,Si_O_vacuum2,12.568510000000007,14.746000000000002,0.4662000000000018,False
1401,1761,1679,82,0,bulk,Si_O_vacuum2,12.626110000000004,15.603499999999997,0.25219999999999904,False
1402,1763,1679,84,0,bulk,Si_O_vacuum2,12.76112000000001,15.350589999999997,0.25869999999999915,False
1403,1764,1679,85,0,bulk,Si_O_vacuum2,12.627889999999999,14.82071,0.22539999999999882,False
1404,1765,1679,86,0,bulk,Si_O_vacuum2,12.84636,15.631649999999995,0.20930999999999905,False
1405,1766,1679,87,0,bulk,Si_O_vacuum2,12.957379999999992,16.360140000000005,0.1770999999999991,False
1406,1768,1679,89,0,bulk,Si_O_vacuum2,12.949689999999997,15.56263,0.2646000000000001,False
1407,1768,1679,89,0,bulk,Si_O_vacuum2,13.049500000000005,16.13333999999999,0.22638999999999979,False
1408,1772,1679,93,0,bulk,Si_O_vacuum2,12.959440000000006,14.966620000000004,0.24249999999999897,False
1409,1772,1679,93,0,bulk,Si_O_vacuum2,12.924949999999995,15.611190000000006,0.20462000000000002,False
1410,1773,1679,94,0,bulk,Si_O_vacuum2,13.734029999999997,15.43944,0.27848999999999896,False
1411,1779,1679,100,0,bulk,Si_O_vacuum2,12.124010000000006,15.809240000000004,0.21022999999999992,False
1412,1786,1679,107,0,bulk,Si_O_vacuum2,13.039450000000006,12.174800000000003,0.21290000000000112,False
1413,1790,1679,111,0,bulk,Si_O_vacuum2,12.620299999999999,12.53227000000001,0.24529999999999905,False
1414,1790,1679,111,0,bulk,Si_O_vacuum2,12.853759999999996,13.261279999999998,0.24200000000000127,False
1415,1793,1679,114,0,bulk,Si_O_vacuum2,12.767680000000002,13.628600000000002,0.28851000000000004,False
1416,1801,1679,122,0,bulk,Si_O_vacuum2,12.156989999999992,13.034660000000002,0.2255000000000003,False
1417,1801,1679,122,0,bulk,Si_O_vacuum2,13.25991,13.104509999999994,0.20752000000000007,False
1418,1809,1679,130,0,bulk,Si_O_vacuum2,13.023359999999995,13.442359999999995,0.26199999999999996,False
1419,1814,1679,135,0,bulk,Si_O_vacuum2,12.907070000000008,12.284809999999993,0.23169999999999963,False
1420,1816,1679,137,0,bulk,Si_O_vacuum2,12.381410000000006,12.518889999999999,0.3128000000000008,False
1421,1821,1679,142,0,bulk,Si_O_vacuum2,12.461710000000005,12.738349999999999,0.19410000000000258,False
1422,1821,1679,142,0,bulk,Si_O_vacuum2,13.239590000000003,13.70776000000001,0.24310000000000054,False
1423,1823,1679,144,0,bulk,Si_O_vacuum2,12.989469999999994,14.092530000000002,0.2782099999999996,False
1424,1826,1679,147,0,bulk,Si_O_vacuum2,13.200399999999995,12.73412,0.3269199999999994,False
1425,1829,1679,150,0,bulk,Si_O_vacuum2,13.309740000000003,12.33354000000001,0.25377000000000033,False
1426,1828,1679,149,0,bulk,Si_O_vacuum2,13.730559999999999,13.329790000000001,0.2124699999999996,False
1427,1831,1679,152,0,bulk,Si_O_vacuum2,13.052139999999994,14.120579999999999,0.20730000000000093,False
1428,1832,1679,153,0,bulk,Si_O_vacuum2,13.343100000000003,14.34689000000001,0.2592099999999994,False
1429,1829,1679,150,0,bulk,Si_O_vacuum2,13.481310000000004,14.98766,0.22387999999999944,False
1430,1832,1679,153,0,bulk,Si_O_vacuum2,13.73582,14.907990000000002,0.17486999999999953,False
1431,1834,1679,155,0,bulk,Si_O_vacuum2,13.122880000000004,14.73077000000001,0.21319000000000055,False
1432,1830,1679,151,0,bulk,Si_O_vacuum2,15.514429999999997,15.215130000000002,0.2393800000000002,False
1433,1828,1678,150,0,bulk,Si_O_vacuum2,15.511959999999998,16.143470000000015,0.161562,False
1434,1828,1678,150,0,bulk,Si_O_vacuum2,15.817840000000007,15.742219999999996,0.20719999999999944,False
1435,1832,1678,154,0,bulk,Si_O_vacuum2,13.600850000000007,15.195350000000008,0.2494199999999998,False
1436,1834,1678,156,0,bulk,Si_O_vacuum2,13.831209999999999,14.597800000000003,0.20669999999999936,False
1437,1836,1678,158,0,bulk,Si_O_vacuum2,14.010369999999995,14.47836999999999,0.18224999999999988,False
1438,1838,1678,160,0,bulk,Si_O_vacuum2,13.921480000000006,14.096300000000001,0.25535999999999953,False
1439,1839,1678,161,0,bulk,Si_O_vacuum2,14.320329999999995,14.49045,0.19000000000000028,False
1440,1841,1678,163,0,bulk,Si_O_vacuum2,13.63997,13.991320000000004,0.22702999999999984,False
1441,1842,1678,164,0,bulk,Si_O_vacuum2,13.966160000000004,12.80937,0.23704300000000064,False
1442,1842,1678,164,0,bulk,Si_O_vacuum2,13.998840000000008,13.312399999999995,0.2290399999999992,False
1443,1842,1677,165,0,bulk,Si_O_vacuum2,14.40934,12.49126,0.25060000000000204,False
1444,1844,1678,166,0,bulk,Si_O_vacuum2,14.219490000000008,12.177410000000002,0.18116999999999972,False
1445,1843,1679,164,0,bulk,Si_O_vacuum2,14.57416000000001,12.620960000000004,0.25443999999999994,False
1446,1845,1678,167,0,bulk,Si_O_vacuum2,13.817329999999997,13.216460000000001,0.22709999999999966,False
1447,1848,1678,170,0,bulk,Si_O_vacuum2,14.229550000000001,13.287200000000011,0.30495000000000017,False
