source_frame,atoms,composition,observed_group,source_energy_eV,mace_energy_eV,force_component_RMSE_eV_A,force_component_MAE_eV_A,force_component_max_error_eV_A,source_force_component_RMS_eV_A,source_total_force_norm_eV_A,mace_total_force_norm_eV_A,same_composition_reference_frame,relative_energy_error_eV_atom,Z1_force_RMSE_eV_A,Z8_force_RMSE_eV_A,Z14_force_RMSE_eV_A
783,242,H32O18Si192,Si_O_H_vacuum1,-28866.737531769904,-1221.5189420375586,0.3080125141564546,0.23300740475245144,1.4333065410398151,1.4790561704376075,0.12787521001899033,3.9768035318997376e-15,771,-0.05282023964801373,0.0992356137558846,0.3839209747460462,0.3226736552466893
784,242,H32O18Si192,Si_O_H_vacuum1,-28862.963248096436,-1218.8103641052346,0.31760975460851015,0.24219622425472262,1.3594422370523485,1.417163450718552,0.3822212464470875,5.533323041707444e-15,771,-0.05722398238001667,0.12090444888986294,0.4221349996186167,0.3286386520812501
785,242,H32O18Si192,Si_O_H_vacuum1,-28862.87909262447,-1217.2825882827578,0.32344169341674844,0.23918593878281183,1.720833970063385,1.3990281560558395,0.2706492792817769,8.851374477315529e-15,771,-0.051258609030800144,0.11245594955515606,0.46820551394954335,0.3304521670944968
786,242,H32O18Si192,Si_O_H_vacuum1,-28862.92093098656,-1218.7068766280443,0.3293298304218876,0.24235904030320207,1.651078359758193,1.4900430083455216,0.11104072766913908,5.449148328921195e-15,771,-0.05697121226715293,0.09832780159214229,0.4224486019071507,0.3440351166904448
787,242,H32O18Si192,Si_O_H_vacuum1,-28857.2088218281,-1215.452374483264,0.3596140163484556,0.265142301097439,1.4730828473222979,1.6270417619502542,0.22286121482149399,7.460830893718047e-15,771,-0.06712661315012527,0.10824052952140442,0.4773000055331193,0.37375065883486963
788,242,H32O18Si192,Si_O_H_vacuum1,-28862.583182445345,-1217.584733095585,0.341193472372634,0.24963735288216818,1.813081383925167,1.4668152219236275,0.2438982178024089,3.447170978769293e-15,771,-0.05372991065043291,0.11041093735084316,0.5928921244478024,0.33427833359523695
789,242,H32O18Si192,Si_O_H_vacuum1,-28856.203518671726,-1213.6433618804008,0.3427165325392811,0.2543301981163085,1.4197924679267093,1.5236894540299122,0.15373684711920627,1.5742672795038983e-14,771,-0.06380549973487609,0.10235132082441002,0.5385310100168516,0.3451185740984775
790,242,H32O18Si192,Si_O_H_vacuum1,-28861.012636136544,-1216.746840971079,0.3160462333591548,0.23117570638419951,1.4420816332848485,1.6954208058283526,0.25417738526323663,4.621782578095568e-15,771,-0.05675740727975356,0.09994865010989953,0.5334859829630949,0.31233012795254794
791,242,H32O18Si192,Si_O_H_vacuum1,-28860.652634340993,-1217.1122005557897,0.319744744118605,0.23544018400215908,1.5499939981648068,1.4901424841249766,0.35365885825024,7.181349572247798e-15,771,-0.059754768355212734,0.08876650321945438,0.4157719168443247,0.33367855685617603
792,242,H32O18Si192,Si_O_H_vacuum1,-28864.96972847493,-1219.9866408365554,0.31268770581138317,0.23405052509006105,1.2845857080522265,1.5894268561971665,0.14820956159950766,6.105217258353122e-15,771,-0.05379338879665062,0.11327652194449198,0.46488913632947526,0.3175459851337804
793,242,H32O18Si192,Si_O_H_vacuum1,-28860.693283303353,-1215.7644915790668,0.3261563886395466,0.24420524999364418,1.3556323690818324,1.4986418712263931,0.1504919492383289,5.349846700378417e-15,771,-0.05401775207800981,0.0975600216791611,0.5452078047698957,0.32346086659843504
794,242,H32O18Si192,Si_O_H_vacuum1,-28861.990618238247,-1216.7982360243507,0.3381709843853019,0.24817064861839416,1.5518657092127572,1.5290904424310388,0.22413502145230993,7.996881805890925e-15,771,-0.05292853517879442,0.11483312754606942,0.43484338414453877,0.3524427864735393
795,242,H32O18Si192,Si_O_H_vacuum1,-28862.96600057547,-1218.2453630342377,0.32686650229882147,0.24328243856605536,1.535631604940419,1.405180386249692,0.36690849473150733,1.1059961307158048e-14,771,-0.054877893330298744,0.11529796728600654,0.3787694399760404,0.3449630477075058
796,242,H32O18Si192,Si_O_H_vacuum1,-28863.096391216215,-1218.7681409937252,0.3406844125468806,0.24515467367501712,2.000714324326789,1.43745175278663,0.2760633969989742,9.10281329739968e-15,771,-0.05649932853171506,0.11392779547087477,0.41076641483196724,0.35820350410595225
797,242,H32O18Si192,Si_O_H_vacuum1,-28862.26643513736,-1218.2970121370536,0.32652306830004424,0.2455224785543659,1.8108237843435093,1.4367890929433855,0.2963861963857448,2.9205407954182373e-15,771,-0.057982085648173656,0.10727827687293677,0.4547057659591867,0.33627464204301444
798,242,H32O18Si192,Si_O_H_vacuum1,-28866.383595247837,-1221.8237113322778,0.3301437524672916,0.24678824169662758,1.6469936350259404,1.367069898628201,0.32314853213380057,4.641741426862217e-15,771,-0.055542164510769015,0.11249749530777896,0.5152072000955205,0.3322421534374836
799,242,H32O18Si192,Si_O_H_vacuum1,-28860.780407784576,-1215.8963087632687,0.3620363687313434,0.2635439884996508,1.7673653253216015,1.6533307427886896,0.4316178326913392,7.549516567451064e-15,771,-0.054202432668834385,0.11041232967582026,0.6237100565401597,0.3559513071511446
800,242,H32O18Si192,Si_O_H_vacuum1,-28866.286948602126,-1220.8792939092132,0.3180632435159183,0.23293127657920126,1.5450356522279127,1.4170225678766948,0.212181178348711,6.373879244140267e-15,771,-0.052038979480379347,0.09867933285922549,0.4237453397640502,0.3302308009732456
801,242,H32O18Si192,Si_O_H_vacuum1,-28861.833816758823,-1217.8902254073566,0.32657627471978473,0.24561951582821628,1.2081590210778943,1.525535330001428,0.22084833275659962,4.311326371230795e-15,771,-0.058088827998756094,0.10274246946308441,0.42705021542306243,0.3399549055489781
802,242,H32O18Si192,Si_O_H_vacuum1,-28870.28554449576,-1225.3734164873272,0.30488660809737606,0.22556954251929356,1.8419697916513253,1.3299370296177424,0.10670415873966926,2.9567179783608954e-15,771,-0.05408661040798247,0.10357288995325711,0.5024401976912847,0.30283391062275944
803,242,H32O18Si192,Si_O_H_vacuum1,-28862.926243542955,-1218.4308073023426,0.327544447753883,0.24766889272826936,1.5697248234234746,1.4732325873740488,0.2369247810270173,3.893801599233592e-15,771,-0.055808477217157426,0.0976707871423802,0.4378384772630738,0.3400914871346097
804,242,H32O18Si192,Si_O_H_vacuum1,-28865.130760455417,-1219.5525517761155,0.3161236222609687,0.2429105082813647,1.2985686934066507,1.4628486169164128,0.33333152263060806,9.802709779302583e-15,771,-0.051334210941585606,0.11556841489406869,0.42409648538039685,0.3269112725918657
805,242,H32O18Si192,Si_O_H_vacuum1,-28864.504480022315,-1220.1190767315793,0.3474785169654942,0.2585284494727557,1.7850433057503658,1.3864518018991565,0.3146882115161792,1.274882355700887e-14,771,-0.056263158828220326,0.09670662105767015,0.5140701319187966,0.35475419976924255
806,242,H32O18Si192,Si_O_H_vacuum1,-28860.07037635638,-1218.118277896564,0.35291582358478774,0.25366266431392626,1.7529517478014007,1.4714097150899461,0.5664814201456776,9.99432955373666e-15,771,-0.06631813746838541,0.1070427065924611,0.5029079469557417,0.3624413906407924
807,242,H32O18Si192,Si_O_H_vacuum1,-28864.420261994925,-1220.694932996259,0.3298198488051816,0.2433038123248874,1.2990581975612987,1.335290915122629,0.24971474124982485,1.920557478830153e-15,771,-0.058990738547517935,0.1029364717656338,0.48148045178438476,0.3370610038134053
808,242,H32O18Si192,Si_O_H_vacuum1,-28866.321954893334,-1222.2130758431813,0.36651510138594107,0.2535957656850901,2.8629407925965524,1.3839926437749082,0.3384909095756812,5.552849575635887e-15,771,-0.05740582097938999,0.10912149487314969,0.7746475227106487,0.3332776400538706
809,242,H32O18Si192,Si_O_H_vacuum1,-28866.63347206635,-1221.218020905397,0.34739730222108783,0.2519521991312067,1.8399990641629325,1.590711091936438,0.24330062897972254,8.094736496015192e-15,771,-0.052006762670294124,0.09931762849134192,0.6295000886594777,0.3366287216742893
810,242,H32O18Si192,Si_O_H_vacuum1,-28866.450802282,-1221.9080428417515,0.34660575953929235,0.24812719460965973,1.687899684686132,1.4427334268313805,0.3720843160126141,1.102001435341862e-15,771,-0.05561292680543596,0.09852920504983641,0.5617676650763294,0.3467231665349044
811,242,H32O18Si192,Si_O_H_vacuum1,-28864.93980833545,-1220.476976660586,0.313555956905442,0.23699422809966922,1.374878086701524,1.3598703026812429,0.20712785611611076,4.027524346742929e-15,771,-0.05594320682769006,0.09552604887157856,0.4663993683127791,0.31938480836775124
812,242,H32O18Si192,Si_O_H_vacuum1,-28862.33308732228,-1218.2486135079932,0.35269131662895725,0.2530647226148713,1.9737548203087858,1.4410951980470876,0.2866686030990211,4.325597599836452e-15,771,-0.057506669061478895,0.10773146440820168,0.46620926097828064,0.3667065438624447
813,242,H32O18Si192,Si_O_H_vacuum1,-28867.335349024474,-1219.5642537635256,0.3064183403177447,0.22907910054587802,1.298907636520751,1.453760573735093,0.32160688806332155,6.454961764553347e-15,771,-0.042272696141392674,0.10760840047152208,0.42218823464981375,0.3157579650342974
814,242,H32O18Si192,Si_O_H_vacuum1,-28863.586158192298,-1217.8453118699538,0.33659782832820584,0.24138451953257783,2.06658242166909,1.5605072050343607,0.36071377568370494,5.420799638382024e-15,771,-0.05066215456537434,0.11789708616377649,0.44952528364595906,0.3486285252857442
815,242,H32O18Si192,Si_O_H_vacuum1,-28864.427624972577,-1218.5773466165247,0.32439371828656655,0.23976500070675494,1.5154701884272475,1.4668622652960432,0.20308809206243608,7.806375915130091e-15,771,-0.05020995607897716,0.10837831122459657,0.48858881404021287,0.32908617829922504
816,242,H32O18Si192,Si_O_H_vacuum1,-28861.48642271503,-1217.6800416289555,0.33466384832684204,0.25255586109981304,1.3681034637576754,1.4411248691942822,0.258906150135112,6.283313068436334e-15,771,-0.058655812566496386,0.10911934223401258,0.4060760279955133,0.3517426068045867
817,242,H32O18Si192,Si_O_H_vacuum1,-28860.438318362038,-1217.765341476588,0.32036623696102745,0.234794237876216,1.4700355081058785,1.384513921094333,0.23065972338720617,6.60489397010309e-15,771,-0.06333930099882415,0.1059961920846822,0.38710425842344337,0.33681051754757
818,242,H32O18Si192,Si_O_H_vacuum1,-28860.05234391855,-1217.104327063649,0.3252428641465241,0.24516940127052747,1.373009089017201,1.5139965364185686,0.1768700061408649,6.423961869778975e-15,771,-0.06220277219944184,0.10632440341537248,0.3779326717327267,0.3435925003215543
819,242,H32O18Si192,Si_O_H_vacuum1,-28860.48081557868,-1217.1297879924498,0.3359125485623388,0.24459224482929223,1.8248814697274236,1.5420128931192187,0.47633373792625144,8.876925642394028e-15,771,-0.06053743859889843,0.08757393016431052,0.44763720272829144,0.3495113761079331
820,242,H32O18Si192,Si_O_H_vacuum1,-28854.344789822106,-1211.6367539535383,0.351513678700266,0.2634349287552418,1.5204086708471654,1.589309850664164,0.17810721469458354,4.5627329887741915e-15,771,-0.06319442916775894,0.12317632635130962,0.5215273245186329,0.35736755346634647
821,242,H32O18Si192,Si_O_H_vacuum1,-28860.835959147804,-1218.1434361349081,0.3466713949121688,0.25447061373097773,1.4861830284156492,1.453434695419485,0.3416444509960574,6.182955524998451e-15,771,-0.06325853187714596,0.10329473806212575,0.515731385796402,0.3532200266661548
822,242,H32O18Si192,Si_O_H_vacuum1,-28860.28582086637,-1216.5705483922327,0.3278627964404508,0.24805004040326617,1.3575570051209631,1.5229819174440857,0.20414947041719522,7.421074851107613e-15,771,-0.05903229443399426,0.10149005138705613,0.413667808067398,0.3431150563326894
823,242,H32O18Si192,Si_O_H_vacuum1,-28859.1165358948,-1216.447437520836,0.3360232786781037,0.2442929394708866,1.9496299605270828,1.4333523901587397,0.38675526871874505,5.863788236552732e-15,771,-0.06335532790579645,0.10882584809865987,0.5196666842853553,0.33915241616061537
824,242,H32O18Si192,Si_O_H_vacuum1,-28862.148462334102,-1217.2893465902835,0.3300950393124802,0.24128016467980015,1.662407809445361,1.4723877222711315,0.10581503531290125,1.0479117481786987e-14,771,-0.054305669352670935,0.1061974847432922,0.49328689069952425,0.33562840363492624
825,242,H32O18Si192,Si_O_H_vacuum1,-28860.648568799195,-1218.7331622097624,0.35649565457089405,0.26227680055296654,1.6681285137934236,1.4408757326477035,0.33008836679007936,1.2008898127460163e-14,771,-0.06646975676748794,0.09538544804388678,0.5039330568117891,0.3672345482365171
826,242,H32O18Si192,Si_O_H_vacuum1,-28856.579223132463,-1214.5959238290616,0.326512017010134,0.24495693790952766,1.2943042569559817,1.4597518002831482,0.23917727724062338,6.375827876845854e-15,771,-0.066189208362659,0.10639889264069018,0.475243632937935,0.33363499238782784
827,242,H32O18Si192,Si_O_H_vacuum1,-28859.918842403407,-1216.9293696710306,0.3283406723040422,0.24723375977252038,1.5487249432420809,1.457247008725735,0.4301055941844094,8.904696361939216e-15,771,-0.06203146692061265,0.1023626992650194,0.48243752005031104,0.33513609868780886
828,242,H32O18Si192,Si_O_H_vacuum1,-28861.00476964995,-1217.81895582828,0.3434261125871823,0.24743800143193806,1.8614872313150426,1.4036902525218111,0.15629684649373332,4.285900375718285e-15,771,-0.061220140105352726,0.09790145377794618,0.6158677470483679,0.33391503442269266
829,242,H32O18Si192,Si_O_H_vacuum1,-28861.478706012324,-1218.6825458512114,0.3449150753808971,0.25716253078241,1.727806073244813,1.4075607941399362,0.17885516555964132,7.957008480374907e-15,771,-0.06283027919856571,0.10207881377055471,0.5477243470816187,0.3465333756956697
830,242,H32O18Si192,Si_O_H_vacuum1,-28858.78551450929,-1218.1442948687131,0.3811300023778271,0.27163560519201124,2.1741757798053003,1.5095489528535937,0.30161577232345355,8.466860974526477e-15,771,-0.071734992093336,0.09717664788097104,0.6245983765078571,0.38071025348593035
831,242,H32O18Si192,Si_O_H_vacuum1,-28862.48108541268,-1219.7642522098133,0.3400085463112149,0.24322497225280656,1.783623117325662,1.4243305568894589,0.2689404618294747,5.710435661697531e-15,771,-0.06315807654668375,0.09533785994569882,0.5156953887678555,0.3453470276513578
832,242,H32O18Si192,Si_O_H_vacuum1,-28857.137093291913,-1215.1868862239453,0.38404875600356386,0.2780664889467597,1.7042940621842237,1.522612348196417,0.24904007372764836,5.170588855827337e-15,771,-0.06632595313718047,0.11272088367076735,0.5931655951637973,0.3883297878161408
833,242,H32O18Si192,Si_O_H_vacuum1,-28860.01845101844,-1218.4439517873125,0.39137858404152165,0.2767036033709385,2.8798772161117956,1.4843736327426655,0.2249341731958843,9.26903255184363e-15,771,-0.0678784648596555,0.1129761140419956,0.5800968769954912,0.39923901054334165
834,242,H32O18Si192,Si_O_H_vacuum1,-28862.57066857413,-1218.8919047585782,0.35778807088646425,0.2524579163532349,2.702814490544351,1.4039556224776162,0.3526984537119789,4.84062331475946e-15,771,-0.05918315665955226,0.08856905317584332,0.6401721976958104,0.34874168336403805
835,242,H32O18Si192,Si_O_H_vacuum1,-28858.841440657612,-1217.2943710022869,0.39225435881418746,0.2789931592344311,1.9547939002523798,1.5118385368562928,0.27282953542506444,7.875983876367564e-15,771,-0.06799181021421387,0.09205828373925815,0.7110822523184875,0.38094104907172216
836,242,H32O18Si192,Si_O_H_vacuum1,-28859.641545051967,-1216.9429102877727,0.34163634232649237,0.25843888718450825,1.4895989693766811,1.4550325423947736,0.25416908124541454,6.2333362712151064e-15,771,-0.06323327670649016,0.11777105477301728,0.520635975710923,0.34552323733764284
837,242,H32O18Si192,Si_O_H_vacuum1,-28860.781727097776,-1217.423127643427,0.32637042436883035,0.2381128439950004,1.6215385454338072,1.4185727639569965,0.27801335300589675,9.589139651961702e-15,771,-0.060506149887670696,0.0887803471343366,0.48107218268773383,0.3335361505429575
838,242,H32O18Si192,Si_O_H_vacuum1,-28858.58034719884,-1215.8411585027486,0.34078025076037943,0.248331191517292,1.8774920816901024,1.4490419362933467,0.17897179984938355,1.1077778413041292e-14,771,-0.06306569847551002,0.10769233227995191,0.44946108181073763,0.3542623366593445
839,242,H32O18Si192,Si_O_H_vacuum1,-28864.95870340823,-1219.2688667718053,0.33080993020442945,0.2417952434611366,1.6975467218108051,1.3976539886838413,0.31955284359957226,6.699163375832024e-15,771,-0.05087293839149383,0.09494396530360294,0.5391940821284296,0.33041732406349544
840,242,H32O18Si192,Si_O_H_vacuum1,-28860.838204551583,-1217.7579600435981,0.3446348073178704,0.2563581476674187,1.7542749554538526,1.4014599530502385,0.4057772767397393,2.0903468271618855e-15,771,-0.06165637693876186,0.10636731844226309,0.5431248637380348,0.3466456154285792
841,242,H32O18Si192,Si_O_H_vacuum1,-28862.93895181322,-1220.2724699198448,0.3459241529543681,0.24405433706056406,2.153475467185806,1.4751651505143575,0.17560133821039803,6.789983355923183e-15,771,-0.06336613980905131,0.0964263717332595,0.5617936952114279,0.34595892917363275
842,242,H32O18Si192,Si_O_H_vacuum1,-28861.387354939696,-1217.8936477147474,0.3800143639659686,0.26977800802778074,2.4441704912521214,1.4731288138050103,0.3698864122506664,9.915230219877328e-15,771,-0.05994785331494471,0.09840022198255385,0.7810859225019566,0.3510095901960214
843,242,H32O18Si192,Si_O_H_vacuum1,-28861.00100368675,-1217.515526655255,0.3278072783891658,0.24885428102086302,1.308892001205943,1.476150068895405,0.2584437643419149,2.1542332264626046e-15,771,-0.059981862378802264,0.10954433979282406,0.5042237836635021,0.3310682993695778
844,242,H32O18Si192,Si_O_H_vacuum1,-28862.471556144374,-1219.558700995247,0.33132284858425054,0.2452887880848141,1.840504091297875,1.3828446432536126,0.3606915479887625,6.923555874247029e-15,771,-0.06234806850429044,0.10512286427250532,0.3816663772409349,0.35051923318812844
845,242,H32O18Si192,Si_O_H_vacuum1,-28860.84019628024,-1217.0391895731236,0.3363222566762219,0.252138999176842,1.350271362037801,1.5426271033760393,0.37526378515236825,1.3512177067367334e-14,771,-0.05867802074399508,0.08895756136446946,0.485634021122659,0.3451668243219755
846,242,H32O18Si192,Si_O_H_vacuum1,-28858.40207433759,-1215.8672754465993,0.34760703733114484,0.26091190808138826,1.453948268879437,1.4356342770879318,0.09427351634966664,1.009997900029461e-14,771,-0.06391028444699548,0.10203902004056828,0.5062535763228789,0.3557164630922661
847,242,H32O18Si192,Si_O_H_vacuum1,-28858.81529314137,-1214.7371769911354,0.34680914316563843,0.24977055472007476,1.8750577355777076,1.4566438872369307,0.39114130535252933,8.018239443638015e-15,771,-0.057532940400532355,0.09601611316998289,0.5170096556954902,0.3535573685654338
848,242,H32O18Si192,Si_O_H_vacuum1,-28860.25816528014,-1217.7320088688584,0.33423918266997793,0.24318681893465266,1.4929862994604832,1.4933416108673203,0.03901066516551577,4.496403249731884e-15,771,-0.0639459971730794,0.0834325675250359,0.4877081391365881,0.3425624429857263
849,242,H32O18Si192,Si_O_H_vacuum1,-28859.566371328154,-1216.6612400421839,0.3562543777109666,0.2578304563229197,1.856196513990331,1.522299242443295,0.18974555442901528,7.925517014693793e-15,771,-0.06237998529419456,0.10608744578572857,0.49630623164029136,0.3674238492487151
850,242,H32O18Si192,Si_O_H_vacuum1,-28858.770205348745,-1216.0986695373563,0.3402855109806561,0.25149146877140305,1.5446979191762156,1.5082162550205793,0.2721039210852177,3.791049935966989e-15,771,-0.06334525585031661,0.10603628523075154,0.4670382286221693,0.3516046584865699
851,242,H32O18Si192,Si_O_H_vacuum1,-28860.471584095012,-1217.7686764948896,0.3477280385075229,0.25001166440104877,2.2122845721362623,1.4958058799114835,0.3373080868743762,3.954950396191509e-15,771,-0.06321562035967992,0.1013400697011732,0.3958431271863652,0.3687838466497609
852,242,H32O18Si192,Si_O_H_vacuum1,-28854.743222431043,-1213.1900211509792,0.3547345288802097,0.26155834192540883,1.5918644283978214,1.4458444792475147,0.47421060193735115,5.2171623242943025e-15,771,-0.06796647292190466,0.10881213906448467,0.5055591948751754,0.36424114468378865
853,242,H32O18Si192,Si_O_H_vacuum1,-28857.827775394766,-1216.1903944630803,0.35615139296392045,0.2658244786304372,2.0891860009802814,1.5035573844926737,0.24693950001000634,6.546551295641109e-15,771,-0.06761862312181571,0.10176205265396526,0.5333612466638757,0.36260264867310155
854,242,H32O18Si192,Si_O_H_vacuum1,-28862.965971324327,-1219.1512353115954,0.3283693499483361,0.2382740512685011,2.005143514477597,1.5126784907671071,0.3163640083446946,4.781053997179202e-15,771,-0.05862128807617008,0.10197819647848251,0.5065584664408157,0.3318381864080922
855,242,H32O18Si192,Si_O_H_vacuum1,-28859.213560007855,-1216.948011682839,0.36653615836428444,0.2597550882887921,1.9815049236507944,1.4601119632874726,0.23668035159689157,8.783907943864106e-15,771,-0.06502289009152673,0.11185373643609668,0.5478709886535847,0.3729744697257611
856,242,H32O18Si192,Si_O_H_vacuum1,-28862.791350146672,-1218.7816301903301,0.3414117886848994,0.24930240188670713,1.569194440317741,1.3833362611650617,0.20182161082622785,9.562107994358404e-15,771,-0.05781556930092238,0.10731264140080621,0.5688911394876294,0.3386094871317047
857,272,H32O48Si192,Si_O_H_vacuum1,-42063.023998578545,-1517.9251856518429,0.20971836606370997,0.11749744963999031,1.3733252438104064,0.2609684089993657,0.45596090057466765,2.1463962867953127e-15,857,0.0,0.06938260164892492,0.30875940316991035,0.19409307993303193
858,272,H32O48Si192,Si_O_H_vacuum1,-42023.70519624803,-1487.3387780546052,0.2973361189578385,0.2172298757508198,1.4874874414073522,1.3406411582106412,0.920261288136093,6.245929630848225e-15,857,-0.032104392401743766,0.08022479165222178,0.34152898097718565,0.3082410962345113
859,272,H32O48Si192,Si_O_H_vacuum1,-42017.600754842846,-1484.2755996031292,0.35332287383222255,0.24724420548420203,2.243660074385593,1.345133074137684,0.6132421512062516,6.390295595418998e-15,857,-0.043285506202150596,0.09046132812846018,0.38099877300548485,0.3730932864884964
860,272,H32O48Si192,Si_O_H_vacuum1,-42002.161713535155,-1470.4866017507873,0.3679580458495267,0.2654809991499049,1.5762609643680232,1.6864833786190947,0.15531298090628803,1.6521819667026942e-14,857,-0.04935184243505078,0.1082576442076587,0.42603082578198626,0.38010271319995564
861,272,H32O48Si192,Si_O_H_vacuum1,-42001.65916203893,-1471.2479101621254,0.3790419955205442,0.27097142829248433,1.8069091812776623,1.5191792885440558,0.2803855543659618,1.0841599276764049e-14,857,-0.053998386212857866,0.11613039257865736,0.47189336279707467,0.3815992237219782
862,272,H32O48Si192,Si_O_H_vacuum1,-42001.649746548464,-1470.579235462836,0.3775209584292744,0.2719984104770739,1.6651286457599785,1.6079470787664425,0.4575801613130694,5.017237760473279e-15,857,-0.05157463912159364,0.09599880066295662,0.46167518154797,0.38351573193260047
863,272,H32O48Si192,Si_O_H_vacuum1,-42000.86661837912,-1471.2694771579927,0.3503204947357296,0.26218542985513454,1.5333832701535564,1.680222603199971,0.8001853708088418,3.4755478145461824e-15,857,-0.056991440094020115,0.09112657371469607,0.4212640255898605,0.35792426932937277
864,272,H32O48Si192,Si_O_H_vacuum1,-42001.31911541654,-1471.9019624736388,0.3427356801058294,0.25438027180847167,2.18662700532746,1.72392732735492,0.4277762608728394,9.029226193968394e-15,857,-0.05765316170515057,0.09462211420171537,0.3710828775631484,0.36124062779603094
865,272,H32O48Si192,Si_O_H_vacuum1,-42000.47525473092,-1470.6119471888028,0.33296216058742534,0.24722111410003644,1.7259895223008044,1.6543302156913022,0.38516712332936726,6.5845825608796104e-15,857,-0.05601288744333283,0.11201267318299314,0.41563279690219274,0.33433255188788336
866,272,H32O48Si192,Si_O_H_vacuum1,-42002.33827678956,-1474.6232919250738,0.3605348132159612,0.26022813953452567,1.6480149388487342,1.8121264573756772,0.30039118810628734,6.256774122628426e-15,857,-0.0639111325816749,0.10844041927089831,0.3976614951119302,0.37769347503896294
867,272,H32O48Si192,Si_O_H_vacuum1,-42001.81570884004,-1474.2081638346174,0.3701567619202619,0.26125591992828157,2.2656904747098316,1.5692484068889954,0.2440609190150037,1.1122196307383265e-14,857,-0.06430613206352538,0.10239432606943816,0.4079568779329946,0.3882671807680732
868,272,H32O48Si192,Si_O_H_vacuum1,-42006.922250196425,-1478.4016059242144,0.33199340633542723,0.24268149613438056,1.8016301721685024,1.6561337017979985,0.6595446205647223,1.1449973937713915e-14,857,-0.060949149465041416,0.09775681292438389,0.33878648507546216,0.3547642333411699
869,272,H32O48Si192,Si_O_H_vacuum1,-42010.884067086154,-1481.6643345320088,0.33428659878705685,0.24505973229004363,1.616037674202965,1.583762779258275,0.4024043991760034,1.4262801475652264e-14,857,-0.05837897195792988,0.09740224192275514,0.40984002364390343,0.3387264239990308
870,272,H32O48Si192,Si_O_H_vacuum1,-42010.34874679299,-1481.8615970949386,0.33705956563207584,0.2489681160919447,1.3270582722548458,1.5223087006084655,0.6616954074804106,1.438006702894252e-14,857,-0.06107229128181005,0.1041667175810641,0.3130167954413778,0.36693728012439075
871,272,H32O48Si192,Si_O_H_vacuum1,-42011.69494672968,-1481.70167673379,0.34926994528843397,0.25533534224809823,1.567612086639806,1.5765421757545341,0.23042622013309488,5.331382981107677e-15,857,-0.05553508430445554,0.09906381746745545,0.3535017517432344,0.3740881874940831
872,272,H32O48Si192,Si_O_H_vacuum1,-42011.3815983228,-1482.2682737940672,0.349616993870446,0.2611141007174554,1.681871678803708,1.5756288580124813,0.42806832128136174,7.219011258556334e-15,857,-0.058770177933717895,0.10418502611997442,0.3682190267387589,0.37075148084201576
873,272,H32O48Si192,Si_O_H_vacuum1,-42007.90245368715,-1478.1428882856414,0.34821002697183645,0.25749058412025244,2.102762390642977,1.5879152035912516,0.6581479105103969,1.3968088221876162e-14,857,-0.05639429237202996,0.1043965826551188,0.32370518764888623,0.3791549101346774
874,272,H32O48Si192,Si_O_H_vacuum1,-42005.55267701743,-1476.2152205363573,0.3895203952887037,0.275677914708767,2.5047016205441075,1.7093285473276014,0.4927060084121823,5.708749087754957e-15,857,-0.057946163403037626,0.1143027837080689,0.4317778638278172,0.4076270485053085
875,272,H32O48Si192,Si_O_H_vacuum1,-42007.819222378304,-1477.1186361132711,0.3614762652806845,0.2675537579246369,1.9863348615848926,1.6720864589714886,0.41261979757090494,2.928969502107952e-15,857,-0.0529346568443697,0.11492715444357017,0.3785469284810803,0.3835140917985987
876,272,H32O48Si192,Si_O_H_vacuum1,-42011.30354796096,-1480.3530951280418,0.35337154800071463,0.26396354782150677,2.0103829929263037,1.8573808193107548,0.30780001786662414,1.653487022680556e-14,857,-0.052016029756554824,0.10393801462160081,0.3680987996234838,0.3758011736387845
877,272,H32O48Si192,Si_O_H_vacuum1,-42010.34843790035,-1479.7843654147973,0.356153310112108,0.2625693501658369,1.5372730486748183,1.6244136682707455,0.349312127472919,1.0216465069780992e-14,857,-0.053436545739521245,0.11585188075904909,0.3556957345382041,0.38187763986081075
878,272,H32O48Si192,Si_O_H_vacuum1,-42011.63534317184,-1481.4832786142613,0.35368927881877216,0.2575717156864495,1.8731681853598103,1.7550622488798424,0.5231907547553348,1.1926115776267252e-14,857,-0.05495128076884224,0.10309574676337126,0.37138582498142053,0.3754546180055197
879,272,H32O48Si192,Si_O_H_vacuum1,-42008.75190296162,-1480.2989904039623,0.3599899230228006,0.257314947082653,2.5695757441883527,1.638733568766782,0.3899709813988658,9.686497065639111e-15,857,-0.0611981631214738,0.11272797132783398,0.3746334375959368,0.38260192877096255
880,272,H32O48Si192,Si_O_H_vacuum1,-42006.46419324305,-1477.68063841901,0.3300364457064651,0.24689374284769924,1.5197921426399958,1.7776035328881794,0.29496088347803046,4.6790994441018345e-15,857,-0.059982566553891975,0.09497972367692946,0.36469182504208286,0.34576801782775224
881,272,H32O48Si192,Si_O_H_vacuum1,-42009.47019676908,-1479.8388409585345,0.33530820371396586,0.2421318411675116,1.8887545016166785,1.555506031496762,0.581408153917666,9.196775531764672e-15,857,-0.0568656511623469,0.1018897959917701,0.3904554611334238,0.3455921961747733
