axis,frequency_per_ps,duration_ps,block,site,real_A,imag_A
0,2.0,360.0,0,2,4.496463933708042e-05,3.5862762904459295e-05
0,2.0,360.0,0,3,-1.1457949199980525e-05,2.265062714506496e-06
0,2.0,360.0,0,4,-1.5708499170855147e-06,-2.6990782624126883e-05
0,2.0,360.0,0,5,-4.029648719145276e-05,2.3465272150401935e-05
0,2.0,360.0,1,0,-4.8700285422209845e-05,2.9797453623611692e-05
0,2.0,360.0,1,1,-4.826259958601152e-06,-3.686188386799944e-05
0,2.0,360.0,1,2,4.431456712331144e-05,3.480945669413819e-05
0,2.0,360.0,1,3,3.1154330985243086e-05,1.5097370569349743e-06
0,2.0,360.0,1,4,1.0045041077723247e-06,-1.566321857365688e-05
0,2.0,360.0,1,5,-2.2946856835516032e-05,-1.3591544933028408e-05
0,2.0,360.0,2,0,5.661254068477299e-05,-5.032746898205729e-05
0,2.0,360.0,2,1,-1.5092548601230487e-05,3.5648060268739125e-05
0,2.0,360.0,2,2,-4.236969024194353e-05,-5.743514116147829e-05
0,2.0,360.0,2,3,1.2704604787255423e-05,1.8496368073282533e-05
0,2.0,360.0,2,4,-6.5359305064358144e-06,3.189019557597747e-06
0,2.0,360.0,2,5,-5.318976122418577e-06,5.042916224391652e-05
0,2.0,360.0,3,0,7.05858024952318e-05,-6.270249341650206e-05
0,2.0,360.0,3,1,5.4531743168961534e-05,7.56373058876935e-05
0,2.0,360.0,3,2,-1.0522204462700775e-05,2.332572660162047e-05
0,2.0,360.0,3,3,-9.447379156541463e-06,-6.353935693571656e-06
0,2.0,360.0,3,4,-3.940168460173647e-05,-3.566443250652362e-05
0,2.0,360.0,3,5,-6.574627744321469e-05,5.757829127283025e-06
0,2.0,360.0,4,0,-9.511135052143953e-06,1.7952749032945935e-06
0,2.0,360.0,4,1,-2.59231377889169e-05,1.4726361591992403e-05
0,2.0,360.0,4,2,6.957224241696183e-06,-4.161186113241421e-05
0,2.0,360.0,4,3,4.822854296740773e-05,4.749258022110448e-05
0,2.0,360.0,4,4,1.664751918201041e-05,-4.007912422097258e-05
0,2.0,360.0,4,5,-3.639901355005372e-05,1.7676768636995077e-05
0,2.0,360.0,5,0,1.3041110410507329e-05,3.643685240397629e-05
0,2.0,360.0,5,1,2.042744310910981e-05,-1.3534469139609979e-05
0,2.0,360.0,5,2,-3.36156121502281e-05,-5.274435357817639e-05
0,2.0,360.0,5,3,1.8695537586402958e-05,4.386338421458319e-05
0,2.0,360.0,5,4,1.3849403315726071e-05,1.8993345633395937e-05
0,2.0,360.0,5,5,-3.2397882271518005e-05,-3.301475953416891e-05
0,2.0,360.0,6,0,1.3352951440285532e-05,1.2306560384116767e-05
0,2.0,360.0,6,1,-5.264277099271806e-05,-3.566053841853854e-05
0,2.0,360.0,6,2,-1.2155020996672064e-05,1.2910083941132321e-05
0,2.0,360.0,6,3,2.4376808233884223e-05,2.891485771046864e-05
0,2.0,360.0,6,4,2.668813000597307e-05,-2.2298772707983267e-05
0,2.0,360.0,6,5,3.7990230924712045e-07,3.827809090804166e-06
0,2.0,360.0,7,0,-6.9717276278116795e-06,-4.717342808717858e-05
0,2.0,360.0,7,1,1.695543129780097e-05,-1.5174616112631993e-05
0,2.0,360.0,7,2,3.040584046256023e-05,4.3491808997723406e-05
0,2.0,360.0,7,3,2.3610259535504727e-06,5.087107456378495e-05
0,2.0,360.0,7,4,-5.468527471345031e-05,-1.5612022720827653e-05
0,2.0,360.0,7,5,1.1934704627350226e-05,-1.640281664086981e-05
0,2.0,360.0,8,0,-3.014066931351651e-08,-6.770788373785135e-06
0,2.0,360.0,8,1,-1.8122891493088952e-05,1.7223093597179656e-07
0,2.0,360.0,8,2,1.768216873949085e-05,-3.8497929678714906e-05
0,2.0,360.0,8,3,-2.437720687262161e-05,4.0353935902700775e-06
0,2.0,360.0,8,4,7.271512030314591e-05,1.3665640259273407e-05
0,2.0,360.0,8,5,-4.786705000761268e-05,2.7395453266985056e-05
0,2.0,360.0,9,0,-4.001965565545338e-05,-4.111560550129548e-05
0,2.0,360.0,9,1,1.0839889369558578e-06,-2.0767414384484e-05
0,2.0,360.0,9,2,8.827842072918273e-06,1.9650010162869925e-05
0,2.0,360.0,9,3,1.0717172873098085e-05,6.583878930621581e-06
0,2.0,360.0,9,4,-1.1125249410965885e-05,3.7675167067789224e-05
0,2.0,360.0,9,5,3.0515901183446726e-05,-2.0260362755015377e-06
0,2.0,360.0,10,0,-4.444016011575726e-06,3.1015132884153144e-05
0,2.0,360.0,10,1,-3.8752392909727714e-05,-4.20181779128599e-05
0,2.0,360.0,10,2,2.0410872799464114e-05,-1.2513309785732143e-05
0,2.0,360.0,10,3,2.0995799056838927e-05,-1.2759019127069638e-05
0,2.0,360.0,10,4,-2.7299922161861694e-05,3.8087350818507114e-05
0,2.0,360.0,10,5,2.908965922686224e-05,-1.811976876998708e-06
0,2.0,360.0,11,0,9.382559180161176e-05,4.548332112076878e-06
0,2.0,360.0,11,1,1.416489544179921e-06,-3.9319154894064054e-05
0,2.0,360.0,11,2,-3.0493202502996106e-05,-4.7696092052578354e-05
0,2.0,360.0,11,3,-1.1407417314254402e-05,1.4134700438160857e-05
0,2.0,360.0,11,4,-3.675715942107594e-05,8.57742937164711e-06
0,2.0,360.0,11,5,-1.658430210746528e-05,5.975478502475749e-05
0,2.0,360.0,12,0,-1.560116872419709e-06,3.764944467008281e-06
0,2.0,360.0,12,1,-2.718013088048983e-05,1.5857166427506637e-05
0,2.0,360.0,12,2,3.0594435800609174e-05,-1.2887150213126938e-05
0,2.0,360.0,12,3,2.398057940252524e-05,-1.543859559390091e-06
0,2.0,360.0,12,4,-2.9088854973110592e-05,1.140479881173105e-05
0,2.0,360.0,12,5,3.254087522885511e-06,-1.6595899933728953e-05
1,2.0,180.0,0,0,0.00028270387494214053,0.00035907598874322286
1,2.0,180.0,0,1,-0.000822048351656786,0.00011422257071467439
1,2.0,180.0,0,2,-0.0007169911647744539,3.390358535393335e-05
1,2.0,180.0,0,3,-0.0003054016409009924,0.00011311142928266234
1,2.0,180.0,0,4,0.0007312733663015958,2.7967326506393264e-05
1,2.0,180.0,0,5,0.0008304639160884963,-0.0006482809006008851
1,2.0,180.0,1,0,-0.0009863953505457024,0.00016663300414611256
1,2.0,180.0,1,1,-0.0006717641482818827,1.880462822276735e-05
1,2.0,180.0,1,2,5.1548389054593854e-05,0.00020980381662315972
1,2.0,180.0,1,3,0.001009065858916402,-0.00012111405276149674
1,2.0,180.0,1,4,0.0010682633974133352,-0.00033074227558798096
1,2.0,180.0,1,5,-0.00047071814655674484,5.661487935743802e-05
1,2.0,180.0,2,0,-0.0002385566849189399,0.00029623635852956727
1,2.0,180.0,2,1,-0.00016698238208113172,0.0005341107610108813
1,2.0,180.0,2,2,0.0002550960790038615,0.0004937500505218006
1,2.0,180.0,2,3,7.082237916436112e-05,-0.0005702469369196323
1,2.0,180.0,2,4,0.00031973687004597167,-0.0006369816772146333
1,2.0,180.0,2,5,-0.00024011626121412267,-0.00011686855592798407
1,2.0,180.0,3,0,-0.0002995803204222774,0.0002551807616613486
1,2.0,180.0,3,1,-6.695905313471696e-05,-0.0003126654942955617
1,2.0,180.0,3,2,0.0007380779854778334,-0.0005140393379133767
1,2.0,180.0,3,3,0.0006605879733552444,-0.0004535089835136066
1,2.0,180.0,3,4,-0.00032786452345387663,0.000252336268632853
1,2.0,180.0,3,5,-0.0007042620618222062,0.0007726967854283431
1,2.0,180.0,4,0,-0.00020841341498553358,-0.0004766595609462938
1,2.0,180.0,4,1,-0.00030742368612105675,1.7374893928217128e-05
1,2.0,180.0,4,2,-0.00035052449330473854,0.0003515462606190322
1,2.0,180.0,4,3,-9.65039727710845e-05,0.0006225053758995083
1,2.0,180.0,4,4,0.00033881695118880077,-0.00026188454530184306
1,2.0,180.0,4,5,0.0006240486159936132,-0.00025288242419862106
1,2.0,180.0,5,0,1.6465536431889264e-05,0.0009559217678861261
1,2.0,180.0,5,1,0.0002164197687844092,0.00047741220709355766
1,2.0,180.0,5,2,-0.00039750192822010053,-0.00012315825919411214
1,2.0,180.0,5,3,-0.0002003636465299477,-0.0006843788499005244
1,2.0,180.0,5,4,0.00011436888112129854,-0.0008250133825310696
1,2.0,180.0,5,5,0.0002506113884124519,0.00019921651664602083
1,2.0,180.0,6,0,0.0002374084350403361,4.9216286748664816e-05
1,2.0,180.0,6,1,-0.00012411202127877026,0.0009225823816309791
1,2.0,180.0,6,2,-0.0005746740966056105,0.0012221191034770987
1,2.0,180.0,6,3,-0.00010392049535015951,0.0001987521276217909
1,2.0,180.0,6,4,0.0001525684433350709,-0.0012600289348245885
1,2.0,180.0,6,5,0.00041272973485913375,-0.0011326409646539462
1,2.0,180.0,7,0,0.0006138877573297276,3.8859190982615277e-05
1,2.0,180.0,7,1,0.00035795990407324555,0.0001532439068763125
1,2.0,180.0,7,2,-0.0003583833450021031,4.089364970303748e-05
1,2.0,180.0,7,3,-0.0004788035577349709,-0.0002311879615154675
1,2.0,180.0,7,4,-0.00017815342521337115,-0.00020617031101848138
1,2.0,180.0,7,5,4.349266654747234e-05,0.0002043615249719831
1,2.0,180.0,8,0,-0.00028906564755798035,0.00015037571012835606
1,2.0,180.0,8,1,-0.00013800434781411112,-0.0005305711628026523
1,2.0,180.0,8,2,0.0010244288610283874,0.00019384404709816753
1,2.0,180.0,8,3,-4.7348468794421774e-05,-0.0002926696211893356
1,2.0,180.0,8,4,0.00010279743189992103,0.00015164355286721904
1,2.0,180.0,8,5,-0.0006528078287617958,0.00032737747389824417
1,2.0,180.0,9,0,-0.0004561516972646934,-0.0003912533663260699
1,2.0,180.0,9,1,-0.00028721885569757513,-0.0004206212099694236
1,2.0,180.0,9,2,6.442303321797641e-07,-8.576039495228918e-05
1,2.0,180.0,9,3,0.0004823444977668584,0.0005517967996186471
1,2.0,180.0,9,4,0.00038593404623093173,0.00031474727780377167
1,2.0,180.0,9,5,-0.0001255522213677009,3.109089382536386e-05
1,2.0,180.0,10,0,0.0004535781195417609,-0.0005875013933503834
1,2.0,180.0,10,1,-0.0004559710166608073,-0.00043512721880576403
1,2.0,180.0,10,2,-0.00012993496619573643,-0.0001246354105922144
1,2.0,180.0,10,3,-0.00043463903919232333,0.000638126766559321
1,2.0,180.0,10,4,0.00022774873507628568,0.0004980783072889478
1,2.0,180.0,10,5,0.0003392181674308197,1.1058948900091899e-05
1,2.0,180.0,11,0,-0.00021924707529991506,-0.00011279471049054711
1,2.0,180.0,11,1,-0.00026958023280873584,-0.0002548039619952036
1,2.0,180.0,11,2,-0.0006177148479318341,-0.00014774980374167323
1,2.0,180.0,11,3,0.00010749681277337531,7.265652719955578e-05
1,2.0,180.0,11,4,0.0004491407658729998,0.0004167362100966432
1,2.0,180.0,11,5,0.0005499045773941099,2.595573893122474e-05
1,2.0,180.0,12,0,-0.0006187052323122105,8.496638963935432e-05
1,2.0,180.0,12,1,-0.0005659908820347269,-0.0004206943609546567
1,2.0,180.0,12,2,-0.0001399156657864923,-0.0004322906436197314
1,2.0,180.0,12,3,0.0002189634482161012,-0.0003585317140800131
1,2.0,180.0,12,4,0.0005364296028169712,8.919272136946339e-05
1,2.0,180.0,12,5,0.0005692187291003578,0.0010373576076455836
1,2.0,180.0,13,0,-0.00017493062957368852,0.0001640922716611876
1,2.0,180.0,13,1,6.202760406091429e-05,3.9471791573992296e-05
1,2.0,180.0,13,2,0.0001540918650767556,-0.0001557221789905123
1,2.0,180.0,13,3,0.0006433864658875026,-0.00031488090869995547
1,2.0,180.0,13,4,-4.677255666715369e-05,0.0001387569142347032
1,2.0,180.0,13,5,-0.0006378027487843309,0.00012828211022058517
1,2.0,180.0,14,0,0.00045526786265902714,-0.0002097659884777635
1,2.0,180.0,14,1,0.001448950037018946,-0.0006858429481406038
1,2.0,180.0,14,2,0.0005348962938964318,-0.0007710338857835619
1,2.0,180.0,14,3,-0.0005700416078170163,0.00048571466881391033
1,2.0,180.0,14,4,-0.001002506952670831,0.0003587978249467742
1,2.0,180.0,14,5,-0.0008665656330865586,0.000822130328641245
1,2.0,180.0,15,0,7.119252169498843e-05,4.226043258206512e-05
1,2.0,180.0,15,1,-0.0004375120385488408,-0.0004022798226968985
1,2.0,180.0,15,2,-0.0006410415657194673,-0.00036439420323091445
1,2.0,180.0,15,3,-0.0002313052945066574,-0.0003517020948770893
1,2.0,180.0,15,4,0.0003451426669841697,0.00032366145350719517
1,2.0,180.0,15,5,0.0008935237100958076,0.0007524542347156423
1,2.0,180.0,16,0,-3.716450487247511e-06,0.0006874691441109042
1,2.0,180.0,16,1,7.215566738942342e-05,0.001139080360948652
1,2.0,180.0,16,2,-0.0002456824663099043,6.603345094091906e-05
1,2.0,180.0,16,3,0.00018838654359758786,-0.0006968832997890343
1,2.0,180.0,16,4,0.000193768032464479,-0.0008524589853124361
1,2.0,180.0,16,5,-0.00020491132665433905,-0.00034324067089900467
1,2.0,180.0,17,0,0.0004724648302519654,-0.0007617847041769453
1,2.0,180.0,17,1,0.00023737907435057292,-0.00010686182746972198
1,2.0,180.0,17,2,0.00029882622264891317,0.0008564613530096291
1,2.0,180.0,17,3,-0.0005165738698819762,0.0003398907513644531
1,2.0,180.0,17,4,-0.00032122652019251144,-0.00018489525664847236
1,2.0,180.0,17,5,-0.00017086973717696293,-0.00014281031607894302
1,2.0,180.0,18,0,-0.00034213343394252644,-0.0008276018048433688
1,2.0,180.0,18,1,-0.0008126566707832675,-0.0004935133160197269
1,2.0,180.0,18,2,6.84592546967669e-05,0.0001570819516372132
1,2.0,180.0,18,3,0.0008185949705884613,0.0008473766241583798
1,2.0,180.0,18,4,0.00037927905151060627,0.0006375786498149453
1,2.0,180.0,18,5,-0.00011154317207004127,-0.0003209221047474423
1,2.0,180.0,19,0,0.0001272077692888815,0.00020789028022086067
1,2.0,180.0,19,1,0.00013332029972034997,0.0009912789340899872
1,2.0,180.0,19,2,0.0004269670909487069,0.0003472970544224448
1,2.0,180.0,19,3,0.0002594586335051199,-0.0002527078688389212
1,2.0,180.0,19,4,-0.0003483817951505818,-0.000801181411462487
1,2.0,180.0,19,5,-0.0005985719983124764,-0.0004925769884318841
1,2.0,180.0,20,0,-0.0005502610079579023,-0.0002181603149018984
1,2.0,180.0,20,1,-0.0011039453687863232,-2.0367166360593788e-05
1,2.0,180.0,20,2,-0.00039311353335720335,0.0004368338743607126
1,2.0,180.0,20,3,0.0007143793273323192,0.00029516474699875235
1,2.0,180.0,20,4,0.0011042133652992326,-7.844051231569219e-05
1,2.0,180.0,20,5,0.0002287272174698781,-0.00041503062778128186
1,2.0,180.0,21,0,-0.00033078033651099195,0.0008304066240804977
1,2.0,180.0,21,1,-0.0006019399124992676,0.000550647375321922
1,2.0,180.0,21,2,-0.0006186779019045147,7.095306124641119e-05
1,2.0,180.0,21,3,0.00023577752157854604,-0.0008576577352688398
1,2.0,180.0,21,4,0.00042587376959212745,-0.0006667457525108387
1,2.0,180.0,21,5,0.0008897468597441015,7.239642713084815e-05
1,2.0,180.0,22,0,-0.0002222323996975604,-1.065527519489412e-05
1,2.0,180.0,22,1,0.00010873046618723237,0.0006775725909692627
1,2.0,180.0,22,2,0.0009620565898599462,0.0005645693191953919
1,2.0,180.0,22,3,0.0005410496031130946,-0.0003239118344799771
1,2.0,180.0,22,4,-0.0006151433009115223,-0.0007147224181203508
1,2.0,180.0,22,5,-0.000774460958551191,-0.00019285238236943264
1,2.0,180.0,23,0,-0.0003536077396251019,0.0001416708718146309
1,2.0,180.0,23,1,-0.0005029332967905474,0.00034837348349498555
1,2.0,180.0,23,2,-0.0004500640076600777,-9.259141550417306e-05
1,2.0,180.0,23,3,0.0004421604983664826,-7.11830092456582e-05
1,2.0,180.0,23,4,0.0007823353519839669,-0.00014026182921801484
1,2.0,180.0,23,5,8.210919372527785e-05,-0.0001860081013417711
1,2.0,180.0,24,0,0.001016709353111545,4.573761590053447e-05
1,2.0,180.0,24,1,0.00017548273749802863,-2.9111282858877085e-05
1,2.0,180.0,24,2,-0.0004894806444059646,8.231428457200623e-05
1,2.0,180.0,24,3,-0.0009625110262246024,-0.00022843204334330462
1,2.0,180.0,24,4,-0.00014360329135823348,0.00020036174549620546
1,2.0,180.0,24,5,0.000403402871379227,-7.087031976656477e-05
1,2.0,180.0,25,0,-0.0001344331068957925,0.0005030263191134866
1,2.0,180.0,25,1,0.0002835219004989906,0.00012217165776862854
1,2.0,180.0,25,2,0.000764549465347282,0.0001619361466828539
1,2.0,180.0,25,3,0.00039341954542077907,-0.00027202032403605394
1,2.0,180.0,25,4,-0.0003232523513095657,-0.00029896750084094226
1,2.0,180.0,25,5,-0.0009838054530616944,-0.0002161462986879735
1,2.0,180.0,26,0,0.0008163851457885601,0.0005054590816688941
1,2.0,180.0,26,1,5.274156163811685e-05,-0.0006714416278828922
1,2.0,180.0,26,2,-0.00040661476460411507,-0.001179978490445564
1,2.0,180.0,26,3,-0.0008296810193205056,-0.0002925840658398257
1,2.0,180.0,26,4,-7.339684389895775e-05,0.0007546787843814011
1,2.0,180.0,26,5,0.0004405659203969011,0.0008838663181179881
1,2.0,360.0,0,0,-0.0003518457378017842,0.00026285449644466893
1,2.0,360.0,0,1,-0.0007469062499693371,6.651359946872025e-05
1,2.0,360.0,0,2,-0.00033272138785993044,0.0001218537009885461
1,2.0,360.0,0,3,0.0003518321090077075,-4.001311739416837e-06
1,2.0,360.0,0,4,0.0008997683818574697,-0.00015138747454079393
1,2.0,360.0,0,5,0.0001798728847658754,-0.0002958330106217251
1,2.0,360.0,1,0,-0.00026906850267060904,0.00027570856009545883
1,2.0,360.0,1,1,-0.00011697071760792547,0.00011072263335766043
1,2.0,360.0,1,2,0.0004965870322408471,-1.0144643695787444e-05
1,2.0,360.0,1,3,0.00036570517625980327,-0.0005118779602166207
1,2.0,360.0,1,4,-4.063826703951638e-06,-0.00019232270429089132
1,2.0,360.0,1,5,-0.0004721891615181639,0.0003279141147501804
1,2.0,360.0,2,0,-9.597393927682148e-05,0.00023963110346991267
1,2.0,360.0,2,1,-4.55019586683225e-05,0.00024739355051088633
1,2.0,360.0,2,2,-0.00037401321076241975,0.00011419400071246115
1,2.0,360.0,2,3,-0.00014843380965051667,-3.0936737000503774e-05
1,2.0,360.0,2,4,0.00022659291615504935,-0.0005434489639164554
1,2.0,360.0,2,5,0.00043733000220303126,-2.6832953776300794e-05
1,2.0,360.0,3,0,0.0004256480961850323,4.403773886564198e-05
1,2.0,360.0,3,1,0.00011692394139723892,0.0005379131442536464
1,2.0,360.0,3,2,-0.00046652872080385526,0.0006315063765900698
1,2.0,360.0,3,3,-0.00029136202654256576,-1.6217916946837155e-05
1,2.0,360.0,3,4,-1.2792490939151822e-05,-0.0007330996229215369
1,2.0,360.0,3,5,0.00022811120070330163,-0.00046413971984098394
1,2.0,360.0,4,0,-0.0003726086724113406,-0.00012043882809885539
1,2.0,360.0,4,1,-0.0002126116017558445,-0.0004755961863860379
1,2.0,360.0,4,2,0.000512536545680286,5.404182607293532e-05
1,2.0,360.0,4,3,0.00021749801448621694,0.00012956358921465482
1,2.0,360.0,4,4,0.0002443657390654292,0.0002331954153354955
1,2.0,360.0,4,5,-0.00038918002506474643,0.0001792341838618073
1,2.0,360.0,5,0,0.00011716552212092236,-0.0003501480519204616
1,2.0,360.0,5,1,-0.00036277562473477516,-0.00034496559040048347
1,2.0,360.0,5,2,-0.00037382490706378533,-0.00013619260716694223
1,2.0,360.0,5,3,-0.00016357111320947277,0.00035539164687943537
1,2.0,360.0,5,4,0.0003384447504746448,0.0004574072586927946
1,2.0,360.0,5,5,0.0004445613724124655,1.8507343915658095e-05
1,2.0,360.0,6,0,-0.00039681793094294913,0.00012452933065027085
1,2.0,360.0,6,1,-0.00025198163898690703,-0.0001906112846903324
1,2.0,360.0,6,2,7.088099645131903e-06,-0.0002940064113051196
1,2.0,360.0,6,3,0.00043117495705180157,-0.0003367063113899853
1,2.0,360.0,6,4,0.00024482852307490847,0.00011397481780208212
1,2.0,360.0,6,5,-3.429200984198552e-05,0.0005828198589330845
1,2.0,360.0,7,0,0.0002632301921770051,-8.375277794784748e-05
1,2.0,360.0,7,1,0.0005057189992350523,-0.0005440613854187485
1,2.0,360.0,7,2,-5.30726359115163e-05,-0.0005677140445072358
1,2.0,360.0,7,3,-0.00040067345116183564,6.700628696840947e-05
1,2.0,360.0,7,4,-0.0003286821428433299,0.0003412296392269829
1,2.0,360.0,7,5,1.3479038504623478e-05,0.0007872922816784401
1,2.0,360.0,8,0,0.00023437418988236098,-3.715778003302023e-05
1,2.0,360.0,8,1,0.00015476737086999941,0.0005161092667394629
1,2.0,360.0,8,2,2.6571878169502476e-05,0.00046124740197527134
1,2.0,360.0,8,3,-0.00016409366314219575,-0.000178496274212289
1,2.0,360.0,8,4,-6.372924386401703e-05,-0.0005186771209804516
1,2.0,360.0,8,5,-0.0001878905319156505,-0.00024302549348897306
1,2.0,360.0,9,0,-0.00010746283232682357,-0.00030985576231125096
1,2.0,360.0,9,1,-0.00033966818553145706,0.00024888280903513117
1,2.0,360.0,9,2,0.00024771317282273756,0.00025218950302982726
1,2.0,360.0,9,3,0.0005390268020467931,0.0002973343776597247
1,2.0,360.0,9,4,1.5448628180012394e-05,-8.18013808237725e-05
1,2.0,360.0,9,5,-0.0003550575851912623,-0.00040674954658965985
1,2.0,360.0,10,0,-0.00044052067223444575,0.0003061231545893031
1,2.0,360.0,10,1,-0.0008529426406427961,0.00026514010448066503
1,2.0,360.0,10,2,-0.0005058957176308576,0.00025389346780356676
1,2.0,360.0,10,3,0.0004750784244554353,-0.0002812464941350409
1,2.0,360.0,10,4,0.0007650435674456758,-0.00037259313241327045
1,2.0,360.0,10,5,0.0005592370386069886,-0.00017131710032522362
1,2.0,360.0,11,0,-0.00028792006966132716,6.550779830986664e-05
1,2.0,360.0,11,1,-0.0001971014153016585,0.0005129730372321202
1,2.0,360.0,11,2,0.00025599629109993336,0.00023598895184560517
1,2.0,360.0,11,3,0.0004916050507397878,-0.0001975474218628145
1,2.0,360.0,11,4,8.359602553622165e-05,-0.0004274921236691765
1,2.0,360.0,11,5,-0.0003461758824129562,-0.00018943024185560085
1,2.0,360.0,12,0,0.0004411381231078721,0.000274381967506997
1,2.0,360.0,12,1,0.00022950231899851166,4.6530187454876576e-05
1,2.0,360.0,12,2,0.0001375344104706663,0.00012212521562743952
1,2.0,360.0,12,3,-0.00028454574040190275,-0.00025022618368966676
1,2.0,360.0,12,4,-0.00023342782133390508,-4.930287767236665e-05
1,2.0,360.0,12,5,-0.00029020129084124217,-0.00014350830922727989
