held_composition,source_frame,atoms,composition,group,baseline_force_RMSE_eV_A,candidate_force_RMSE_eV_A,correction_energy_eV,reference_energy_eV,baseline_energy_eV,candidate_energy_eV
H32O8Si192,663,232,H32O8Si192,Si_O_H_vacuum1,0.28496018708034004,0.2827690051205387,2.5354099751450696,-24491.166458112904,-1141.0450120642658,-1138.5096020891208
H32O8Si192,664,232,H32O8Si192,Si_O_H_vacuum1,0.3177899882300218,0.31696428018890677,2.5829416697238647,-24485.819295714013,-1137.7217919042798,-1135.138850234556
H32O8Si192,665,232,H32O8Si192,Si_O_H_vacuum1,0.30547188650304863,0.30364325496767897,2.4512296063471233,-24486.429581572207,-1138.2817950236674,-1135.8305654173203
H32O8Si192,666,232,H32O8Si192,Si_O_H_vacuum1,0.2792512553174246,0.27977704992965685,2.41801573386882,-24487.475554178953,-1137.4418571938602,-1135.0238414599914
H32O8Si192,667,232,H32O8Si192,Si_O_H_vacuum1,0.3116426986206767,0.31124731669950506,2.5938114775185293,-24490.354858624032,-1141.9226607827247,-1139.3288493052062
H32O8Si192,668,232,H32O8Si192,Si_O_H_vacuum1,0.30709248010161244,0.30726364091907354,2.589175807444707,-24484.551947879434,-1136.4486420216977,-1133.859466214253
H32O8Si192,669,232,H32O8Si192,Si_O_H_vacuum1,0.3031511137063433,0.3044805249719869,2.7869792111992853,-24478.458953635098,-1131.2566294192961,-1128.469650208097
H32O8Si192,670,232,H32O8Si192,Si_O_H_vacuum1,0.3147147903463648,0.3122777735530092,2.9668300368409937,-24480.259864812044,-1133.726743777059,-1130.759913740218
H32O8Si192,671,232,H32O8Si192,Si_O_H_vacuum1,0.3164623726293989,0.31213593562789693,2.8873462052046905,-24485.56970306219,-1137.4393400621689,-1134.5519938569641
H32O8Si192,672,232,H32O8Si192,Si_O_H_vacuum1,0.3495808255064406,0.344177088435576,2.8520861896321374,-24483.6367475692,-1135.9910843060693,-1133.138998116437
H32O8Si192,673,232,H32O8Si192,Si_O_H_vacuum1,0.30869019757149735,0.307160418766839,2.8936309466335466,-24486.84657787402,-1138.390785206063,-1135.4971542594294
H32O8Si192,674,232,H32O8Si192,Si_O_H_vacuum1,0.2869577292226046,0.2824633518403442,2.958124349118864,-24489.055948994795,-1140.0925446116992,-1137.1344202625803
H32O8Si192,675,232,H32O8Si192,Si_O_H_vacuum1,0.3271906390017246,0.3229293219794035,2.9963818133405438,-24483.683249808462,-1135.6987274905657,-1132.7023456772251
H32O8Si192,676,232,H32O8Si192,Si_O_H_vacuum1,0.322186502812581,0.31794960417160345,3.018289132288522,-24481.76907696324,-1133.8531322821798,-1130.8348431498912
H32O8Si192,677,232,H32O8Si192,Si_O_H_vacuum1,0.2552829963690797,0.24929498715632428,2.1282034159411403,-24523.50037003103,-1168.087948841399,-1165.9597454254579
H32O8Si192,678,232,H32O8Si192,Si_O_H_vacuum1,0.25195881469671294,0.24841772715154767,2.354445687498204,-24515.57028403554,-1161.249383670414,-1158.894937982916
H32O8Si192,679,232,H32O8Si192,Si_O_H_vacuum1,0.2634559806416265,0.2565163113090122,2.3445604682481886,-24515.660155797017,-1160.070955545954,-1157.7263950777058
H32O8Si192,680,232,H32O8Si192,Si_O_H_vacuum1,0.2756851376348499,0.271843771806345,2.396035827346453,-24515.487596008938,-1159.237577207478,-1156.8415413801315
H32O8Si192,681,232,H32O8Si192,Si_O_H_vacuum1,0.26963696124585934,0.26677395724356845,2.619068892339076,-24515.001270908855,-1158.1871474394784,-1155.5680785471393
H32O8Si192,682,232,H32O8Si192,Si_O_H_vacuum1,0.2803516968471267,0.2740056923316808,2.452206961975619,-24511.593724512873,-1156.5832409211973,-1154.1310339592217
H32O8Si192,683,232,H32O8Si192,Si_O_H_vacuum1,0.3146946872097013,0.3113780119692493,2.3073808637077198,-24512.723889321805,-1158.0298699258672,-1155.7224890621594
H32O8Si192,684,232,H32O8Si192,Si_O_H_vacuum1,0.2947016457954456,0.2862865801543549,2.3543056214967826,-24514.92808524752,-1159.0344405855396,-1156.680134964043
H32O8Si192,685,232,H32O8Si192,Si_O_H_vacuum1,0.2793454199862533,0.2740834048167998,2.353116748718069,-24515.316760771515,-1159.2286166780998,-1156.8754999293817
H32O8Si192,686,232,H32O8Si192,Si_O_H_vacuum1,0.27840045886054776,0.27340233131771546,2.4945089364612563,-24513.658722897813,-1158.1390656494852,-1155.644556713024
H32O8Si192,687,232,H32O8Si192,Si_O_H_vacuum1,0.30841186891810995,0.3014857550481407,2.33907348110656,-24512.393437497347,-1158.0615707886432,-1155.7224973075365
H32O8Si192,688,232,H32O8Si192,Si_O_H_vacuum1,0.2597679231547106,0.2572855282643399,2.3995045482474797,-24514.728347281005,-1158.7591245915164,-1156.359620043269
H32O8Si192,689,232,H32O8Si192,Si_O_H_vacuum1,0.27947935510021943,0.27733248151189027,2.4954253132265047,-24512.009489692147,-1157.176221119448,-1154.6807958062216
H32O8Si192,690,232,H32O8Si192,Si_O_H_vacuum1,0.31681663018645195,0.3102237913369955,2.5713556079673587,-24513.447617406633,-1157.990492574961,-1155.4191369669936
H32O8Si192,691,232,H32O8Si192,Si_O_H_vacuum1,0.3060667644394469,0.30215855638732947,2.7287214533958184,-24511.464995703795,-1156.0720373179931,-1153.3433158645973
H32O8Si192,692,232,H32O8Si192,Si_O_H_vacuum1,0.2800511569633229,0.27655952733543965,2.6945401654687577,-24511.83582529809,-1156.1250199987708,-1153.4304798333021
H32O8Si192,693,232,H32O8Si192,Si_O_H_vacuum1,0.2707996031360202,0.26976980015743707,2.555138920775949,-24515.212789209232,-1158.762290230813,-1156.207151310037
H32O8Si192,694,232,H32O8Si192,Si_O_H_vacuum1,0.30208008886801957,0.2952425462504169,2.6598893454931214,-24511.903442321684,-1156.4479106470815,-1153.7880213015883
H32O8Si192,695,232,H32O8Si192,Si_O_H_vacuum1,0.29060270189517734,0.2856766097269782,2.429005111471408,-24515.681354291897,-1159.1884231486868,-1156.7594180372153
H32O8Si192,696,232,H32O8Si192,Si_O_H_vacuum1,0.3213489512215382,0.32076688090991007,2.553303311044654,-24512.621219215715,-1157.0189408647018,-1154.4656375536572
H32O8Si192,697,232,H32O8Si192,Si_O_H_vacuum1,0.28849388726401276,0.28717540304220823,2.4370319954732116,-24511.647720330006,-1156.372838419401,-1153.9358064239277
H32O8Si192,698,232,H32O8Si192,Si_O_H_vacuum1,0.2887418849423797,0.28588248974931724,2.6599928727010203,-24512.7014798624,-1155.5492602842055,-1152.8892674115045
H32O8Si192,699,232,H32O8Si192,Si_O_H_vacuum1,0.2653971498781725,0.261752596941849,2.508353609990919,-24515.238130997765,-1159.38560226519,-1156.877248655199
H32O8Si192,700,232,H32O8Si192,Si_O_H_vacuum1,0.283183880004266,0.2793585138590308,2.5460100259118525,-24513.305300107913,-1157.2450329726241,-1154.6990229467124
H32O8Si192,701,232,H32O8Si192,Si_O_H_vacuum1,0.28343475706558957,0.2799154899664294,2.5521475348205223,-24512.97265706452,-1157.1371248864125,-1154.584977351592
H32O8Si192,702,232,H32O8Si192,Si_O_H_vacuum1,0.2846783895347315,0.2781990178771163,2.667581117625174,-24512.58715679355,-1156.9473652475779,-1154.2797841299528
H32O8Si192,703,232,H32O8Si192,Si_O_H_vacuum1,0.29496227476984016,0.2935294048236809,2.3412767021992247,-24513.52606398509,-1157.7762669250199,-1155.4349902228207
H32O8Si192,704,232,H32O8Si192,Si_O_H_vacuum1,0.2891940853755942,0.2863322503643397,2.417543933442515,-24513.81980070526,-1157.953636043791,-1155.5360921103486
H32O8Si192,705,232,H32O8Si192,Si_O_H_vacuum1,0.28493945664100334,0.2804388350662457,2.5747231813036233,-24513.02589500475,-1156.9999453877008,-1154.4252222063972
H32O8Si192,706,232,H32O8Si192,Si_O_H_vacuum1,0.2788989886692585,0.2761836367933949,2.461004896662619,-24515.302553417874,-1158.3547651756742,-1155.8937602790115
H32O8Si192,707,232,H32O8Si192,Si_O_H_vacuum1,0.299041870468059,0.2982195148770805,2.45179600778225,-24511.65830373643,-1157.4875647357467,-1155.0357687279645
H32O8Si192,708,232,H32O8Si192,Si_O_H_vacuum1,0.26924171442186434,0.2656715297230655,2.5034732070533203,-24514.18457011914,-1158.441094616919,-1155.9376214098656
H32O8Si192,709,232,H32O8Si192,Si_O_H_vacuum1,0.28426729547722235,0.28111256323110334,2.4341086318100973,-24514.182439842047,-1159.2208990068398,-1156.7867903750296
H32O8Si192,710,232,H32O8Si192,Si_O_H_vacuum1,0.3071125173097849,0.3041043577304705,2.4563324202053236,-24513.61925468611,-1158.0478015553026,-1155.5914691350972
H32O8Si192,711,232,H32O8Si192,Si_O_H_vacuum1,0.30328370219244977,0.29877161331274976,2.5141192935971097,-24514.12737915138,-1157.7522404275053,-1155.2381211339082
H32O8Si192,712,232,H32O8Si192,Si_O_H_vacuum1,0.29708745902835465,0.2932378158156346,2.622591687330838,-24514.564686838807,-1157.7364936317606,-1155.1139019444297
H32O8Si192,713,232,H32O8Si192,Si_O_H_vacuum1,0.2792874156549285,0.27765507633812003,2.4681595837667984,-24513.05943740956,-1157.3737308521806,-1154.905571268414
H32O8Si192,714,232,H32O8Si192,Si_O_H_vacuum1,0.2932035201201466,0.2873046864261875,2.366089998437019,-24513.246362345017,-1157.9238880263515,-1155.5577980279145
H32O8Si192,715,232,H32O8Si192,Si_O_H_vacuum1,0.2873392940350756,0.2844035849324575,2.4616185545787497,-24515.62043549294,-1159.3000856384576,-1156.8384670838789
H32O8Si192,716,232,H32O8Si192,Si_O_H_vacuum1,0.3079633036700487,0.3082169918251065,2.4760244082228358,-24513.111961477203,-1158.2111759240247,-1155.7351515158018
H32O8Si192,717,232,H32O8Si192,Si_O_H_vacuum1,0.290896698163572,0.28828902554865216,2.465720651337552,-24514.41914128581,-1157.9931415670017,-1155.5274209156642
H32O8Si192,718,232,H32O8Si192,Si_O_H_vacuum1,0.2897130757299222,0.2854514810621613,2.6368648116452853,-24513.30373550926,-1156.5802031988385,-1153.9433383871933
H32O8Si192,719,232,H32O8Si192,Si_O_H_vacuum1,0.320045874597573,0.3172606273208721,2.557910453479233,-24513.029453002484,-1158.0138842279864,-1155.4559737745071
H32O8Si192,720,232,H32O8Si192,Si_O_H_vacuum1,0.27339064490623394,0.26860715252893297,2.6334771452007977,-24515.355220014786,-1158.5319939882875,-1155.8985168430868
H32O8Si192,721,232,H32O8Si192,Si_O_H_vacuum1,0.28728550342290815,0.2842367230352575,2.5464848579377186,-24512.81274930061,-1156.9446444016764,-1154.3981595437388
H32O8Si192,722,232,H32O8Si192,Si_O_H_vacuum1,0.286764960152257,0.2827319288036006,2.382489960545236,-24515.147671146347,-1158.5775334665036,-1156.1950435059584
H32O8Si192,723,232,H32O8Si192,Si_O_H_vacuum1,0.314776168784205,0.3102721720091826,2.396712334300723,-24513.16153046383,-1156.5632390396363,-1154.1665267053356
H32O8Si192,724,232,H32O8Si192,Si_O_H_vacuum1,0.3046037022914088,0.30198001789536316,2.3811270336969166,-24512.536739908108,-1156.8233451111325,-1154.4422180774357
H32O8Si192,725,232,H32O8Si192,Si_O_H_vacuum1,0.286985620377602,0.2830666543346691,2.4151665500505954,-24515.032713405704,-1158.9017324055992,-1156.4865658555486
H32O8Si192,726,232,H32O8Si192,Si_O_H_vacuum1,0.30192121862423965,0.29617151343770953,2.45766215609293,-24513.74384430771,-1157.515585515061,-1155.057923358968
H32O8Si192,727,232,H32O8Si192,Si_O_H_vacuum1,0.2665658179641562,0.2641380469836263,2.5616673617970305,-24512.086600767994,-1156.6024338251743,-1154.0407664633774
H32O8Si192,728,232,H32O8Si192,Si_O_H_vacuum1,0.27200818879071775,0.26914147159019003,2.510162946346931,-24517.140715278758,-1160.5481880881605,-1158.0380251418135
H32O8Si192,729,232,H32O8Si192,Si_O_H_vacuum1,0.2765427243207071,0.2732755559882209,2.359685054115679,-24514.588234461236,-1158.3940681835832,-1156.0343831294674
H32O8Si192,730,232,H32O8Si192,Si_O_H_vacuum1,0.3025772761703275,0.3020407232749194,2.4701678834850984,-24512.686948295417,-1157.1710601215586,-1154.7008922380735
H32O8Si192,731,232,H32O8Si192,Si_O_H_vacuum1,0.29922184872444996,0.29562110290809984,2.3714058628006427,-24513.74655910013,-1157.5040056944267,-1155.132599831626
H32O8Si192,732,232,H32O8Si192,Si_O_H_vacuum1,0.321681512353641,0.3201831583328992,2.3612026923849037,-24513.09267039769,-1158.1562851253766,-1155.7950824329916
H32O8Si192,733,232,H32O8Si192,Si_O_H_vacuum1,0.3120457841384533,0.30877967061235845,2.5692130104534403,-24513.367714002987,-1158.9030585871928,-1156.3338455767393
H32O8Si192,734,232,H32O8Si192,Si_O_H_vacuum1,0.29305232477022974,0.28901148066509147,2.4294225116503276,-24513.188032510094,-1159.10215883876,-1156.6727363271098
H32O8Si192,735,232,H32O8Si192,Si_O_H_vacuum1,0.300772228963126,0.29796727782452487,2.436999535165741,-24513.475383246277,-1158.632112278693,-1156.1951127435273
H32O8Si192,736,232,H32O8Si192,Si_O_H_vacuum1,0.3076403051917552,0.3019092626798228,2.6236862417067455,-24511.062403016567,-1155.5756308267858,-1152.951944585079
H32O8Si192,737,232,H32O8Si192,Si_O_H_vacuum1,0.28633552741614876,0.2832341622995982,2.53736060530979,-24513.05888508106,-1157.6402175204023,-1155.1028569150926
H32O8Si192,738,232,H32O8Si192,Si_O_H_vacuum1,0.3046730709922097,0.30380173274386746,2.3611490192866698,-24513.539312212393,-1159.1321535208417,-1156.7710045015551
H32O8Si192,739,232,H32O8Si192,Si_O_H_vacuum1,0.28326436891657986,0.2805242237897714,2.413005611207112,-24513.652114621415,-1157.7886366443306,-1155.3756310331235
H32O8Si192,740,232,H32O8Si192,Si_O_H_vacuum1,0.28138449178249647,0.27953699276228655,2.5266627805862143,-24513.71148391778,-1159.0100836499269,-1156.4834208693405
H32O8Si192,741,232,H32O8Si192,Si_O_H_vacuum1,0.2756985609126595,0.2708875011668409,2.4649471727553554,-24514.38078068607,-1159.132612895843,-1156.6676657230878
H32O8Si192,742,232,H32O8Si192,Si_O_H_vacuum1,0.2915069931462278,0.2855069239488224,2.557615651607579,-24511.08116893993,-1155.8130966410001,-1153.2554809893925
H32O8Si192,743,232,H32O8Si192,Si_O_H_vacuum1,0.2854843597249324,0.2838659799199866,2.383577683431274,-24515.00546048467,-1159.507999182469,-1157.1244214990377
H32O8Si192,744,232,H32O8Si192,Si_O_H_vacuum1,0.2992740493460139,0.29645864443002184,2.571132791731963,-24511.500099608693,-1157.7303045937058,-1155.1591718019738
H32O8Si192,745,232,H32O8Si192,Si_O_H_vacuum1,0.29837826995876215,0.29121059465702026,2.5439972624239893,-24514.38497299642,-1158.548395655456,-1156.004398393032
H32O8Si192,746,232,H32O8Si192,Si_O_H_vacuum1,0.30836918109001377,0.3010445876623546,2.604220536167252,-24514.56689684737,-1159.004295265588,-1156.4000747294208
H32O8Si192,747,232,H32O8Si192,Si_O_H_vacuum1,0.29592379194016893,0.2910601599662828,2.443594883362128,-24513.60885462587,-1158.5198928396317,-1156.0762979562696
H32O8Si192,748,232,H32O8Si192,Si_O_H_vacuum1,0.2864278553581823,0.2822784610970298,2.4673942908456055,-24514.82411687411,-1160.484538060597,-1158.0171437697516
H32O8Si192,749,232,H32O8Si192,Si_O_H_vacuum1,0.2871428401767995,0.2868613861102352,2.498367014589708,-24511.331212642926,-1156.5382222356502,-1154.0398552210604
H32O8Si192,750,232,H32O8Si192,Si_O_H_vacuum1,0.27682613089375396,0.2723860689819489,2.409218782124613,-24513.391068018864,-1157.6967120343866,-1155.287493252262
H32O8Si192,751,232,H32O8Si192,Si_O_H_vacuum1,0.28561643655063057,0.28399559280022824,2.387623087671013,-24513.895319024832,-1158.3587188142553,-1155.9710957265843
H32O8Si192,752,232,H32O8Si192,Si_O_H_vacuum1,0.2746611452084385,0.26893464192418876,2.5864325651458797,-24510.103589039907,-1155.4056567453742,-1152.8192241802283
H32O8Si192,753,232,H32O8Si192,Si_O_H_vacuum1,0.27963031262582927,0.2768328948984166,2.4647901656416926,-24513.190777969055,-1158.5886444327668,-1156.1238542671251
H32O8Si192,754,232,H32O8Si192,Si_O_H_vacuum1,0.28746110028249666,0.28098345894331295,2.642858335698687,-24512.667594965023,-1158.5792041129694,-1155.9363457772706
H32O8Si192,755,232,H32O8Si192,Si_O_H_vacuum1,0.294801289054401,0.2918985418593956,2.38397963782925,-24511.713639489324,-1155.981897845086,-1153.5979182072567
H32O8Si192,756,232,H32O8Si192,Si_O_H_vacuum1,0.268876309421664,0.2680354815370095,2.408503240378849,-24514.308826458942,-1159.3139615494035,-1156.9054583090247
H32O8Si192,757,232,H32O8Si192,Si_O_H_vacuum1,0.28073992081281585,0.2796520474642242,2.526415201422283,-24514.863510905147,-1158.3731908081468,-1155.8467756067246
H32O8Si192,758,232,H32O8Si192,Si_O_H_vacuum1,0.2977822971552576,0.29525050321030205,2.667784660777014,-24511.474747052587,-1156.6036282797788,-1153.9358436190018
H32O8Si192,759,232,H32O8Si192,Si_O_H_vacuum1,0.2852472096048044,0.2845136772051138,2.389163840830683,-24512.79828992808,-1157.5412574284255,-1155.152093587595
H32O8Si192,760,232,H32O8Si192,Si_O_H_vacuum1,0.30138649420261315,0.29572950352043953,2.584891661276459,-24511.116460718127,-1157.8435460601404,-1155.2586543988639
H32O8Si192,761,232,H32O8Si192,Si_O_H_vacuum1,0.28480859790945107,0.28017168019162664,2.5519395856892277,-24511.374329582064,-1156.85446920459,-1154.3025296189007
H32O8Si192,762,232,H32O8Si192,Si_O_H_vacuum1,0.29706021205159533,0.2932796369111857,2.4510389895587785,-24514.0656730431,-1158.0860356234643,-1155.6349966339055
H32O8Si192,763,232,H32O8Si192,Si_O_H_vacuum1,0.30004324588328996,0.30069507729034384,2.4256971444626214,-24513.487196515107,-1156.9320441298878,-1154.5063469854251
H32O8Si192,764,232,H32O8Si192,Si_O_H_vacuum1,0.2675946746317708,0.26513143097984737,2.5499496754573077,-24513.29816482085,-1158.0379651496187,-1155.4880154741613
H32O8Si192,765,232,H32O8Si192,Si_O_H_vacuum1,0.31042617233326814,0.30721743218425474,2.4071881486244147,-24514.496309571867,-1159.1769830176177,-1156.7697948689931
H32O8Si192,766,232,H32O8Si192,Si_O_H_vacuum1,0.2641413865760215,0.26233064686843005,2.408221586524546,-24512.55812736773,-1157.7919506701571,-1155.3837290836325
H32O8Si192,767,232,H32O8Si192,Si_O_H_vacuum1,0.2948696911506137,0.2881269166172528,2.7489993986513186,-24511.55807438699,-1157.2535948534344,-1154.5045954547832
H32O8Si192,768,232,H32O8Si192,Si_O_H_vacuum1,0.3115797437091985,0.30896058182716635,2.6605266772218545,-24511.27388801535,-1157.1470163446397,-1154.4864896674178
H32O8Si192,769,232,H32O8Si192,Si_O_H_vacuum1,0.3111279752250293,0.30773469881555987,2.5451188117127344,-24512.61282849227,-1158.0142903400397,-1155.469171528327
H32O8Si192,770,232,H32O8Si192,Si_O_H_vacuum1,0.2618522237034553,0.2604329078111486,2.5806876279784157,-24515.006245260498,-1158.560666926898,-1155.9799792989195
O144Si72,433,216,O144Si72,Si_O_vacuum0,0.03245785166003798,0.03245498173307416,54.24449815002653,-70828.83441932354,-1679.085862786482,-1624.8413646364554
O144Si72,434,216,O144Si72,Si_O_vacuum0,0.2777544419643069,0.2716288114917882,56.52598372594349,-70698.43397565528,-1552.554760731764,-1496.0287770058205
O144Si72,435,216,O144Si72,Si_O_vacuum0,0.2902111573312406,0.295193211398663,61.141260462749784,-70662.68679890169,-1521.023557651074,-1459.8822971883242
O144Si72,436,216,O144Si72,Si_O_vacuum0,0.2867328314875746,0.28405178263099273,61.28614875042563,-70672.6246146587,-1530.4541716837255,-1469.1680229332999
O144Si72,437,216,O144Si72,Si_O_vacuum0,0.305396011973446,0.3053418241655541,62.5815567692276,-70677.55512372049,-1535.8359921160275,-1473.2544353468
O144Si72,438,216,O144Si72,Si_O_vacuum0,0.287261420422213,0.28423455943818876,62.573760512342396,-70694.7215318544,-1551.1747420146137,-1488.6009815022712
O144Si72,439,216,O144Si72,Si_O_vacuum0,0.296952393569118,0.2926533842442256,62.00220495370439,-70688.45024633437,-1545.4908384483333,-1483.4886334946289
O144Si72,440,216,O144Si72,Si_O_vacuum0,0.2682364384684222,0.26468594713729443,61.89831806257758,-70703.95995893424,-1559.7567217262024,-1497.8584036636248
O144Si72,441,216,O144Si72,Si_O_vacuum0,0.23080413845933784,0.23755503221063742,62.2337117179047,-70712.86945611658,-1568.6993494785693,-1506.4656377606645
O144Si72,442,216,O144Si72,Si_O_vacuum0,0.257432078097369,0.2621421234348537,62.82240290358614,-70717.40071407016,-1572.915004048885,-1510.0926011452989
O144Si72,443,216,O144Si72,Si_O_vacuum0,0.24858318815675146,0.24654478252730758,61.92192994595812,-70714.56728948277,-1569.9716766108563,-1508.0497466648983
O144Si72,444,216,O144Si72,Si_O_vacuum0,0.23261657794334678,0.22812536495844338,61.07698101665784,-70727.21933970768,-1582.5865047812617,-1521.509523764604
O144Si72,445,216,O144Si72,Si_O_vacuum0,0.21898790894337752,0.21906018194210006,60.85913256695774,-70731.81726425845,-1586.7545116847616,-1525.895379117804
O144Si72,446,216,O144Si72,Si_O_vacuum0,0.20256748837483288,0.21063579722403614,60.69130978689192,-70732.94046886529,-1587.7456326578367,-1527.0543228709448
O144Si72,447,216,O144Si72,Si_O_vacuum0,0.2508574290689734,0.2556949304037346,60.657985541769726,-70735.23460165695,-1590.3372857965296,-1529.67930025476
O144Si72,448,216,O144Si72,Si_O_vacuum0,0.21022350787502136,0.21625843852322732,60.6594370377033,-70738.96327019748,-1593.973817281344,-1533.3143802436407
O144Si72,449,216,O144Si72,Si_O_vacuum0,0.2435729420310438,0.25225504750162764,61.092359839138176,-70739.9743067676,-1595.5483707722026,-1534.4560109330644
O144Si72,450,216,O144Si72,Si_O_vacuum0,0.21330982878500998,0.21521151191119844,60.48897974596058,-70739.18893211054,-1593.8109746320781,-1533.3219948861176
O144Si72,451,216,O144Si72,Si_O_vacuum0,0.199841000839808,0.20181567106231613,60.07586561715102,-70739.823842628,-1594.5043971801877,-1534.4285315630366
O144Si72,452,216,O144Si72,Si_O_vacuum0,0.21082350526696117,0.2070401657721688,60.024871680483045,-70744.78820988775,-1598.8834561114597,-1538.8585844309766
O144Si72,453,216,O144Si72,Si_O_vacuum0,0.1760825448680939,0.1811169973556381,60.23566160123286,-70746.89435851104,-1601.1145286542258,-1540.878867052993
O144Si72,454,216,O144Si72,Si_O_vacuum0,0.17305609153685317,0.1833267081214549,60.35891201879472,-70751.48715581583,-1605.724866680287,-1545.3659546614924
O144Si72,455,216,O144Si72,Si_O_vacuum0,0.1977356034956375,0.19977201136978864,59.72278499818772,-70754.22700814746,-1608.6956858505514,-1548.9729008523636
O144Si72,456,216,O144Si72,Si_O_vacuum0,0.20249682967061888,0.2085213025925456,60.68816044581485,-70743.34103062516,-1598.0777842873679,-1537.389623841553
O144Si72,457,216,O144Si72,Si_O_vacuum0,0.18752793675018956,0.19236264292464897,60.69269001766801,-70745.93075599415,-1600.587476352591,-1539.894786334923
O144Si72,458,216,O144Si72,Si_O_vacuum0,0.20557964617167596,0.2150347512185713,59.9806639259028,-70753.19255536271,-1607.2797743975532,-1547.2991104716505
O144Si72,459,216,O144Si72,Si_O_vacuum0,0.17978345506920676,0.19183108248753547,60.41969766841773,-70758.4747342542,-1612.7397256869447,-1552.320028018527
O144Si72,460,216,O144Si72,Si_O_vacuum0,0.16473813194069747,0.16577813164910635,59.00795912605407,-70760.42568010442,-1614.5418066525472,-1555.533847526493
O144Si72,461,216,O144Si72,Si_O_vacuum0,0.20621671967080213,0.21233803082658964,59.73537785394973,-70762.01622542007,-1616.3643716113781,-1556.6289937574284
O144Si72,462,216,O144Si72,Si_O_vacuum0,0.1519178164364147,0.1665153980970749,59.492405599761376,-70761.82291806769,-1615.48339655343,-1555.9909909536686
O144Si72,463,216,O144Si72,Si_O_vacuum0,0.16898532657557225,0.17806942994743732,58.342886367702945,-70765.47537933252,-1619.2200776272316,-1560.8771912595287
O144Si72,464,216,O144Si72,Si_O_vacuum0,0.15260438041828425,0.16942044278543777,59.51101471913354,-70767.88840678766,-1621.900493464926,-1562.3894787457925
O144Si72,465,216,O144Si72,Si_O_vacuum0,0.15974769671702585,0.16894625438450997,59.04974336187821,-70768.83858293545,-1622.698336804584,-1563.6485934427058
O144Si72,466,216,O144Si72,Si_O_vacuum0,0.15812724271387185,0.16354050125812344,59.62688171462503,-70766.10554785196,-1620.2773624935373,-1560.6504807789124
O144Si72,467,216,O144Si72,Si_O_vacuum0,0.17129307468455351,0.17481546955511992,59.20753419835208,-70768.14670791583,-1622.0739401582418,-1562.8664059598898
O144Si72,468,216,O144Si72,Si_O_vacuum0,0.1977286446096008,0.2007061298342975,59.64674232182586,-70768.73724382368,-1623.2174238260964,-1563.5706815042704
O144Si72,469,216,O144Si72,Si_O_vacuum0,0.1646157242805611,0.16945628767663787,58.84482781406138,-70771.66976830178,-1625.663667221372,-1566.8188394073106
O144Si72,470,216,O144Si72,Si_O_vacuum0,0.17515865804511857,0.18389359322879079,60.11131676628089,-70774.07856795691,-1628.089780341358,-1567.978463575077
O144Si72,471,216,O144Si72,Si_O_vacuum0,0.13332146730873978,0.15342680279528884,59.086036479143715,-70776.30819998855,-1629.9453736951605,-1570.8593372160167
O144Si72,472,216,O144Si72,Si_O_vacuum0,0.14259821683958143,0.1562607138242833,59.51840886095134,-70777.38404203062,-1631.2889084997696,-1571.7704996388184
O144Si72,473,216,O144Si72,Si_O_vacuum0,0.15964158357736236,0.17143673312852978,59.489005005612455,-70776.2740466677,-1630.0668874637433,-1570.577882458131
O144Si72,474,216,O144Si72,Si_O_vacuum0,0.14598658221361474,0.15545112583965942,59.20704548118365,-70782.54342468324,-1636.1480580359384,-1576.9410125547547
O144Si72,475,216,O144Si72,Si_O_vacuum0,0.1472637782198074,0.16169634687315063,59.736455197972866,-70785.20317675831,-1638.9172610505527,-1579.1808058525799
O144Si72,476,216,O144Si72,Si_O_vacuum0,0.15642924521556636,0.1683632869549357,59.034485797718354,-70785.5576397116,-1639.142994403639,-1580.1085086059206
O144Si72,477,216,O144Si72,Si_O_vacuum0,0.1567740419556671,0.16228290500881762,58.26789723458237,-70788.45583437824,-1641.9933768129506,-1583.7254795783683
O144Si72,478,216,O144Si72,Si_O_vacuum0,0.13345347164443624,0.13939839897765988,58.19068125904677,-70790.75442464546,-1644.2004007669973,-1586.0097195079504
O144Si72,479,216,O144Si72,Si_O_vacuum0,0.12611719043814384,0.13781281289497554,58.395333297409344,-70790.39780636872,-1643.9601827031406,-1585.5648494057314
O144Si72,480,216,O144Si72,Si_O_vacuum0,0.13265654420979678,0.14450873867155578,58.04001251498237,-70792.38676844719,-1645.796969539178,-1587.7569570241956
O144Si72,481,216,O144Si72,Si_O_vacuum0,0.11823302007436626,0.1260730896390318,59.44485690857215,-70793.75131902765,-1647.1989064993243,-1587.7540495907522
O144Si72,482,216,O144Si72,Si_O_vacuum0,0.13482298872114395,0.1477659542244826,59.14735372554238,-70794.01166470736,-1647.7930481263325,-1588.64569440079
O144Si72,483,216,O144Si72,Si_O_vacuum0,0.14669785305175018,0.1544447891311049,58.98032731623506,-70794.67673584021,-1648.5527659764027,-1589.5724386601676
O144Si72,484,216,O144Si72,Si_O_vacuum0,0.1157305389182164,0.13397810144005556,58.45597106362405,-70798.06986008615,-1651.6885677547739,-1593.2325966911499
O144Si72,485,216,O144Si72,Si_O_vacuum0,0.1273471455634362,0.13802677468002902,58.99043730812166,-70798.46966371629,-1651.8680273286964,-1592.8775900205746
O144Si72,486,216,O144Si72,Si_O_vacuum0,0.10752361850627541,0.12061991137480958,57.929430378568256,-70804.78058124024,-1657.836906938301,-1599.9074765597327
