model,ring,j,l,gx,gy,gz,units
joint_trial,5,-3,0,0.0006663464889702103,0.0007928040013681971,0.002376108352374436,eV/L0
joint_trial,5,-3,1,0.006260424758712914,0.008191835812693976,0.0016278489396995323,eV/L0
joint_trial,5,-3,2,0.008346945062177858,0.0071240300095075865,0.0006997866736445914,eV/L0
joint_trial,5,-3,3,0.003835370575222483,0.002567652666276086,-0.0014879288239801468,eV/L0
joint_trial,5,-3,4,-2.2748510987695587e-05,-0.00177553173589591,0.002447600613193951,eV/L0
joint_trial,5,-3,5,-0.0017404733249056525,0.00040014807993231984,-0.0010523548979843656,eV/L0
joint_trial,5,-3,6,-0.0023876348682750287,-0.0007680811176694328,-0.0011636241113584498,eV/L0
joint_trial,5,-3,7,-0.0018956124697305336,-0.00018015951981705078,-0.0007227136040882106,eV/L0
joint_trial,5,-3,8,-0.0013672074112022299,-0.00018992963744759292,-0.0003951352371730754,eV/L0
joint_trial,5,-3,9,-0.0009732329406432481,1.2061891405189572e-05,-0.0001726691708893807,eV/L0
joint_trial,5,-3,10,-0.0007306409566107839,0.0001431300551898232,-9.838618098638217e-05,eV/L0
joint_trial,5,-2,-7,-0.000393468676106468,0.0003214953408152777,0.0007789085614711415,eV/L0
joint_trial,5,-2,-6,-0.0005268151234554505,0.0001760162068295253,-0.00023350370566366642,eV/L0
joint_trial,5,-2,-5,-0.00043470413779019484,-5.123849696258457e-05,-0.0001958645142517617,eV/L0
joint_trial,5,-2,-4,-0.00018407937992769477,-0.0003225300927604287,-0.0002664040585080963,eV/L0
joint_trial,5,-2,-3,0.00025133684657252173,-0.00041467795301638495,-0.00013293007013258216,eV/L0
joint_trial,5,-2,-2,6.477050420568635e-05,3.7888205909872175e-05,7.720905092779754e-05,eV/L0
joint_trial,5,-2,-1,-0.0036148440716561613,0.0015387244437123737,0.0006649278384149766,eV/L0
joint_trial,5,-2,0,-0.0055386358909612,0.001216068790833127,0.004404284465061656,eV/L0
joint_trial,5,-2,1,0.015505724907421387,0.014485846420477509,0.004774263961487532,eV/L0
joint_trial,5,-2,2,0.007299183020591832,0.007564403749069555,-0.002048932294491797,eV/L0
joint_trial,5,-2,3,3.9092704127987326e-05,-0.003994053979109174,0.005631438065257581,eV/L0
joint_trial,5,-2,4,-0.0037892764155431843,0.0004997901708355323,-0.0027678970906370483,eV/L0
joint_trial,5,-2,5,-0.004657677839534449,-0.0013410218896095733,-0.0026955891047995917,eV/L0
joint_trial,5,-2,6,-0.003145009372072952,-0.00034139264616325315,-0.0012980250584618614,eV/L0
joint_trial,5,-2,7,-0.001971518086728123,-0.0002964542812182809,-0.0007308325458454561,eV/L0
joint_trial,5,-2,8,-0.0012908770184572168,-0.00011708228215402869,-0.00036105477463897035,eV/L0
joint_trial,5,-2,9,-0.000913645394900978,-0.00010681161312746258,-0.00013018523604324525,eV/L0
joint_trial,5,-2,10,-0.0006866212153944093,8.635237919596224e-05,-4.238105982873257e-05,eV/L0
joint_trial,5,-1,-8,-0.0005240281662327443,0.0002039109894324943,0.0013424268812647323,eV/L0
joint_trial,5,-1,-7,-0.0006318320136029871,0.0007964239588578699,-0.0001779593695371237,eV/L0
joint_trial,5,-1,-6,-0.0006949938204463532,0.00041331824737919154,-0.00024069196140252743,eV/L0
joint_trial,5,-1,-5,-0.0007159492619660924,0.0002048471015128414,-0.00013926467404718328,eV/L0
joint_trial,5,-1,-4,-0.0004039489900344503,-2.702124021868183e-05,3.473621882237125e-05,eV/L0
joint_trial,5,-1,-3,0.0009034579816220591,-0.00011761677677063896,0.0004121164940519455,eV/L0
joint_trial,5,-1,-2,0.0038078478472978326,0.0010445940829957414,0.0011681082003547993,eV/L0
joint_trial,5,-1,-1,0.0002787844844101478,0.007838663860580417,0.005662660036988242,eV/L0
joint_trial,5,-1,0,-0.028251697412503364,0.013091517055856169,0.017327347932358374,eV/L0
joint_trial,5,-1,1,0.024646383001858712,0.01792995751686592,0.002833164979957103,eV/L0
joint_trial,5,-1,2,-9.60591960062611e-05,-0.005895761182979215,0.00758819146418407,eV/L0
joint_trial,5,-1,3,-0.007477735587737129,-0.0009732099711475997,-0.007801064766557464,eV/L0
joint_trial,5,-1,4,-0.008439615709746336,-0.0030682980098639535,-0.006440157975352966,eV/L0
joint_trial,5,-1,5,-0.004705494629425292,-0.0006245489315753837,-0.0028433961039658374,eV/L0
joint_trial,5,-1,6,-0.0025002552873932067,-0.0002395567448060593,-0.001525604315245418,eV/L0
joint_trial,5,-1,7,-0.0014992375260335538,7.650770562344028e-06,-0.0007960768160966421,eV/L0
joint_trial,5,-1,8,-0.0010448109102863432,-0.00012449344105720022,-0.00037132097976056035,eV/L0
joint_trial,5,-1,9,-0.0008192805708062053,-0.00013200935687328327,-0.00017449584837319306,eV/L0
joint_trial,5,-1,10,-0.0006876801474055602,0.00014537995785311015,-0.0001201960531599698,eV/L0
joint_trial,5,0,-8,-0.0006259097911975955,0.001105934241513116,0.0004909161221642061,eV/L0
joint_trial,5,0,-7,-0.0007923980935442942,0.0013054696899978508,-0.0003837340170027183,eV/L0
joint_trial,5,0,-6,-0.0009428874239252404,0.001535326965683326,-0.00045093390271050426,eV/L0
joint_trial,5,0,-5,-0.0011797794943623457,0.001796630355985865,-0.000530866410630733,eV/L0
joint_trial,5,0,-4,-0.0013473114483239204,0.0019699230048867613,-0.0005511172255221583,eV/L0
joint_trial,5,0,-3,-0.0005421408260591948,0.0023625849504462426,-9.986355511237686e-05,eV/L0
joint_trial,5,0,-2,0.00565292577773865,0.0041686386851161,-0.00044387579636689445,eV/L0
joint_trial,5,0,-1,0.02813190384838397,0.019714306020239887,0.006535750467539107,eV/L0
joint_trial,5,0,0,-0.0003462825067808256,0.17978453626194923,0.12982963753309745,eV/L0
joint_trial,5,0,1,0.0011173281682658575,0.05844008309792876,-0.08378262417345726,eV/L0
joint_trial,5,0,2,-0.024938287500384054,-0.009729270377993171,-0.017021428048117494,eV/L0
joint_trial,5,0,3,-0.0160718725721783,-0.009966748369060181,-0.012387576328469275,eV/L0
joint_trial,5,0,4,-0.006625739372259242,-0.004640616941756036,-0.007298271327392531,eV/L0
joint_trial,5,0,5,-0.0031538029975154654,-0.003389366429939798,-0.004371355309322642,eV/L0
joint_trial,5,0,6,-0.0017789552716930934,-0.0024908341039195205,-0.0023282205891009006,eV/L0
joint_trial,5,0,7,-0.0011898792278314705,-0.001945665368148837,-0.0012584975759536616,eV/L0
joint_trial,5,0,8,-0.0008828435901817263,-0.0014601869997663795,-0.0005467707302795175,eV/L0
joint_trial,5,0,9,-0.0008230724675213263,-0.0010681395364159642,-0.000666338640435585,eV/L0
joint_trial,5,1,-9,-0.0005084609281166547,0.0005508486895848403,0.0004772424650632203,eV/L0
joint_trial,5,1,-8,-0.000664469845158715,0.0013753813161359874,0.00025022955283806697,eV/L0
joint_trial,5,1,-7,-0.0008486003822582742,0.0016332359393705052,0.0005678645999329341,eV/L0
joint_trial,5,1,-6,-0.0011262135785109304,0.0020137566676635527,0.0012817724663457917,eV/L0
joint_trial,5,1,-5,-0.0016383193253065602,0.002498802833155696,0.0023038075020587008,eV/L0
joint_trial,5,1,-4,-0.002810646914698382,0.003261419444798856,0.004265899351031215,eV/L0
joint_trial,5,1,-3,-0.005789991696458653,0.0041957796481986685,0.006925590468513445,eV/L0
joint_trial,5,1,-2,-0.014660512156397796,0.008848519155425493,0.01125169941822751,eV/L0
joint_trial,5,1,-1,-0.02409798426089753,0.008598525203645289,0.014886678871849338,eV/L0
joint_trial,5,1,0,-0.0010309323761668965,-0.059082528943827366,0.08227908278468396,eV/L0
joint_trial,5,1,1,0.00031634334482938886,-0.18184072169667154,-0.12585972555574465,eV/L0
joint_trial,5,1,2,0.027581695354031065,-0.020055008129456667,-0.005516485457524739,eV/L0
joint_trial,5,1,3,0.004892077247784101,-0.004276971169359785,0.0004882561613649899,eV/L0
joint_trial,5,1,4,-0.0010566253695383058,-0.0024418194412289653,5.854530913136131e-05,eV/L0
joint_trial,5,1,5,-0.0015831236298073893,-0.002041707966661578,0.0006293083270839311,eV/L0
joint_trial,5,1,6,-0.0012729978918755915,-0.0018719787344076697,0.000731419607933651,eV/L0
joint_trial,5,1,7,-0.0009859431071182442,-0.001660335347874274,0.0007044216494276965,eV/L0
joint_trial,5,1,8,-0.0008507696005299962,-0.0016068604902778276,0.0006142352585350413,eV/L0
joint_trial,5,1,9,-0.0007821804349728409,-0.0006620247038472249,-0.0007537560432241824,eV/L0
joint_trial,5,2,-9,-0.000642134363567779,8.602721371180512e-05,0.00027952222971721453,eV/L0
joint_trial,5,2,-8,-0.0007490225047798613,0.00023396624319359328,0.00019525382991911048,eV/L0
joint_trial,5,2,-7,-0.0009769123312561366,0.000120859636551856,0.000494409627128506,eV/L0
joint_trial,5,2,-6,-0.001392154380513722,3.3184822170531674e-05,0.0008582496517655174,eV/L0
joint_trial,5,2,-5,-0.0022822505192715372,0.0002493116875514323,0.0015233090557850008,eV/L0
joint_trial,5,2,-4,-0.004289477024734029,0.0005818000828329843,0.0027066402704332485,eV/L0
joint_trial,5,2,-3,-0.00783416509784652,0.002824863356231096,0.006001214237218485,eV/L0
joint_trial,5,2,-2,-0.0071213498230988746,0.0007081658832666041,0.007446794201770799,eV/L0
joint_trial,5,2,-1,9.519401708142389e-05,0.004529029720586572,-0.007148669248934115,eV/L0
joint_trial,5,2,0,0.024403820783778576,-0.01829031497755666,-0.0038005399631328668,eV/L0
joint_trial,5,2,1,-0.02744056198263413,-0.011621788451357433,-0.01617894799236929,eV/L0
joint_trial,5,2,2,-0.00026546059715397045,-0.007339619418702189,-0.005036740583133006,eV/L0
joint_trial,5,2,3,0.0032980373363941987,-0.0008024436029423244,-0.0012184033579875943,eV/L0
joint_trial,5,2,4,0.0006096349268619107,0.0002688246756599752,-0.0006217500988628598,eV/L0
joint_trial,5,2,5,-0.0005461787807589262,0.00016154793540482129,-0.00019125537988814393,eV/L0
joint_trial,5,2,6,-0.0007767269420634043,-0.00013009470878310315,-9.754091971119878e-05,eV/L0
joint_trial,5,2,7,-0.0007306875907619239,-0.00027660081464679544,6.068718119910021e-05,eV/L0
joint_trial,5,2,8,-0.0007843222815859558,-0.00046508120341835177,-0.0008015966396518808,eV/L0
joint_trial,5,3,-9,-0.0006915560196469088,5.644944330528051e-05,4.708731422961194e-05,eV/L0
joint_trial,5,3,-8,-0.0008875073541986518,0.00018617814885862403,0.00014348409460900776,eV/L0
joint_trial,5,3,-7,-0.0011830876298803937,0.00011645490561936995,0.00038255574696689326,eV/L0
joint_trial,5,3,-6,-0.0018056545187394497,0.00026334514912926797,0.0007269679226013571,eV/L0
joint_trial,5,3,-5,-0.0028735275960434553,0.00029401169099243065,0.0012374800364219798,eV/L0
joint_trial,5,3,-4,-0.004327947228267449,0.0012029629100623446,0.0025429391948138718,eV/L0
joint_trial,5,3,-3,-0.003718916754987336,-0.0005258361796313528,0.0028181632128039826,eV/L0
joint_trial,5,3,-2,-2.443110214066887e-05,0.003707768900075886,-0.005267241252133637,eV/L0
joint_trial,5,3,-1,0.007314314772138354,-0.007367929158035412,0.0014475833448108957,eV/L0
joint_trial,5,3,0,0.015214876596492634,-0.014054726984234763,-0.005076983796672204,eV/L0
joint_trial,5,3,1,-0.005001413197779669,-0.000701163571911078,-0.003912313095261572,eV/L0
joint_trial,5,3,2,-0.0034745520072833394,-0.001374384709861895,-0.00027741731062020546,eV/L0
joint_trial,5,3,3,-5.6103603641301e-05,-3.2678390102702456e-06,1.5882620287242527e-05,eV/L0
joint_trial,5,3,4,0.0001377728573599539,0.0004573931558772013,0.00018738918755809513,eV/L0
joint_trial,5,3,5,-0.0002550303061835387,0.00027948266387304774,0.00032210626127830054,eV/L0
joint_trial,5,3,6,-0.00047608525223476807,0.0001898318542483942,0.0005720220151744291,eV/L0
joint_trial,5,3,7,-0.0005946378881219395,-0.00040007140700912735,-3.532508007973157e-05,eV/L0
joint_trial,5,3,8,-0.0006217308822775727,0.0002742446055701132,-0.00031692425016649673,eV/L0
joint_trial,5,4,-9,-0.0007463606776596557,-1.2809533775069836e-05,7.163388609263951e-05,eV/L0
joint_trial,5,4,-8,-0.0009689470855910277,3.506354672700899e-05,0.00020921437509283688,eV/L0
joint_trial,5,4,-7,-0.0011992508268720964,0.00010159016976499015,0.00043398024194709164,eV/L0
joint_trial,5,4,-6,-0.0017133147636045438,0.00015482730434891617,0.0007036781830897315,eV/L0
joint_trial,5,4,-5,-0.0021884739483328808,0.0006739589245625946,0.0010856492418828201,eV/L0
joint_trial,5,4,-4,-0.001626833910372112,-0.00046852445164571036,0.0011230338814140555,eV/L0
joint_trial,5,4,-3,3.681987658609496e-05,0.0016420695307033752,-0.0023717620143150946,eV/L0
joint_trial,5,4,-2,0.0037069082963667706,-0.0023573494122710826,0.001341200247321386,eV/L0
joint_trial,5,4,-1,0.007931849760609608,-0.006530232351158105,-0.0007185964776206829,eV/L0
joint_trial,5,4,0,0.006137239149251185,-0.008144152585012722,-0.0019374948582847724,eV/L0
joint_trial,5,4,1,0.0009224914383923851,-0.0005775272540804302,-0.002227703224976706,eV/L0
joint_trial,5,4,2,-0.0006525875679822023,-0.00043628865392707596,0.0004765442707884749,eV/L0
joint_trial,5,4,3,-0.00017011242931570962,0.00034528409193647683,0.000380925966164089,eV/L0
joint_trial,5,4,4,-4.93162855193885e-06,0.0004117966959865538,0.000282571550734879,eV/L0
joint_trial,5,4,5,-0.00012453296227209082,0.00042824371570117527,0.0004898383748912655,eV/L0
joint_trial,5,4,6,-0.0003072822059331098,-0.0004146556904907545,-6.903946317542503e-05,eV/L0
joint_trial,5,4,7,-0.0004983580464342865,4.882974474032019e-05,-9.414584313073858e-05,eV/L0
joint_trial,5,5,-9,-0.0005831416474370273,-2.8358535538950414e-05,0.00015954640863413962,eV/L0
joint_trial,5,5,-8,-0.000946640206930076,6.179418944136983e-05,0.0002972558627710369,eV/L0
joint_trial,5,5,-7,-0.0010526302078913165,5.8777568651283196e-05,0.00038929277783833656,eV/L0
joint_trial,5,5,-6,-0.0011396989746611348,0.00039790519985112745,0.00037568492503878634,eV/L0
joint_trial,5,5,-5,-0.0008030139124300186,-0.00019186356013430048,0.00044878278410396275,eV/L0
joint_trial,5,5,-4,3.0785767445657395e-05,0.0008672852442176653,-0.0012416220390104793,eV/L0
joint_trial,5,5,-3,0.0016703474073512812,-0.0008509516500994137,0.0007545625974203083,eV/L0
joint_trial,5,5,-2,0.0043554968482389066,-0.0027147234680557604,-0.00031709930158156614,eV/L0
joint_trial,5,5,-1,0.004352495861182845,-0.0026809279521277187,0.00033781670726692185,eV/L0
joint_trial,5,5,0,0.0029345979073204104,-0.00513494272938033,-0.001787563732376628,eV/L0
joint_trial,5,5,1,0.0015105052560678328,-1.787276075415797e-05,-0.0021034055932348935,eV/L0
joint_trial,5,5,2,0.0005317811627952316,-8.944299223403676e-05,0.00022337638536717948,eV/L0
joint_trial,5,5,3,0.0002505109866285668,0.00041450555666044,0.00016015573343520728,eV/L0
joint_trial,5,5,4,0.0001314869633514388,0.0006163583606369566,0.00023621442322411285,eV/L0
joint_trial,5,5,5,1.2231504883038775e-06,-0.00020868378718572408,-0.00017469264332851885,eV/L0
joint_trial,5,5,6,-0.00022902723319558437,0.00010410702042535814,2.084525316307026e-05,eV/L0
joint_trial,5,6,-8,-0.0006384291950965532,-5.398426394755402e-05,0.00043417908810091836,eV/L0
joint_trial,5,6,-7,-0.0007364571078856757,0.00018824650559111505,0.00017788530563874096,eV/L0
joint_trial,5,6,-6,-0.00042633968182812627,-0.0001039731312294312,0.0002457157106371686,eV/L0
joint_trial,5,6,-5,3.2676354903043535e-05,0.0004780306374235482,-0.0006869553414402197,eV/L0
joint_trial,5,6,-4,0.000842527464420355,-0.0003329518219458105,0.00032109846092106804,eV/L0
joint_trial,5,6,-3,0.002212644205270165,-0.0011982365809737907,-0.00029289190051314635,eV/L0
joint_trial,5,6,-2,0.0029085869561661162,-0.0012128565459013476,0.00011627712121093873,eV/L0
joint_trial,5,6,-1,0.0023228702201101843,-0.001423690934536804,0.00025809148716083826,eV/L0
joint_trial,5,6,0,0.0016841254153537005,-0.002991058663383233,-0.0016341730043771317,eV/L0
joint_trial,5,6,1,0.0012375240111836172,0.00010424264584758267,-0.0019881081175239872,eV/L0
joint_trial,5,6,2,0.000779147208024923,-0.00012068447450526368,-9.311761325913555e-05,eV/L0
joint_trial,5,6,3,0.00047506665920457115,0.0006194339500596318,1.4474762747804121e-06,eV/L0
joint_trial,5,6,4,0.00029742607886492647,-0.00017704603506576148,-0.00040224607455349693,eV/L0
joint_trial,5,6,5,2.0836583009603127e-05,6.325462698030916e-05,8.887805446384424e-05,eV/L0
joint_trial,5,7,-8,-0.0003175926199247152,2.551338221341875e-05,0.0003235993060453069,eV/L0
joint_trial,5,7,-7,-0.00033917993752287216,-0.00020849316741236974,0.0005029685101516469,eV/L0
joint_trial,5,7,-6,-2.22704625618803e-05,0.00025148050525391916,-0.00032043568083971413,eV/L0
joint_trial,5,7,-5,0.00046655839824411683,-0.0001789232874993131,0.00018212147776410604,eV/L0
joint_trial,5,7,-4,0.0011836210653515338,-0.00046830010628835946,-0.0002470355188259187,eV/L0
joint_trial,5,7,-3,0.001755321549236478,-0.0006842672838896602,8.912650529322406e-05,eV/L0
joint_trial,5,7,-2,0.0018297037555429765,-0.0007036846892916906,-1.181937909403199e-05,eV/L0
joint_trial,5,7,-1,0.001412558985889499,-0.0007009591872460656,0.00022579965736737987,eV/L0
joint_trial,5,7,0,0.0011442280958473459,-0.0018247328244680745,-0.0014734694116888864,eV/L0
joint_trial,5,7,1,0.0009624858313587254,0.00012531445738769276,-0.0017923463315694564,eV/L0
joint_trial,5,7,2,0.0007495379113351302,-2.8859764311078558e-05,-0.000261280813495621,eV/L0
joint_trial,5,7,3,0.000574272572172782,-0.00015380205959813887,-0.00040149618552375575,eV/L0
joint_trial,5,7,4,0.00027269219183845045,-5.229273511959808e-05,8.981741951753708e-05,eV/L0
joint_trial,5,8,-7,4.732328152431204e-05,-0.0002641368790764117,0.0003936551893084281,eV/L0
joint_trial,5,8,-6,0.0001954693724038598,-0.00030387462156213996,0.0004119193587772781,eV/L0
joint_trial,5,8,-5,0.000628432180933328,-0.00014718322770601263,-0.00012204139753382891,eV/L0
joint_trial,5,8,-4,0.0010618402719837698,-0.0003510258534363243,0.00010775106472126248,eV/L0
joint_trial,5,8,-3,0.0012695417448719307,-0.00038281260034581034,3.568402582734997e-05,eV/L0
joint_trial,5,8,-2,0.0012086194242311628,-0.00028109139131321796,-2.280856315178239e-05,eV/L0
joint_trial,5,8,-1,0.0009935168911546512,-0.0003364825594586542,-4.428933248543868e-05,eV/L0
joint_trial,5,8,0,0.0008660946122879749,-0.0010200885202474416,-0.001275476111561786,eV/L0
joint_trial,5,8,1,0.0007944218767043972,5.5317765528505894e-05,-0.0016823910547040782,eV/L0
joint_trial,5,8,2,0.0006644164412179166,-0.0008967060918173179,-0.00016491561252697745,eV/L0
joint_trial,5,8,3,0.0004951447929876417,-0.00021354770540262986,0.0003555101487686532,eV/L0
joint_trial,5,9,-6,0.00039816575862533114,-0.00032109638686702777,0.00010002279482611665,eV/L0
joint_trial,5,9,-5,0.000615723146694917,-0.00034041794612777484,0.00020964880622745613,eV/L0
joint_trial,5,9,-4,0.0008223093127379974,-0.0001864597193363861,0.00012337302790447636,eV/L0
joint_trial,5,9,-3,0.0008957054394397863,-4.6028664477841254e-05,4.8347494916756716e-05,eV/L0
joint_trial,5,9,-2,0.0008731440094867195,-3.064091602810376e-05,-0.00011667487132286077,eV/L0
joint_trial,5,9,-1,0.0007868890349043308,-0.00019615508959198622,-5.91104018191336e-05,eV/L0
joint_trial,5,9,0,0.0007460822882997402,-0.0010652166444613355,-0.0007806819855131244,eV/L0
joint_trial,5,9,1,0.0006484291068484171,-0.0009673692159682409,-0.0004279374157798225,eV/L0
joint_trial,7,-9,0,0.0005773469296573709,0.0008758046119220931,0.00025071118880803,eV/L0
joint_trial,7,-9,1,0.000628900564125646,0.0008769531185549868,0.0005409007929256791,eV/L0
joint_trial,7,-9,2,0.000650806415147745,0.00023553355186053333,0.00010455808933945005,eV/L0
joint_trial,7,-9,3,0.0006983251723974717,4.8859462338714033e-05,0.00012881890659174647,eV/L0
joint_trial,7,-9,4,0.0007234615230567776,3.499264754413064e-05,9.38083109144745e-06,eV/L0
joint_trial,7,-9,5,0.0007155799695009661,0.00010307842430200098,-9.35051963722066e-05,eV/L0
