source_frame,atoms,observed_group,source_total_force_eV_A,predicted_total_force_eV_A,raw_force_component_RMSE_eV_A,centered_error_RMSE_eV_A,uniform_error_RMS_eV_A,zero_total_force_model_error_lower_bound_eV_A,uniform_fraction_of_squared_error
519,224,Si_H_vacuum1,0.00027061411104913486,3.85232991570949e-15,0.27836972416022965,0.2783697241593558,6.97496115448845e-07,6.974961154496844e-07,6.278264210154652e-12
520,224,Si_H_vacuum1,0.000308917841179065,7.1305364827496e-15,0.28346816106940914,0.2834681610682909,7.962223159076182e-07,7.962223159027288e-07,7.889693251200432e-12
521,224,Si_H_vacuum1,0.00031336133344633945,5.0344054334286606e-15,0.2756495704862875,0.27564957048510424,8.076752241963192e-07,8.076752241913579e-07,8.585367333244276e-12
522,224,Si_H_vacuum1,0.0003097428055651454,1.263412338830099e-14,0.27209790212443974,0.27209790212326856,7.983486257680063e-07,7.983486257704759e-07,8.608644572544712e-12
523,224,Si_H_vacuum1,0.00030273031083473975,5.586805084367746e-15,0.26134426781040326,0.26134426780923853,7.80274225249837e-07,7.802742252334647e-07,8.913916557324656e-12
524,224,Si_H_vacuum1,0.0002971147339013263,2.817430187029739e-15,0.25425414236111016,0.2542541423599569,7.658003196363957e-07,7.658003196345302e-07,9.071832272443698e-12
525,224,Si_H_vacuum1,0.00030205192699128084,8.637114149869327e-15,0.28208841535157797,0.28208841535050366,7.785257203446147e-07,7.785257203467018e-07,7.616850433378907e-12
526,224,Si_H_vacuum1,0.0003073718090551458,2.7307875685720004e-15,0.28649431811978116,0.28649431811868575,7.922374852602211e-07,7.922374852646906e-07,7.646782691358604e-12
527,224,Si_H_vacuum1,0.0002844705837143673,5.060504449610552e-15,0.2741887386791696,0.27418873867818927,7.332105718195305e-07,7.332105718036605e-07,7.15085890523873e-12
528,224,Si_H_vacuum1,0.0002762716786078232,4.05953166610789e-15,0.277761635834127,0.2777616358332143,7.120782500538956e-07,7.120782500611452e-07,6.572202239487174e-12
529,224,Si_H_vacuum1,0.00029954223358555945,3.820199830714189e-15,0.298815800572909,0.2988158005719116,7.720570946124154e-07,7.720570946173415e-07,6.675621737672564e-12
530,224,Si_H_vacuum1,0.0003007904883778287,5.525520991036228e-15,0.27812299890748693,0.27812299890640635,7.752744171317496e-07,7.752744171188321e-07,7.770287699771364e-12
531,224,Si_H_vacuum1,0.000310527436470145,6.1624878917045565e-15,0.28792790613733693,0.28792790613622454,8.003709778336519e-07,8.00370977842869e-07,7.727075340335064e-12
532,224,Si_H_vacuum1,0.0002930796924050602,5.7963982839194384e-15,0.29149849277449486,0.291498492773516,7.55400175461465e-07,7.554001754646172e-07,6.71554920705035e-12
533,224,Si_H_vacuum1,0.0003048935487978591,1.077331156926933e-14,0.2954541264080762,0.2954541264070311,7.858498771020223e-07,7.858498771099297e-07,7.074553895069443e-12
534,224,Si_H_vacuum1,0.00032267139336994736,7.80894130283782e-15,0.27548889589969006,0.27548889589843467,8.316714992154188e-07,8.316714992050479e-07,9.113714941199711e-12
535,224,Si_H_vacuum1,0.0003119497156613279,6.095177489395184e-15,0.27393837995583165,0.2739383799546517,8.040368406758362e-07,8.04036840672745e-07,8.6148184744054e-12
536,224,Si_H_vacuum1,0.0003009364368066029,9.967652863090235e-15,0.29687510121266436,0.29687510121165106,7.756505928531613e-07,7.756505928538348e-07,6.826289577114713e-12
537,224,Si_H_vacuum1,0.0002759364872555968,7.439322743496992e-15,0.26857630818154504,0.26857630818060335,7.112143089281477e-07,7.112143089118684e-07,7.012382087535532e-12
538,224,Si_H_vacuum1,0.0002743131569940148,9.537584764147468e-15,0.25915693562372993,0.2591569356227654,7.070302456973178e-07,7.07030245681922e-07,7.443039319693961e-12
539,224,Si_H_vacuum1,0.00029290060395843195,3.4157405643722234e-15,0.2781995849083265,0.2781995849073022,7.549385827739971e-07,7.54938582773235e-07,7.363940786452334e-12
540,224,Si_H_vacuum1,0.00030055918984294084,6.881872573180921e-15,0.2745529410052455,0.2745529410041526,7.746782551862595e-07,7.746782551930255e-07,7.96141991784544e-12
541,224,Si_H_vacuum1,0.00031715889897574964,2.2232198742534223e-15,0.2632659876777877,0.2632659876765186,8.174632843830709e-07,8.174632843729213e-07,9.641553211875236e-12
542,224,Si_H_vacuum1,0.00031132068642789263,2.5823128856601336e-15,0.2741420756758788,0.27414207567470444,8.024155451589819e-07,8.024155451492986e-07,8.56736508076129e-12
543,224,Si_H_vacuum1,0.0003120063154790294,7.567454746371982e-15,0.2821090753751108,0.28210907537396457,8.041827242378102e-07,8.041827242441113e-07,8.125972782225905e-12
544,224,Si_H_vacuum1,0.00029144293798196775,3.643917041945845e-15,0.27903917942543993,0.27903917942442885,7.511815120564222e-07,7.511815120415379e-07,7.247019151000879e-12
545,224,Si_H_vacuum1,0.00029209024530494444,1.1537776118301384e-15,0.30235745396063807,0.3023574539597008,7.528499185329901e-07,7.528499185467567e-07,6.199768257007285e-12
546,224,Si_H_vacuum1,0.00031592626037980475,4.364691127433966e-15,0.27121235084974366,0.2712123508485213,8.142862119452025e-07,8.142862119390718e-07,9.014367008570501e-12
547,224,Si_H_vacuum1,0.00029737678675396614,7.736988054757891e-15,0.28982241799687286,0.28982241799585934,7.664757494870737e-07,7.664757494783406e-07,6.994116896279184e-12
548,224,Si_H_vacuum1,0.00028596604605998977,3.624839920960301e-15,0.24921718348520033,0.24921718348411037,7.370650610439625e-07,7.370650610349465e-07,8.746930639311055e-12
549,224,Si_H_vacuum1,0.00032280530153514333,5.29309815580535e-15,0.2783313480063508,0.2783313480051072,8.320166417022076e-07,8.320166416837202e-07,8.935930452055549e-12
550,224,Si_H_vacuum1,0.0002906351040408313,8.999828317315258e-15,0.27296332241634647,0.2729633224153186,7.490993551314914e-07,7.490993551514681e-07,7.531305335526355e-12
551,224,Si_H_vacuum1,0.0003054564594176537,3.763721552792793e-15,0.2922380681966877,0.2922380681956272,7.873007547759161e-07,7.873007547789839e-07,7.257846166143568e-12
552,224,Si_H_vacuum1,0.0002967984401871626,2.9479766418770965e-15,0.2815025790806353,0.28150257907959586,7.649850863340431e-07,7.649850863264258e-07,7.384841537299438e-12
553,224,Si_H_vacuum1,0.0003028960673200799,6.6400247763745666e-15,0.2759501562193518,0.2759501562182475,7.807014553878346e-07,7.807014553737819e-07,8.004029662439449e-12
554,224,Si_H_vacuum1,0.00028238230929270285,4.380811193127356e-15,0.2591421458558734,0.2591421458548513,7.278281351844099e-07,7.278281351987954e-07,7.888266568171181e-12
555,224,Si_H_vacuum1,0.00030839054897858554,8.466872347859857e-15,0.26481737504162406,0.2648173750404312,7.948632431563539e-07,7.948632431621555e-07,9.009317162184911e-12
556,224,Si_H_vacuum1,0.0003160619592789982,6.867472058782229e-15,0.2814298091661781,0.28142980916499905,8.146359699489352e-07,8.146359699568311e-07,8.378899323283602e-12
557,224,Si_H_vacuum1,0.00030739941591028595,3.120497043552816e-15,0.2796878589107035,0.2796878589095813,7.923086407210217e-07,7.923086407345416e-07,8.024935600427369e-12
558,224,Si_H_vacuum1,0.00031027141473539304,3.85232991570949e-15,0.29214539787478017,0.29214539787368565,7.99711092935264e-07,7.99711092943416e-07,7.493214102881654e-12
559,224,Si_H_vacuum1,0.00028985014007398206,6.563533451429302e-15,0.27889828612122003,0.27889828612021944,7.470761446221737e-07,7.470761446266263e-07,7.175266678701017e-12
560,224,Si_H_vacuum1,0.0002830693362065187,5.008631857464709e-15,0.29257076635493773,0.29257076635402796,7.295989172175671e-07,7.295989172239385e-07,6.218798755857601e-12
561,224,Si_H_vacuum1,0.0002831946519626378,1.1587620412654252e-14,0.2890842188313411,0.2890842188304196,7.299219131409297e-07,7.299219131414791e-07,6.375350051907639e-12
562,224,Si_H_vacuum1,0.00030745614418507274,2.563749932073087e-15,0.29043060416191346,0.2904306041608323,7.924548554076582e-07,7.924548553984649e-07,7.44499318999042e-12
563,224,Si_H_vacuum1,0.0002997852539751979,8.582937747229195e-15,0.27439980088693633,0.2743998008858485,7.72683469108063e-07,7.726834691145574e-07,7.929314766468294e-12
564,224,Si_H_vacuum1,0.00031462801718710716,7.456079626902075e-15,0.2810759507385033,0.28107595073733344,8.109400465063394e-07,8.109400465070291e-07,8.323962568485186e-12
565,224,Si_H_vacuum1,0.00030342524582240097,9.866667951081978e-15,0.2878517099480931,0.28785170994703074,7.820653899637006e-07,7.820653899754089e-07,7.381565982267801e-12
566,224,Si_H_vacuum1,0.0002955145421148344,4.902926390826577e-15,0.27887539285790985,0.27887539285686974,7.616758948108624e-07,7.616758948189671e-07,7.459677163977372e-12
567,224,Si_H_vacuum1,0.00031253702020781035,9.298866062450369e-15,0.27607772365463173,0.2760777236534565,8.055505926244992e-07,8.055505926281376e-07,8.513789577269634e-12
568,224,Si_H_vacuum1,0.0003051279828208468,7.414428119052019e-15,0.27604627041688845,0.2760462704157681,7.864541206273373e-07,7.864541206201046e-07,8.11676583130512e-12
569,224,Si_H_vacuum1,0.000317922572176751,8.371700009450248e-15,0.28888551349314445,0.2888855134919822,8.19431618877375e-07,8.194316188736849e-07,8.045886598916469e-12
570,224,Si_H_vacuum1,0.00028150626511870677,6.297070350954947e-15,0.2758443259135119,0.27584432591255764,7.255701693981809e-07,7.255701693966585e-07,6.918799227644611e-12
571,224,Si_H_vacuum1,0.00028516023582832113,1.2412670766236366e-15,0.2713596016363977,0.27135960163540235,7.349881201733808e-07,7.349881201681178e-07,7.336184634764154e-12
572,224,Si_H_vacuum1,0.0002965254973829793,4.3159696966166646e-15,0.2649447454198862,0.2649447454187839,7.642815881147735e-07,7.642815881055839e-07,8.321395685218345e-12
573,224,Si_H_vacuum1,0.00029467438181329987,1.4138625924031887e-14,0.260582368297435,0.26058236829632814,7.595104181333452e-07,7.595104181392645e-07,8.495274514908401e-12
574,224,Si_H_vacuum1,0.0003083182076997005,1.1524715281200814e-14,0.27047324973659354,0.27047324973542614,7.946767866554136e-07,7.946767866584154e-07,8.63241708869337e-12
575,224,Si_H_vacuum1,0.00028336090661750527,4.222589184983193e-15,0.2704576596671202,0.27045765966613405,7.303504273016247e-07,7.30350427292112e-07,7.292291220614439e-12
576,224,Si_H_vacuum1,0.0002849837442731724,6.38512477558105e-15,0.2768401499484486,0.27684014994747413,7.345332208542536e-07,7.345332208517123e-07,7.039871522565704e-12
577,224,Si_H_vacuum1,0.00030565011925624765,3.9968028886505635e-15,0.2627327026259912,0.26273270262481013,7.877999045771189e-07,7.877999046001599e-07,8.990908568838905e-12
578,224,Si_H_vacuum1,0.00030409779381513686,2.4263914043281107e-15,0.2856731144438341,0.28567311444275884,7.83798853206984e-07,7.83798853210449e-07,7.527842227519999e-12
579,224,Si_H_vacuum1,0.00032005559345471183,6.8159013891437096e-15,0.26348654454724657,0.2634865445459552,8.249293885560992e-07,8.249293885568005e-07,9.802044451352654e-12
580,224,Si_H_vacuum1,0.0003182398881323403,9.9583740803612e-15,0.27122575723326,0.2712257572320197,8.202494869769037e-07,8.202494869646565e-07,9.145976351594395e-12
581,224,Si_H_vacuum1,0.0003120648427840721,5.6022276260193494e-15,0.2857929832120502,0.2857929832109184,8.043335758222075e-07,8.043335758303673e-07,7.920804106459175e-12
582,224,Si_H_vacuum1,0.00031737329975996964,1.30381797990089e-14,0.2625841423806416,0.2625841423793674,8.180158930978253e-07,8.180158930804387e-07,9.70479783234153e-12
583,224,Si_H_vacuum1,0.00031396887329601566,1.3370699407499662e-14,0.27582738197595713,0.27582738197477,8.092411317654364e-07,8.092411317616882e-07,8.607581489552507e-12
584,224,Si_H_vacuum1,0.000294963046156928,7.16093850883226e-15,0.2685138475484724,0.26851384754739616,7.602544379389328e-07,7.602544379450644e-07,8.01649549206362e-12
585,224,Si_H_vacuum1,0.0002897176606591292,5.1801155131095756e-15,0.2650626889800917,0.2650626889790399,7.467346847175569e-07,7.467346846898968e-07,7.936617483640787e-12
586,224,Si_H_vacuum1,0.00028365447890015656,5.444622457435257e-15,0.2891333316800111,0.2891333316790868,7.311070970856624e-07,7.311070970975375e-07,6.393897624259534e-12
587,224,Si_H_vacuum1,0.00029297874820612775,2.4361744019309673e-15,0.2769141555786892,0.2769141555776595,7.55139996174527e-07,7.551399961769975e-07,7.436432371786754e-12
588,224,Si_H_vacuum1,0.0003163602013537884,4.137722421045758e-15,0.26969126619439404,0.2696912661931613,8.154046759559957e-07,8.154046759486338e-07,9.1413982706397e-12
589,224,Si_H_vacuum1,0.00032289425436371087,4.6398324235214055e-15,0.2811745423340743,0.28117454233284267,8.32245913735398e-07,8.322459137351427e-07,8.760952972874032e-12
590,232,Si_O_H_vacuum1,0.21089237677289083,6.694561985512475e-15,0.2552829963690797,0.25528245689185736,0.0005248222866373511,0.0005248222866373642,4.226498905088853e-06
591,232,Si_O_H_vacuum1,0.041340316149315416,1.0443770683926805e-14,0.2756797232662083,0.2756797040699954,0.00010287863214308077,0.00010287863214306677,1.3926459301644197e-07
592,232,Si_O_H_vacuum1,0.19777270685741438,8.379058453350832e-15,0.32094330652209535,0.32094292914335737,0.0004921729549245199,0.0004921729549245222,2.3516833563344967e-06
593,232,Si_O_H_vacuum1,0.2639340589805811,3.14508762904515e-15,0.2801018162058543,0.2801010461037227,0.0006568206896583863,0.0006568206896584012,5.498722452660394e-06
594,232,Si_O_H_vacuum1,0.10288682842641851,2.737549743767154e-15,0.29811885563263074,0.29811874568067104,0.00025604197451749885,0.00025604197451749815,7.376382764954967e-07
595,232,Si_O_H_vacuum1,0.21489748750881665,7.283604593613869e-15,0.3276382418209374,0.3276378053642439,0.0005347893200921907,0.0005347893200921963,2.6642579960537965e-06
596,232,Si_O_H_vacuum1,0.1401568825820196,6.2685830808342686e-15,0.3092828838386447,0.30928268716512497,0.0003487914391702787,0.00034879143917029224,1.2718030481684527e-06
597,232,Si_O_H_vacuum1,0.30996954423938644,6.466036496704424e-15,0.3367550271563992,0.3367541436752014,0.0007713836198585929,0.0007713836198586008,5.247019154331141e-06
598,232,Si_O_H_vacuum1,0.1442523741745246,5.431022213568952e-15,0.31419705536466114,0.314196850287758,0.0003589833925038984,0.0003589833925038983,1.305402661573722e-06
599,232,Si_O_H_vacuum1,0.17286394137281377,1.2474085680114778e-14,0.3179260219829726,0.31792573094093357,0.00043018553053782524,0.00043018553053781775,1.8308781645929323e-06
600,232,Si_O_H_vacuum1,0.18559536497348983,4.632437998758358e-15,0.29827428039186815,0.29827392279682874,0.0004618686807232501,0.0004618686807232379,2.397758362469802e-06
601,232,Si_O_H_vacuum1,0.3161706323921672,8.588276581373273e-15,0.2888580284710733,0.28885695687232305,0.000786815516040826,0.0007868155160408274,7.4195394062963335e-06
602,232,Si_O_H_vacuum1,0.23207798353039402,9.132818109680979e-15,0.2992734669437308,0.29927290966450465,0.0005775443373459385,0.0005775443373459419,3.7242105892858262e-06
603,232,Si_O_H_vacuum1,0.12646068691095252,2.809215289030219e-15,0.32130355892996726,0.32130340480662406,0.00031470737771527264,0.0003147073777152734,9.593625835167015e-07
604,232,Si_O_H_vacuum1,0.19500689797423817,3.352800008858181e-15,0.3081186271814861,0.3081182450128497,0.00048529002172092794,0.00048529002172094957,2.480657550286776e-06
605,232,Si_O_H_vacuum1,0.17476771940311536,4.413049240337539e-15,0.31100917019640373,0.3110088660923315,0.0004349232320821087,0.00043492323208209327,1.955594578203037e-06
606,232,Si_O_H_vacuum1,0.2789447124963602,3.7763906117083025e-15,0.2945439842641981,0.2945431662525404,0.0006941758829689559,0.0006941758829689498,5.5544201576471195e-06
607,232,Si_O_H_vacuum1,0.17525268022432597,9.150799028829326e-15,0.2901800153745299,0.2901796876304446,0.0004361300952746325,0.0004361300952746466,2.2589005641064924e-06
608,232,Si_O_H_vacuum1,0.21705868423277594,4.741575244451873e-15,0.3167520392031697,0.3167515786200593,0.0005401676283264717,0.000540167628326462,2.908159812385344e-06
609,232,Si_O_H_vacuum1,0.2574549283659369,3.8778423131653425e-15,0.32089366867425695,0.3208930290653782,0.0006406968629149486,0.0006406968629149548,3.986418578914515e-06
610,232,Si_O_H_vacuum1,0.13261905111867903,4.4961462463165254e-15,0.30840916631629667,0.30840898972981273,0.00033003295199586453,0.00033003295199587104,1.1451438716259572e-06
611,232,Si_O_H_vacuum1,0.17136156488919851,4.339821898667232e-15,0.3176482832262313,0.31764799697108576,0.0004264467483514418,0.0004264467483514409,1.802339453552296e-06
612,232,Si_O_H_vacuum1,0.2162066226232031,6.788040124621814e-15,0.31515286234048895,0.31515240304748965,0.00053804720591417,0.0005380472059141645,2.9147294501739595e-06
613,232,Si_O_H_vacuum1,0.2972921562827819,8.43769498715119e-15,0.33484475695883453,0.3348439396302106,0.0007398349416285655,0.0007398349416285708,4.8818302179909475e-06
614,232,Si_O_H_vacuum1,0.06279485304790802,5.334849796027702e-15,0.3177149041880056,0.31771486575686136,0.00015626993668505456,0.0001562699366850547,2.4192218469680077e-07
615,232,Si_O_H_vacuum1,0.14563545276184603,6.538073133704117e-15,0.30289826800332104,0.3028980511778163,0.0003624252924810742,0.0003624252924810553,1.431671620227154e-06
616,232,Si_O_H_vacuum1,0.37045974456495007,5.878942796965759e-15,0.29483602033554224,0.29483457896597975,0.0009219182467607556,0.0009219182467607497,9.777408049368337e-06
617,232,Si_O_H_vacuum1,0.13421480867655797,3.4826335462941055e-15,0.30828197708186383,0.30828179614558887,0.0003340041203389921,0.0003340041203389865,1.173835873091983e-06
618,232,Si_O_H_vacuum1,0.2031461712360477,5.502048458334071e-15,0.30286587851429636,0.30286545658467323,0.0005055452441723137,0.0005055452441723016,2.7862453918438084e-06
619,232,Si_O_H_vacuum1,0.19925135328271829,1.0715809139595271e-14,0.31660746160636427,0.31660707331792537,0.0004958526829921299,0.000495852682992132,2.4528051157913923e-06
620,232,Si_O_H_vacuum1,0.02846200305239556,6.956094918542972e-15,0.3109867592760815,0.31098675121001473,7.082993587920743e-05,7.082993587920917e-05,5.187401937521558e-08
621,232,Si_O_H_vacuum1,0.1125472762595664,6.060892457985406e-15,0.3001689647896481,0.30016883411929485,0.0002800827596768167,0.00028008275967680965,8.706451376502389e-07
622,232,Si_O_H_vacuum1,0.18336024118913094,6.1424537428069986e-15,0.31806144150848276,0.31806111418864785,0.00045630639917768924,0.0004563063991776701,2.0582165820589677e-06
623,232,Si_O_H_vacuum1,0.22278735620568485,6.024942123523729e-15,0.3086260552176354,0.30862555722648866,0.0005544238796439411,0.0005544238796439534,3.2271464872541503e-06
624,232,Si_O_H_vacuum1,0.1796848633892054,4.600481425335854e-15,0.3069656162933074,0.30696529060192645,0.00044715993209941385,0.0004471599320993917,2.122004490952328e-06
625,232,Si_O_H_vacuum1,0.08718787633159682,9.08824526335908e-15,0.3191186784467139,0.3191186046846934,0.00021697389599188997,0.00021697389599189323,4.6228576968565316e-07
626,232,Si_O_H_vacuum1,0.24549017151385566,4.040128892086328e-15,0.29447638089006817,0.2944757471794285,0.0006109216233057392,0.0006109216233057413,4.30397817236986e-06
627,232,Si_O_H_vacuum1,0.20513096347812226,9.579655081372922e-15,0.3274415930717764,0.3274411951463971,0.0005104845559621421,0.0005104845559621603,2.430510636974591e-06
628,232,Si_O_H_vacuum1,0.23960908702137393,6.29317511312067e-15,0.293013122380686,0.29301251565451597,0.0005962860814313343,0.0005962860814313392,4.141285802836639e-06
629,232,Si_O_H_vacuum1,0.1949315570075465,9.609684163250876e-15,0.3034619882684194,0.3034616005351549,0.0004851025297924923,0.00048510252979249937,2.5553975906222237e-06
630,232,Si_O_H_vacuum1,0.19531180411140053,1.0494544269655101e-14,0.29491215446359875,0.29491175393144475,0.000486048804653561,0.00048604880465357136,2.7162792441059946e-06
631,232,Si_O_H_vacuum1,0.08362987206092426,9.922686215581825e-15,0.33912034224820925,0.33912027838630804,0.0002081195221839115,0.00020811952218391632,3.7663264183549467e-07
632,232,Si_O_H_vacuum1,0.18585969713026537,4.620782372656675e-15,0.31340854518407113,0.3134082038869436,0.00046252649211059744,0.0004625264921106079,2.1779683220166495e-06
633,232,Si_O_H_vacuum1,0.04695687234890109,1.3359632472723714e-14,0.30944258840766137,0.30944256634331657,0.00011685587452990419,0.00011685587452991785,1.4260702815450143e-07
634,232,Si_O_H_vacuum1,0.08493889596580077,7.331676146681978e-15,0.3074354792358195,0.3074354065696831,0.00021137713125226335,0.00021137713125226162,4.727244098695108e-07
635,232,Si_O_H_vacuum1,0.3302158594559946,4.3751803280840456e-15,0.29918977178013945,0.2991886432251855,0.000821768169601727,0.0008217681696017332,7.544060204501413e-06
636,232,Si_O_H_vacuum1,0.11682391138305129,3.0927234722497852e-15,0.3004811097865757,0.30048096914322897,0.0002907255029516685,0.0002907255029516795,9.361208360930156e-07
637,232,Si_O_H_vacuum1,0.1357781464663987,3.3232593448441795e-15,0.3123237148283476,0.3123235320487585,0.0003378946095364158,0.0003378946095363954,1.1704492934602161e-06
638,232,Si_O_H_vacuum1,0.2644539671682239,4.413049240337539e-15,0.29442754563247475,0.2944268101115093,0.0006581145221242926,0.000658114522124304,4.996271969914043e-06
639,232,Si_O_H_vacuum1,0.12439874037350498,5.188436989177669e-15,0.2981102507612419,0.29811009001976563,0.00030957606138575845,0.0003095760613857477,1.07840258805861e-06
640,232,Si_O_H_vacuum1,0.1644414104092463,5.2451429026846145e-15,0.31324183967871483,0.31324157236848127,0.0004092253989900934,0.0004092253989900866,1.7067331730005091e-06
641,232,Si_O_H_vacuum1,0.17261009404610034,5.218048215738236e-15,0.3488693744052548,0.34886910995592163,0.0004295538114756894,0.0004295538114757011,1.5160358139493113e-06
642,232,Si_O_H_vacuum1,0.1230708340241348,9.907146559014638e-15,0.31040362576950314,0.3104034746723133,0.0003062714618673354,0.0003062714618673534,9.73552759008099e-07
643,232,Si_O_H_vacuum1,0.06575617692323195,9.325873406851315e-15,0.35346166740594126,0.35346162952649757,0.00016363942434270037,0.00016363942434270958,2.1433408555933668e-07
644,232,Si_O_H_vacuum1,0.34903320376560415,6.2511077578009535e-15,0.31817143965554034,0.3181702540345397,0.0008685966127163265,0.0008685966127163322,7.452704069853782e-06
645,232,Si_O_H_vacuum1,0.12323981107983491,5.296590029624932e-15,0.2853637522591595,0.2853635874519727,0.00030669197457682565,0.000306691974576816,1.155067088046084e-06
646,232,Si_O_H_vacuum1,0.12650784348016098,5.387728289530237e-15,0.3124863943139979,0.3124862357236754,0.00031482473055116726,0.00031482473055116373,1.0150219988259365e-06
647,232,Si_O_H_vacuum1,0.16025999676708075,9.784549031841282e-15,0.32179554110412717,0.32179529396404666,0.00039881962186981375,0.0003988196218698389,1.5360062774685945e-06
648,232,Si_O_H_vacuum1,0.3269251730137444,2.3972849129904254e-15,0.30946903071928905,0.30946796128757237,0.0008135790372601254,0.0008135790372601307,6.911385390402813e-06
649,232,Si_O_H_vacuum1,0.26781023499167156,1.032940070473853e-14,0.30275123775509394,0.30275050418482774,0.0006664668588973292,0.0006664668588973212,4.846020666313945e-06
650,232,Si_O_H_vacuum1,0.12433804978193234,5.412835399120699e-15,0.28546173764731914,0.28546156994730276,0.00030942502806945805,0.0003094250280694471,1.1749383187640714e-06
651,232,Si_O_H_vacuum1,0.08277647858418716,6.298008605157983e-15,0.31295461429666066,0.3129545465004592,0.00020599578531531944,0.00020599578531530066,4.3326534283251624e-07
652,232,Si_O_H_vacuum1,0.11345500749352348,6.533255114602682e-16,0.3209186948651272,0.320918570664101,0.0002823417203331905,0.00028234172033317584,7.740340725964541e-07
653,232,Si_O_H_vacuum1,0.2814188577548086,1.0519033601471714e-14,0.3144449603329385,0.3144441804398498,0.0007003329882749072,0.0007003329882748955,4.9604364512666334e-06
654,232,Si_O_H_vacuum1,0.09505035998404793,5.257172726279268e-15,0.3398666067702334,0.3398665244565817,0.00023654030570414194,0.00023654030570414183,4.843879340120608e-07
655,232,Si_O_H_vacuum1,0.22789049751501253,6.5418425621716e-15,0.3152453149833704,0.3152448048579999,0.0005671234486467698,0.0005671234486467683,3.2363682094802455e-06
656,232,Si_O_H_vacuum1,0.1557412559990892,1.062338991344952e-14,0.29312705458798494,0.2931267983612684,0.0003875743796336396,0.0003875743796336404,1.7482289707181892e-06
657,232,Si_O_H_vacuum1,0.22787683692116426,6.897693335176787e-15,0.3025992955952038,0.3025987642147034,0.0005670894531832613,0.0005670894531832528,3.5121035749218482e-06
658,232,Si_O_H_vacuum1,0.2742662646618233,8.211570424767003e-15,0.3084302052299139,0.30842945003128613,0.0006825331971212754,0.0006825331971212795,4.8970411483163605e-06
659,232,Si_O_H_vacuum1,0.2295465563456894,3.755115002343548e-15,0.3168531314605216,0.3168526165204455,0.0005712446814557562,0.000571244681455756,3.250336553694527e-06
660,232,Si_O_H_vacuum1,0.20234654868026042,6.556898606395034e-15,0.30462555123942214,0.3046251350429919,0.0005035553204747305,0.0005035553204747417,2.73250976009442e-06
661,232,Si_O_H_vacuum1,0.20540398745150465,3.4586610227916236e-15,0.2934148826522007,0.2934144373972969,0.0005111639976196157,0.0005111639976196066,3.034982833648017e-06
662,232,Si_O_H_vacuum1,0.16200607370465828,7.943381952167139e-15,0.3157283249584426,0.31572806755046345,0.0004031648718264684,0.0004031648718264604,1.6305656084979826e-06
663,232,Si_O_H_vacuum1,0.23270885225632051,9.225420585882654e-15,0.28496018708034004,0.2849595986231828,0.0005791143038491062,0.0005791143038491185,4.130096597875665e-06
664,232,Si_O_H_vacuum1,0.08951940000819739,3.512588446676096e-15,0.3177899882300218,0.31778991014514174,0.0002227760762604372,0.00022277607626045926,4.914243581710397e-07
665,232,Si_O_H_vacuum1,0.05396582968227042,6.3180372268092565e-15,0.30547188650304863,0.3054718569814909,0.00013429821678492726,0.0001342982167849152,1.932849317463237e-07
666,232,Si_O_H_vacuum1,0.1532041606459315,4.491003089466861e-15,0.2792512553174246,0.27925099505050754,0.00038126061805991403,0.0003812606180599105,1.864033130263581e-06
667,232,Si_O_H_vacuum1,0.11969874861432081,6.7678088263037544e-15,0.3116426986206767,0.3116425562583285,0.00029787976178509103,0.00029787976178508393,9.136252272915716e-07
668,232,Si_O_H_vacuum1,0.11289038586771005,1.4144890546575118e-14,0.30709248010161244,0.3070923515973291,0.00028093661495536633,0.0002809366149553583,8.36909170744873e-07
669,232,Si_O_H_vacuum1,0.25820634329329634,9.198660061153707e-15,0.3031511137063433,0.3031504327050854,0.0006425668181329892,0.0006425668181329895,4.492812080802912e-06
670,232,Si_O_H_vacuum1,0.08907709426791473,5.4863443124579075e-15,0.3147147903463648,0.3147147122757204,0.0002216753635957318,0.0002216753635957338,4.961357841058026e-07
671,232,Si_O_H_vacuum1,0.16883642495424864,8.534286628937344e-15,0.3164623726293989,0.3164620937071318,0.0004201627387773791,0.00042016273877736857,1.7627507616150875e-06
672,232,Si_O_H_vacuum1,0.14393752739699145,8.120771070762306e-15,0.3495808255064406,0.3495806419906808,0.0003581998715049344,0.0003581998715049231,1.049918635481171e-06
673,232,Si_O_H_vacuum1,0.05481559453864193,7.524167455689146e-15,0.30869019757149735,0.30869016743045824,0.00013641292354601026,0.0001364129235460099,1.9528341261392485e-07
674,232,Si_O_H_vacuum1,0.05495070404139465,6.933618339063247e-15,0.2869577292226046,0.2869576966388295,0.0001367491541830245,0.00013674915418301147,2.2709807016305628e-07
675,232,Si_O_H_vacuum1,0.15277785798955382,5.834747504472176e-15,0.3271906390017246,0.32719041810316196,0.00038019973032965917,0.00038019973032966947,1.3502738877858569e-06
676,232,Si_O_H_vacuum1,0.198162093604204,5.025522352822287e-15,0.322186502812581,0.3221861254082712,0.0004931419745067447,0.0004931419745067544,2.3427678408766986e-06
677,232,Si_O_H_vacuum1,0.21089237677289083,6.694561985512475e-15,0.2552829963690797,0.25528245689185736,0.0005248222866373511,0.0005248222866373642,4.226498905088853e-06
