model,model_sha256,anchor,signs,group,constraint,observable,upper_error_dual,lower_error_dual,equality_dual,bound_dual
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_2_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_3_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_3_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_4_Haa,-0.0,-0.6979844785292826,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_4_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_5_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_5_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_6_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_6_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_7_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_7_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_8_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_8_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_9_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_new_9_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_0_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_0_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_1_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_1_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_2_Haa,-0.0,-0.26565815554750366,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_2_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_3_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_3_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_4_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_4_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_5_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_5_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_6_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_6_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_7_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_7_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_8_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_8_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_9_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v19_power_new_9_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_0_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_0_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_1_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_1_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_2_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_2_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_3_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_3_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_4_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_4_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_5_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_5_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_6_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_6_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_7_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_7_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_8_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_8_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_9_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_9_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_10_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_10_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_11_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,target_interval,v20_new_11_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,normal_strain_force_ev,,,0.9300124484476833,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,cohesive_ev_atom,,,-0.004486555167182771,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,C11_GPa,,,0.29111513933851296,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,C12_GPa,,,-0.1929248463646216,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,C44_GPa,,,-0.025698834219883646,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,perfect_Haa,,,0.7628735180394366,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,exact_anchor,perfect_Hxx,,,0.02853110861572944,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,u,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,v,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,A,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,B,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,C,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,D3,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,D1,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,D2,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,D_Eg,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,K3,,,,0.005951567459942872
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,inspected_curvatures,nonnegative_bound,eta,,,,0.0
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_energy_at_source_state,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_normal_force_at_source_state,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,fault_energy_at_source_state,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,fault_normal_force_at_source_state,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_path_force_at_source_state,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.1h_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.5h_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_2h_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_40h_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,direct_quarter_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,direct_half_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,oblique_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.25h_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_3h_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_Hxx,-0.1495002124997702,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,fault_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,fault_Hxx,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,saddle_normal_path_coupling,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.1h_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.3h_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_1.5h_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_2h_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_2.5h_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,opening_3h_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,shockley_0.15_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,shockley_0.35_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,shockley_0.75_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_017_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_017_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_017_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_039_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_039_normal_force,-0.014310404033831117,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_direct_039_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_raised_direct_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_raised_direct_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_raised_direct_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_off_path_positive_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_off_path_positive_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_off_path_positive_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_off_path_negative_energy,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_off_path_negative_normal_force,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_off_path_negative_Haa,-0.0,-0.0,,
candidate_1,2fd94b89168b173378f4c67d9d6faf52c0363292fc66d8d7e705f214a55de23a,bulk5_and_tangents,declared_signs,old_fit_all,target_interval,new_shockley_058_energy,-0.0,-0.0,,
